V1 V2 V3 V4 V5
0.0472418474125253 0.507820244749461 2.14070641697107 -0.222184400814556 -0.893244631416947
-0.00377934779300214 0.728967770688742 -0.386949847965615 -0.435956474649497 -0.0319015939791767
0.14928423782358 -0.376769859007664 -0.723970683290506 -0.435956474649497 -0.0934260966533032
0.200305433029108 -0.155622333068383 -0.723970683290506 -0.462677983878864 0.0296229086949499
1.62889889878388 -1.04021243682551 -0.808225892121729 -0.435956474649497 -1.13934264211345
-1.38135161834224 -2.80939264433976 -1.0609915186154 0.432492575304949 1.81383348624462
1.62889889878388 0.0655251928708984 1.21389911982762 -0.435956474649497 0.0296229086949499
-0.667054885464859 -0.597917384946945 -0.555460265628061 -0.395874210805445 -1.20086714478758
-0.922160861492497 0.0655251928708984 -0.976736309784174 -0.355791946961394 -0.770195626068694
-0.105821738204057 1.1712628225673 -0.555460265628061 -0.395874210805445 -0.585622118046315
-1.12624564231461 -1.92480254058263 -1.0609915186154 0.53937861222242 2.18298050228938
-0.00377934779300214 0.507820244749461 -0.386949847965615 4.3471936774073 0.0296229086949499
0.14928423782358 -0.819064910886227 -0.21843943030317 -0.369152701576078 -0.708671123394568
2.44523802207232 -1.04021243682551 2.14070641697107 -0.462677983878864 -0.277999604675682
1.22072933713966 -0.376769859007664 0.961133493333948 -0.435956474649497 -0.0934260966533032
-0.922160861492497 -1.26135996276479 -0.976736309784174 -0.048494590823667 -1.0162936367652
0.0472418474125253 0.728967770688742 -0.386949847965615 -0.435956474649497 0.152671914043203
-0.718076080670387 0.728967770688742 -1.0609915186154 0.75315068605736 0.0911474113690764
-1.12624564231461 1.1712628225673 1.21389911982762 -0.489399493108232 -0.277999604675682
-0.25888532382064 0.28667271881018 0.539857449177834 0.53937861222242 -0.647146620720441
-0.462970104642749 1.39241034850659 -0.386949847965615 -0.449317229264181 1.81383348624462
-0.462970104642749 0.507820244749461 -0.808225892121729 -0.222184400814556 -1.13934264211345
-1.38135161834224 1.1712628225673 0.0343261961904981 -0.462677983878864 2.12145599961525
-0.462970104642749 0.728967770688742 1.21389911982762 1.5414352083237 -1.0162936367652
1.62889889878388 0.0655251928708984 1.38240953749006 -0.435956474649497 0.767916940784467
-0.00377934779300214 0.507820244749461 -0.302694639134393 -0.329070437732027 0.767916940784467
0.863580970700965 0.0655251928708984 0.539857449177834 -0.435956474649497 0.0911474113690764
