V1 V2 V3 V4 V5
-0.208124428531529 0.627915742044982 -0.291143274691309 3.00654639912398 0.460805340757478
0.427107522899485 0.382209582114337 0.399922080619931 -0.533626276467736 0.641120474097361
-0.647900394906846 -0.846321217538889 -0.636675952346929 -0.474293773524858 -1.34234599264135
-0.159260432267605 0.627915742044982 2.30035180772584 -0.375406268620061 -0.891558159291643
2.13734739213683 -0.109202737746953 -0.204760105277404 -0.553403777448695 -0.621085459281819
1.35552345191404 -1.09202737746953 -0.723059121760834 -0.533626276467736 -1.25218842597141
-0.403580413587225 0.136503422183692 -0.463909613519119 0.346472517184954 0.55096290742742
-0.843356379962543 -0.600615057608243 -0.463909613519119 -0.503960024996297 -1.34234599264135
1.35552345191404 0.136503422183692 1.5229032830007 -0.533626276467736 1.54269614079678
-0.159260432267605 0.873621901975628 -0.291143274691309 -0.533626276467736 0.641120474097361
0.622563507955181 0.136503422183692 0.659071588861646 -0.533626276467736 0.55096290742742
-0.0126684434758323 -0.109202737746953 -0.636675952346929 -0.553403777448695 0.460805340757478
0.96461148180265 -0.354908897677598 1.09098743593117 -0.533626276467736 0.280490207417595
2.13734739213683 -1.09202737746953 2.30035180772584 -0.553403777448695 0.0100175074077712
-0.305852421059377 1.36503422183692 -0.463909613519119 -0.503960024996297 -0.440770325941936
-0.305852421059377 1.36503422183692 -0.463909613519119 -0.553403777448695 -0.71124302595176
-0.892220376226467 0.136503422183692 -0.982208630002549 0.949686297104213 0.641120474097361
-1.52745232765748 -3.05767665691469 -0.982208630002549 0.109142505413442 3.07537477418578
-0.794492383698618 -0.600615057608243 -0.636675952346929 0.949686297104213 -1.16203085930147
1.50211544070582 0.627915742044982 -0.809442291174739 3.00654639912398 0.460805340757478
-1.28313234633786 1.36503422183692 1.35013694417289 -0.573181278429654 0.0100175074077712
-0.0615324397397564 -0.846321217538889 -0.118376935863499 -0.484182524015337 -0.621085459281819
-0.0615324397397564 -0.354908897677598 -0.636675952346929 -0.533626276467736 0.280490207417595
-1.08767636128216 -1.33773353740018 -0.895825460588644 -0.246852512243826 -1.07187329263153
-0.208124428531529 0.873621901975628 -0.291143274691309 -0.533626276467736 0.370647774087537
-0.892220376226467 0.873621901975628 -0.982208630002549 0.346472517184954 0.55096290742742
-0.647900394906846 0.873621901975628 1.35013694417289 0.929908796123254 -1.07187329263153
