V1 V2 V3 V4 V5
-0.780215393677026 0.73501992945009 -0.719657597751457 -0.237837132152739 -1.34354728589673
-0.132036451237651 -0.0381828534779269 1.04677468763848 -0.345311652121341 0.0573465304955922
-0.317230434791758 0.992754190426096 -0.299078482182424 -0.452786172089943 0.204809037484258
1.25691842541815 0.73501992945009 -0.803773420865263 4.35669859650499 0.0573465304955922
-0.178334947126178 -0.0381828534779269 -0.63554177463765 -0.479654802082093 0.0573465304955922
-1.01170787311966 0.219551407498079 -0.972005067092877 1.56236107732134 0.204809037484258
-0.224633443014704 -0.811385636405944 -0.13084683595481 -0.385614597109567 -0.8274285114364
-0.780215393677026 1.76595697335411 -0.299078482182424 -0.466220487086018 2.19555288183124
-0.456125922457339 1.50822271237811 -0.467310128410037 -0.412483227101717 -0.679966004447735
-0.363528930680285 -0.295917114453933 0.037384810272803 -0.452786172089943 -0.679966004447735
0.747634970644359 -1.32685415835796 -0.13084683595481 -0.452786172089943 -0.458772243964737
1.858798871969 -1.06911989738195 2.22439621123178 -0.479654802082093 -0.311309736976071
-0.919110881342607 -0.811385636405944 -0.972005067092877 -0.0631910372037612 0.131077783989925
1.11802293775257 0.219551407498079 1.46735380320752 -0.452786172089943 0.942121572427585
1.858798871969 -0.0381828534779269 -0.214962659068617 -0.479654802082093 -0.8274285114364
-0.224633443014704 -0.295917114453933 -0.63554177463765 -0.452786172089943 -0.0901159764930733
-0.595021410122919 0.477285668474085 0.62619557206945 0.527918822623549 -0.753697257942068
-1.19690185667377 0.219551407498079 -0.88788924397907 -0.372180282113491 -0.901159764930733
-1.01170787311966 0.992754190426096 -0.972005067092877 0.742867862560752 0.131077783989925
1.44211240897226 -0.0381828534779269 1.63558544943513 -0.452786172089943 0.131077783989925
1.44211240897226 0.73501992945009 -0.63554177463765 -0.385614597109567 2.63794040279724
0.747634970644359 -0.295917114453933 1.04677468763848 -0.452786172089943 -0.0901159764930733
0.423545499424671 -0.0381828534779269 -0.299078482182424 0.420444302654947 0.131077783989925
-0.317230434791758 0.73501992945009 2.22439621123178 -0.237837132152739 -1.0486222719194
-1.19690185667377 -1.32685415835796 -0.88788924397907 -0.0631910372037612 -1.19608477890806
0.423545499424671 0.219551407498079 0.62619557206945 -0.452786172089943 0.131077783989925
-1.61358831967051 -3.13099398519 -0.972005067092877 0.420444302654947 2.19555288183124
