ID Salary Experience Employed Education Gender Department
115 46098 5 14 6 F 4
15 68425 2 25 12 M 4
60 36451 6 3 6 F 2
155 36769 4 4 8 M 3
148 36595 2 6 6 M 4
160 36996 4 5 4 M 4
135 56226 3 12 8 M 2
159 30979 11 3 3 M 1
156 39279 6 18 5 F 1
28 51698 6 18 6 M 4
158 37739 9 19 4 M 3
151 38876 6 6 4 F 4
112 39109 9 19 4 M 3
181 56449 3 12 8 M 2
101 29271 6 5 1 M 1
3 32782 1 0 7 M 1
124 48582 19 6 8 M 4
73 54105 0 25 6 M 3
94 46071 3 20 4 M 4
126 28708 1 0 4 F 1
12 39331 3 9 6 F 4
105 36399 6 6 4 F 4
128 56240 3 20 6 F 3
7 26548 1 5 0 M 4
138 26339 3 1 2 F 4
150 41695 3 9 6 F 4
132 26478 6 0 2 F 2
104 39218 3 9 6 F 4
85 37415 4 9 4 F 2
125 34874 6 9 2 F 4
99 26435 1 5 0 M 4
166 54062 6 18 6 M 4
133 49097 5 15 6 M 3
78 51818 19 6 8 M 4
84 44378 4 9 6 M 4
93 65374 0 27 12 F 4
64 32820 6 18 5 F 1
66 38419 9 19 4 M 3
152 35590 6 3 6 F 2
163 43797 9 6 4 M 2
162 29999 0 2 3 F 2
142 57263 5 12 8 F 4
88 37555 1 6 4 M 2
62 36452 5 9 4 F 2
140 48548 3 20 4 M 4
109 38139 4 4 8 M 3
180 36694 1 6 4 M 2
2 46184 3 20 4 M 4
69 49334 5 14 6 F 4
42 36571 1 6 4 M 2
