ID Salary Experience Employed Education Gender Department
9 29548 6 5 1 M 1
153 70789 2 25 12 M 4
169 71610 3 22 10 M 4
182 31616 6 7 5 F 3
13 36512 6 6 4 F 4
178 26701 6 0 2 F 2
157 38851 5 6 2 M 4
131 36331 4 9 4 F 2
88 37555 1 6 4 M 2
45 24749 2 6 0 F 1
70 30860 0 2 3 F 2
152 35590 6 3 6 F 2
59 39635 6 6 4 F 4
112 39109 9 19 4 M 3
89 57310 3 12 8 M 2
172 28436 1 0 4 F 1
30 38791 4 21 5 M 1
101 29271 6 5 1 M 1
38 41255 4 9 6 M 4
79 38110 6 9 2 F 4
181 56449 3 12 8 M 2
46 26452 3 1 2 F 4
133 49097 5 15 6 M 3
134 36471 1 6 4 M 2
141 32233 1 0 7 M 1
50 58022 5 12 8 F 4
177 36554 4 9 4 F 2
11 23654 0 0 0 F 3
163 43797 9 6 4 M 2
110 39551 6 18 5 F 1
106 35367 6 3 6 F 2
87 48407 5 15 6 M 3
33 34987 6 9 2 F 4
175 42107 6 9 5 F 4
47 68610 0 27 12 F 4
55 22540 6 5 1 M 1
25 43674 9 6 4 M 2
117 43574 9 6 4 M 2
78 51818 19 6 8 M 4
161 48575 5 14 6 F 4
122 38514 4 21 5 M 1
98 35374 2 8 2 F 4
97 34756 5 7 4 F 4
151 38876 6 6 4 F 4
62 36452 5 9 4 F 2
93 65374 0 27 12 F 4
82 55550 3 20 6 F 3
15 68425 2 25 12 M 4
3 32782 1 0 7 M 1
103 25215 0 0 0 F 3
