ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
221 1 0 11 0 40
57 1 1 18 1 70
226 1 0 9 1 80
51 1 1 5 0 35
137 2 0 18 0 70
27 1 0 18 1 45
70 1 1 11 0 65
28 1 1 12 1 55
52 1 1 15 0 30
165 2 0 34 1 80
90 1 0 13 0 50
193 2 0 17 1 65
123 2 0 19 1 100
175 2 1 7 1 60
235 1 1 4 1 55
72 1 1 6 1 80
233 1 0 3 0 55
179 2 0 21 1 80
74 1 1 21 0 50
6 1 1 22 0 55
96 1 1 6 0 50
82 1 1 8 1 60
88 1 1 16 1 70
33 1 1 9 0 65
222 1 0 5 1 60
218 1 1 11 0 45
250 1 1 4 0 40
64 1 1 16 0 65
146 2 1 6 1 50
156 2 0 11 0 60
153 2 1 9 0 45
80 1 0 11 1 60
184 2 0 7 0 40
255 1 0 10 1 60
101 1 1 5 1 80
263 2 0 17 0 65
201 1 1 4 0 20
181 2 1 7 0 100
245 1 1 5 1 60
257 1 1 6 0 50
223 2 1 5 1 80
216 1 1 6 1 70
249 2 0 12 1 80
15 1 1 7 1 60
100 1 1 23 0 70
234 1 1 8 1 60
93 1 1 5 0 65
11 1 0 5 1 80
21 1 1 20 1 80
169 2 0 18 0 80
7 1 1 14 1 65
240 1 1 5 1 55
79 1 0 16 0 45
256 2 1 9 0 90
30 1 1 9 1 50
85 1 1 7 0 40
252 1 1 6 1 60
176 2 1 4 1 70
4 1 1 6 0 30
43 1 1 19 0 65
228 1 1 6 1 50
197 1 1 5 1 55
164 2 1 10 0 55
158 2 0 10 1 60
126 2 0 18 0 110
258 2 1 11 0 55
143 2 0 33 0 80
94 1 1 15 0 80
243 1 0 3 1 50
264 1 1 3 0 40
225 1 1 3 0 45
209 1 1 4 1 50
189 1 1 4 1 75
134 2 1 7 1 70
71 1 0 19 1 60
31 1 0 19 0 60
10 1 1 12 1 65
54 1 1 21 0 50
170 2 1 3 1 70
19 1 1 16 0 80
236 1 0 11 0 60
188 2 1 12 0 55
36 1 1 12 1 55
163 2 0 19 1 40
38 1 1 18 0 55
253 1 1 10 0 70
14 1 1 19 0 70
95 1 0 17 0 80
32 1 1 20 0 80
5 1 1 8 1 65
62 1 1 14 0 60
55 1 1 5 0 65
239 1 0 3 0 40
215 1 0 7 1 50
187 2 0 16 0 40
58 1 1 20 1 60
40 1 1 23 0 60
67 1 1 12 0 60
133 2 1 21 0 40
211 1 1 6 0 55
73 1 0 13 0 80
86 1 1 3 0 70
131 2 0 11 0 70
118 2 0 17 0 70
198 1 1 11 0 45
254 1 0 15 0 50
92 1 0 5 1 65
162 2 1 8 1 70
194 1 0 10 1 50
2 1 1 9 1 55
81 1 1 9 0 65
238 2 0 17 1 45
84 1 1 12 1 55
34 1 0 18 0 60
186 2 0 21 0 100
103 2 1 22 1 60
53 1 1 16 0 65
104 2 0 22 0 50
161 2 0 18 1 80
23 1 1 11 1 60
66 1 1 6 1 60
183 2 1 8 1 40
160 2 1 5 0 40
110 2 1 14 0 50
89 1 1 21 0 35
105 2 0 5 0 50
109 2 0 17 0 80
210 1 1 18 0 65
22 1 1 7 1 60
121 2 0 18 0 70
178 2 0 32 0 80
102 1 1 15 0 65
200 1 1 14 1 40
251 1 1 5 1 60
3 1 1 8 0 55
262 2 1 17 0 80
227 1 1 17 0 55
106 2 1 14 0 55
206 1 1 7 1 40
177 2 0 3 1 40
119 2 0 21 0 65
214 1 0 17 0 40
1 1 1 13 0 50
195 1 0 14 1 75
61 1 1 6 1 70
129 2 0 20 0 70
192 1 1 11 0 60
44 1 0 18 0 70
50 1 1 18 0 65
13 1 1 16 0 55
