ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
53 1 1 16 0 65
67 1 1 12 0 60
66 1 1 6 1 60
10 1 1 12 1 65
69 1 0 18 0 75
79 1 0 16 0 45
262 2 1 17 0 80
194 1 0 10 1 50
228 1 1 6 1 50
225 1 1 3 0 45
210 1 1 18 0 65
55 1 1 5 0 65
193 2 0 17 1 65
54 1 1 21 0 50
264 1 1 3 0 40
102 1 1 15 0 65
33 1 1 9 0 65
208 1 0 6 1 65
85 1 1 7 0 40
105 2 0 5 0 50
41 1 1 17 1 60
45 1 1 16 0 60
99 1 1 16 0 70
187 2 0 16 0 40
240 1 1 5 1 55
14 1 1 19 0 70
156 2 0 11 0 60
181 2 1 7 0 100
51 1 1 5 0 35
197 1 1 5 1 55
238 2 0 17 1 45
13 1 1 16 0 55
207 1 0 4 1 40
6 1 1 22 0 55
179 2 0 21 1 80
263 2 0 17 0 65
87 1 1 17 0 80
103 2 1 22 1 60
36 1 1 12 1 55
38 1 1 18 0 55
3 1 1 8 0 55
146 2 1 6 1 50
134 2 1 7 1 70
19 1 1 16 0 80
201 1 1 4 0 20
192 1 1 11 0 60
43 1 1 19 0 65
30 1 1 9 1 50
133 2 1 21 0 40
215 1 0 7 1 50
11 1 0 5 1 80
98 1 1 7 0 45
259 2 0 17 1 50
165 2 0 34 1 80
7 1 1 14 1 65
109 2 0 17 0 80
18 1 1 16 1 80
200 1 1 14 1 40
23 1 1 11 1 60
173 2 0 14 1 70
216 1 1 6 1 70
252 1 1 6 1 60
256 2 1 9 0 90
132 2 0 20 0 70
70 1 1 11 0 65
62 1 1 14 0 60
100 1 1 23 0 70
175 2 1 7 1 60
221 1 0 11 0 40
126 2 0 18 0 110
96 1 1 6 0 50
205 1 0 5 1 60
119 2 0 21 0 65
217 1 1 14 0 55
95 1 0 17 0 80
52 1 1 15 0 30
16 1 1 12 1 60
2 1 1 9 1 55
73 1 0 13 0 80
249 2 0 12 1 80
97 1 0 15 1 75
239 1 0 3 0 40
177 2 0 3 1 40
211 1 1 6 0 55
101 1 1 5 1 80
5 1 1 8 1 65
163 2 0 19 1 40
22 1 1 7 1 60
24 1 1 9 0 55
31 1 0 19 0 60
4 1 1 6 0 30
93 1 1 5 0 65
223 2 1 5 1 80
183 2 1 8 1 40
255 1 0 10 1 60
131 2 0 11 0 70
258 2 1 11 0 55
254 1 0 15 0 50
26 1 1 8 1 65
58 1 1 20 1 60
188 2 1 12 0 55
104 2 0 22 0 50
80 1 0 11 1 60
28 1 1 12 1 55
89 1 1 21 0 35
153 2 1 9 0 45
71 1 0 19 1 60
64 1 1 16 0 65
160 2 1 5 0 40
170 2 1 3 1 70
243 1 0 3 1 50
92 1 0 5 1 65
68 1 0 14 0 80
121 2 0 18 0 70
34 1 0 18 0 60
206 1 1 7 1 40
106 2 1 14 0 55
113 2 1 4 1 60
209 1 1 4 1 50
90 1 0 13 0 50
233 1 0 3 0 55
1 1 1 13 0 50
195 1 0 14 1 75
222 1 0 5 1 60
178 2 0 32 0 80
94 1 1 15 0 80
40 1 1 23 0 60
143 2 0 33 0 80
162 2 1 8 1 70
84 1 1 12 1 55
219 1 1 11 1 60
227 1 1 17 0 55
74 1 1 21 0 50
50 1 1 18 0 65
110 2 1 14 0 50
32 1 1 20 0 80
229 1 1 7 0 50
218 1 1 11 0 45
129 2 0 20 0 70
164 2 1 10 0 55
15 1 1 7 1 60
65 1 1 8 1 40
46 1 1 16 1 60
224 1 1 17 1 50
81 1 1 9 0 65
161 2 0 18 1 80
82 1 1 8 1 60
88 1 1 16 1 70
251 1 1 5 1 60
257 1 1 6 0 50
