ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
94 1 1 15 0 80
73 1 0 13 0 80
205 1 0 5 1 60
243 1 0 3 1 50
234 1 1 8 1 60
176 2 1 4 1 70
76 1 1 8 0 70
71 1 0 19 1 60
18 1 1 16 1 80
65 1 1 8 1 40
74 1 1 21 0 50
72 1 1 6 1 80
186 2 0 21 0 100
15 1 1 7 1 60
195 1 0 14 1 75
233 1 0 3 0 55
31 1 0 19 0 60
253 1 1 10 0 70
121 2 0 18 0 70
6 1 1 22 0 55
169 2 0 18 0 80
222 1 0 5 1 60
251 1 1 5 1 60
79 1 0 16 0 45
238 2 0 17 1 45
201 1 1 4 0 20
52 1 1 15 0 30
4 1 1 6 0 30
50 1 1 18 0 65
198 1 1 11 0 45
229 1 1 7 0 50
170 2 1 3 1 70
163 2 0 19 1 40
1 1 1 13 0 50
66 1 1 6 1 60
61 1 1 6 1 70
264 1 1 3 0 40
184 2 0 7 0 40
85 1 1 7 0 40
143 2 0 33 0 80
118 2 0 17 0 70
239 1 0 3 0 40
68 1 0 14 0 80
217 1 1 14 0 55
64 1 1 16 0 65
45 1 1 16 0 60
22 1 1 7 1 60
181 2 1 7 0 100
165 2 0 34 1 80
105 2 0 5 0 50
228 1 1 6 1 50
183 2 1 8 1 40
24 1 1 9 0 55
250 1 1 4 0 40
38 1 1 18 0 55
207 1 0 4 1 40
208 1 0 6 1 65
173 2 0 14 1 70
137 2 0 18 0 70
245 1 1 5 1 60
221 1 0 11 0 40
99 1 1 16 0 70
3 1 1 8 0 55
132 2 0 20 0 70
178 2 0 32 0 80
51 1 1 5 0 35
19 1 1 16 0 80
160 2 1 5 0 40
263 2 0 17 0 65
235 1 1 4 1 55
101 1 1 5 1 80
189 1 1 4 1 75
86 1 1 3 0 70
96 1 1 6 0 50
97 1 0 15 1 75
210 1 1 18 0 65
158 2 0 10 1 60
87 1 1 17 0 80
40 1 1 23 0 60
256 2 1 9 0 90
262 2 1 17 0 80
150 2 1 5 0 40
162 2 1 8 1 70
177 2 0 3 1 40
95 1 0 17 0 80
224 1 1 17 1 50
255 1 0 10 1 60
41 1 1 17 1 60
226 1 0 9 1 80
197 1 1 5 1 55
54 1 1 21 0 50
104 2 0 22 0 50
28 1 1 12 1 55
33 1 1 9 0 65
102 1 1 15 0 65
206 1 1 7 1 40
131 2 0 11 0 70
175 2 1 7 1 60
55 1 1 5 0 65
211 1 1 6 0 55
46 1 1 16 1 60
257 1 1 6 0 50
93 1 1 5 0 65
214 1 0 17 0 40
11 1 0 5 1 80
126 2 0 18 0 110
236 1 0 11 0 60
44 1 0 18 0 70
110 2 1 14 0 50
249 2 0 12 1 80
89 1 1 21 0 35
225 1 1 3 0 45
36 1 1 12 1 55
70 1 1 11 0 65
23 1 1 11 1 60
215 1 0 7 1 50
109 2 0 17 0 80
193 2 0 17 1 65
57 1 1 18 1 70
134 2 1 7 1 70
90 1 0 13 0 50
84 1 1 12 1 55
34 1 0 18 0 60
43 1 1 19 0 65
27 1 0 18 1 45
133 2 1 21 0 40
188 2 1 12 0 55
62 1 1 14 0 60
21 1 1 20 1 80
2 1 1 9 1 55
69 1 0 18 0 75
146 2 1 6 1 50
219 1 1 11 1 60
113 2 1 4 1 60
92 1 0 5 1 65
179 2 0 21 1 80
164 2 1 10 0 55
80 1 0 11 1 60
7 1 1 14 1 65
58 1 1 20 1 60
240 1 1 5 1 55
227 1 1 17 0 55
81 1 1 9 0 65
252 1 1 6 1 60
192 1 1 11 0 60
216 1 1 6 1 70
14 1 1 19 0 70
103 2 1 22 1 60
100 1 1 23 0 70
10 1 1 12 1 65
