ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
96 1 1 6 0 50
234 1 1 8 1 60
214 1 0 17 0 40
106 2 1 14 0 55
200 1 1 14 1 40
11 1 0 5 1 80
123 2 0 19 1 100
162 2 1 8 1 70
256 2 1 9 0 90
201 1 1 4 0 20
219 1 1 11 1 60
218 1 1 11 0 45
64 1 1 16 0 65
210 1 1 18 0 65
194 1 0 10 1 50
170 2 1 3 1 70
73 1 0 13 0 80
15 1 1 7 1 60
81 1 1 9 0 65
143 2 0 33 0 80
68 1 0 14 0 80
24 1 1 9 0 55
19 1 1 16 0 80
7 1 1 14 1 65
249 2 0 12 1 80
250 1 1 4 0 40
50 1 1 18 0 65
119 2 0 21 0 65
38 1 1 18 0 55
113 2 1 4 1 60
189 1 1 4 1 75
118 2 0 17 0 70
109 2 0 17 0 80
129 2 0 20 0 70
27 1 0 18 1 45
254 1 0 15 0 50
72 1 1 6 1 80
207 1 0 4 1 40
216 1 1 6 1 70
79 1 0 16 0 45
22 1 1 7 1 60
43 1 1 19 0 65
34 1 0 18 0 60
40 1 1 23 0 60
51 1 1 5 0 35
30 1 1 9 1 50
215 1 0 7 1 50
57 1 1 18 1 70
188 2 1 12 0 55
258 2 1 11 0 55
233 1 0 3 0 55
14 1 1 19 0 70
221 1 0 11 0 40
88 1 1 16 1 70
1 1 1 13 0 50
146 2 1 6 1 50
236 1 0 11 0 60
70 1 1 11 0 65
62 1 1 14 0 60
263 2 0 17 0 65
23 1 1 11 1 60
205 1 0 5 1 60
165 2 0 34 1 80
46 1 1 16 1 60
105 2 0 5 0 50
222 1 0 5 1 60
137 2 0 18 0 70
255 1 0 10 1 60
36 1 1 12 1 55
26 1 1 8 1 65
61 1 1 6 1 70
100 1 1 23 0 70
183 2 1 8 1 40
253 1 1 10 0 70
192 1 1 11 0 60
257 1 1 6 0 50
4 1 1 6 0 30
262 2 1 17 0 80
3 1 1 8 0 55
95 1 0 17 0 80
28 1 1 12 1 55
5 1 1 8 1 65
243 1 0 3 1 50
228 1 1 6 1 50
99 1 1 16 0 70
227 1 1 17 0 55
176 2 1 4 1 70
225 1 1 3 0 45
239 1 0 3 0 40
126 2 0 18 0 110
90 1 0 13 0 50
66 1 1 6 1 60
53 1 1 16 0 65
32 1 1 20 0 80
45 1 1 16 0 60
163 2 0 19 1 40
2 1 1 9 1 55
161 2 0 18 1 80
74 1 1 21 0 50
224 1 1 17 1 50
238 2 0 17 1 45
67 1 1 12 0 60
240 1 1 5 1 55
110 2 1 14 0 50
158 2 0 10 1 60
101 1 1 5 1 80
132 2 0 20 0 70
55 1 1 5 0 65
251 1 1 5 1 60
98 1 1 7 0 45
103 2 1 22 1 60
44 1 0 18 0 70
85 1 1 7 0 40
181 2 1 7 0 100
86 1 1 3 0 70
131 2 0 11 0 70
16 1 1 12 1 60
186 2 0 21 0 100
69 1 0 18 0 75
65 1 1 8 1 40
223 2 1 5 1 80
245 1 1 5 1 60
264 1 1 3 0 40
97 1 0 15 1 75
156 2 0 11 0 60
52 1 1 15 0 30
197 1 1 5 1 55
208 1 0 6 1 65
84 1 1 12 1 55
133 2 1 21 0 40
18 1 1 16 1 80
6 1 1 22 0 55
87 1 1 17 0 80
198 1 1 11 0 45
187 2 0 16 0 40
82 1 1 8 1 60
195 1 0 14 1 75
54 1 1 21 0 50
21 1 1 20 1 80
184 2 0 7 0 40
10 1 1 12 1 65
58 1 1 20 1 60
209 1 1 4 1 50
89 1 1 21 0 35
13 1 1 16 0 55
229 1 1 7 0 50
178 2 0 32 0 80
164 2 1 10 0 55
235 1 1 4 1 55
206 1 1 7 1 40
