ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
23 1 1 11 1 60
54 1 1 21 0 50
214 1 0 17 0 40
31 1 0 19 0 60
229 1 1 7 0 50
11 1 0 5 1 80
64 1 1 16 0 65
206 1 1 7 1 40
70 1 1 11 0 65
19 1 1 16 0 80
28 1 1 12 1 55
89 1 1 21 0 35
131 2 0 11 0 70
150 2 1 5 0 40
156 2 0 11 0 60
82 1 1 8 1 60
14 1 1 19 0 70
46 1 1 16 1 60
34 1 0 18 0 60
97 1 0 15 1 75
239 1 0 3 0 40
109 2 0 17 0 80
221 1 0 11 0 40
92 1 0 5 1 65
137 2 0 18 0 70
153 2 1 9 0 45
68 1 0 14 0 80
101 1 1 5 1 80
262 2 1 17 0 80
86 1 1 3 0 70
95 1 0 17 0 80
193 2 0 17 1 65
1 1 1 13 0 50
18 1 1 16 1 80
40 1 1 23 0 60
26 1 1 8 1 65
249 2 0 12 1 80
121 2 0 18 0 70
205 1 0 5 1 60
33 1 1 9 0 65
219 1 1 11 1 60
228 1 1 6 1 50
170 2 1 3 1 70
165 2 0 34 1 80
67 1 1 12 0 60
2 1 1 9 1 55
41 1 1 17 1 60
234 1 1 8 1 60
5 1 1 8 1 65
24 1 1 9 0 55
163 2 0 19 1 40
98 1 1 7 0 45
71 1 0 19 1 60
222 1 0 5 1 60
52 1 1 15 0 30
45 1 1 16 0 60
243 1 0 3 1 50
10 1 1 12 1 65
53 1 1 16 0 65
134 2 1 7 1 70
161 2 0 18 1 80
21 1 1 20 1 80
76 1 1 8 0 70
99 1 1 16 0 70
7 1 1 14 1 65
3 1 1 8 0 55
258 2 1 11 0 55
227 1 1 17 0 55
74 1 1 21 0 50
15 1 1 7 1 60
123 2 0 19 1 100
88 1 1 16 1 70
189 1 1 4 1 75
183 2 1 8 1 40
16 1 1 12 1 60
224 1 1 17 1 50
4 1 1 6 0 30
158 2 0 10 1 60
236 1 0 11 0 60
263 2 0 17 0 65
119 2 0 21 0 65
65 1 1 8 1 40
51 1 1 5 0 35
27 1 0 18 1 45
73 1 0 13 0 80
133 2 1 21 0 40
197 1 1 5 1 55
50 1 1 18 0 65
177 2 0 3 1 40
118 2 0 17 0 70
132 2 0 20 0 70
62 1 1 14 0 60
44 1 0 18 0 70
255 1 0 10 1 60
100 1 1 23 0 70
235 1 1 4 1 55
188 2 1 12 0 55
254 1 0 15 0 50
179 2 0 21 1 80
192 1 1 11 0 60
57 1 1 18 1 70
36 1 1 12 1 55
96 1 1 6 0 50
184 2 0 7 0 40
94 1 1 15 0 80
209 1 1 4 1 50
93 1 1 5 0 65
264 1 1 3 0 40
176 2 1 4 1 70
178 2 0 32 0 80
58 1 1 20 1 60
250 1 1 4 0 40
61 1 1 6 1 70
259 2 0 17 1 50
69 1 0 18 0 75
143 2 0 33 0 80
79 1 0 16 0 45
43 1 1 19 0 65
207 1 0 4 1 40
104 2 0 22 0 50
66 1 1 6 1 60
216 1 1 6 1 70
81 1 1 9 0 65
253 1 1 10 0 70
238 2 0 17 1 45
226 1 0 9 1 80
201 1 1 4 0 20
113 2 1 4 1 60
38 1 1 18 0 55
13 1 1 16 0 55
164 2 1 10 0 55
84 1 1 12 1 55
175 2 1 7 1 60
256 2 1 9 0 90
233 1 0 3 0 55
194 1 0 10 1 50
22 1 1 7 1 60
215 1 0 7 1 50
80 1 0 11 1 60
173 2 0 14 1 70
102 1 1 15 0 65
195 1 0 14 1 75
252 1 1 6 1 60
257 1 1 6 0 50
103 2 1 22 1 60
85 1 1 7 0 40
87 1 1 17 0 80
32 1 1 20 0 80
126 2 0 18 0 110
245 1 1 5 1 60
