ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
70 1 1 11 0 65
30 1 1 9 1 50
176 2 1 4 1 70
223 2 1 5 1 80
36 1 1 12 1 55
235 1 1 4 1 55
186 2 0 21 0 100
52 1 1 15 0 30
96 1 1 6 0 50
55 1 1 5 0 65
5 1 1 8 1 65
26 1 1 8 1 65
162 2 1 8 1 70
254 1 0 15 0 50
234 1 1 8 1 60
85 1 1 7 0 40
215 1 0 7 1 50
64 1 1 16 0 65
134 2 1 7 1 70
24 1 1 9 0 55
256 2 1 9 0 90
137 2 0 18 0 70
57 1 1 18 1 70
32 1 1 20 0 80
228 1 1 6 1 50
2 1 1 9 1 55
34 1 0 18 0 60
221 1 0 11 0 40
197 1 1 5 1 55
71 1 0 19 1 60
143 2 0 33 0 80
245 1 1 5 1 60
16 1 1 12 1 60
178 2 0 32 0 80
216 1 1 6 1 70
80 1 0 11 1 60
43 1 1 19 0 65
208 1 0 6 1 65
51 1 1 5 0 35
105 2 0 5 0 50
66 1 1 6 1 60
65 1 1 8 1 40
183 2 1 8 1 40
188 2 1 12 0 55
82 1 1 8 1 60
53 1 1 16 0 65
58 1 1 20 1 60
229 1 1 7 0 50
252 1 1 6 1 60
175 2 1 7 1 60
133 2 1 21 0 40
205 1 0 5 1 60
226 1 0 9 1 80
163 2 0 19 1 40
121 2 0 18 0 70
250 1 1 4 0 40
84 1 1 12 1 55
7 1 1 14 1 65
161 2 0 18 1 80
22 1 1 7 1 60
28 1 1 12 1 55
21 1 1 20 1 80
15 1 1 7 1 60
160 2 1 5 0 40
101 1 1 5 1 80
153 2 1 9 0 45
227 1 1 17 0 55
173 2 0 14 1 70
184 2 0 7 0 40
255 1 0 10 1 60
27 1 0 18 1 45
217 1 1 14 0 55
253 1 1 10 0 70
257 1 1 6 0 50
209 1 1 4 1 50
73 1 0 13 0 80
219 1 1 11 1 60
94 1 1 15 0 80
189 1 1 4 1 75
50 1 1 18 0 65
218 1 1 11 0 45
181 2 1 7 0 100
18 1 1 16 1 80
211 1 1 6 0 55
54 1 1 21 0 50
119 2 0 21 0 65
33 1 1 9 0 65
69 1 0 18 0 75
259 2 0 17 1 50
193 2 0 17 1 65
92 1 0 5 1 65
100 1 1 23 0 70
110 2 1 14 0 50
132 2 0 20 0 70
46 1 1 16 1 60
239 1 0 3 0 40
93 1 1 5 0 65
206 1 1 7 1 40
89 1 1 21 0 35
210 1 1 18 0 65
192 1 1 11 0 60
251 1 1 5 1 60
123 2 0 19 1 100
187 2 0 16 0 40
23 1 1 11 1 60
113 2 1 4 1 60
146 2 1 6 1 50
62 1 1 14 0 60
88 1 1 16 1 70
98 1 1 7 0 45
224 1 1 17 1 50
169 2 0 18 0 80
214 1 0 17 0 40
150 2 1 5 0 40
170 2 1 3 1 70
10 1 1 12 1 65
86 1 1 3 0 70
236 1 0 11 0 60
74 1 1 21 0 50
164 2 1 10 0 55
3 1 1 8 0 55
263 2 0 17 0 65
68 1 0 14 0 80
61 1 1 6 1 70
249 2 0 12 1 80
6 1 1 22 0 55
264 1 1 3 0 40
1 1 1 13 0 50
194 1 0 10 1 50
79 1 0 16 0 45
131 2 0 11 0 70
67 1 1 12 0 60
19 1 1 16 0 80
262 2 1 17 0 80
258 2 1 11 0 55
106 2 1 14 0 55
40 1 1 23 0 60
44 1 0 18 0 70
240 1 1 5 1 55
222 1 0 5 1 60
72 1 1 6 1 80
207 1 0 4 1 40
238 2 0 17 1 45
41 1 1 17 1 60
177 2 0 3 1 40
38 1 1 18 0 55
14 1 1 19 0 70
195 1 0 14 1 75
104 2 0 22 0 50
13 1 1 16 0 55
