ID Salary Experience Employed Education Gender Department
163 43797 9 6 4 M 2
183 24200 2 6 0 F 1
108 35368 5 9 4 F 2
97 34756 5 7 4 F 4
146 32371 3 15 9 F 1
3 32782 1 0 7 M 1
7 26548 1 5 0 M 4
130 41142 4 9 6 M 4
122 38514 4 21 5 M 1
19 36487 5 6 2 M 4
66 38419 9 19 4 M 3
132 26478 6 0 2 F 2
103 25215 0 0 0 F 3
91 17741 2 6 0 F 1
55 22540 6 5 1 M 1
161 48575 5 14 6 F 4
25 43674 9 6 4 M 2
165 53425 0 25 6 M 3
143 37233 5 7 4 F 4
65 39610 5 6 2 M 4
58 42454 3 9 6 F 4
155 36769 4 4 8 M 3
153 70789 2 25 12 M 4
9 29548 6 5 1 M 1
26 38985 7 18 9 M 1
164 38436 7 18 9 M 1
27 53234 0 25 6 M 3
4 54899 5 12 8 F 4
69 49334 5 14 6 F 4
157 38851 5 6 2 M 4
150 41695 3 9 6 F 4
47 68610 0 27 12 F 4
168 38242 4 21 5 M 1
46 26452 3 1 2 F 4
166 54062 6 18 6 M 4
23 46211 5 14 6 F 4
147 28999 6 5 1 M 1
182 31616 6 7 5 F 3
36 54679 3 20 6 F 3
106 35367 6 3 6 F 2
77 72369 3 22 10 M 4
159 30979 11 3 3 M 1
124 48582 19 6 8 M 4
59 39635 6 6 4 F 4
142 57263 5 12 8 F 4
141 32233 1 0 7 M 1
174 54870 3 20 6 F 3
90 32296 6 7 5 F 3
179 47727 5 15 6 M 3
86 27562 6 0 2 F 2
