ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
156 2 0 11 0 60
158 2 0 10 1 60
192 1 1 11 0 60
215 1 0 7 1 50
92 1 0 5 1 65
169 2 0 18 0 80
30 1 1 9 1 50
184 2 0 7 0 40
61 1 1 6 1 70
72 1 1 6 1 80
216 1 1 6 1 70
36 1 1 12 1 55
97 1 0 15 1 75
240 1 1 5 1 55
31 1 0 19 0 60
43 1 1 19 0 65
26 1 1 8 1 65
197 1 1 5 1 55
38 1 1 18 0 55
62 1 1 14 0 60
106 2 1 14 0 55
16 1 1 12 1 60
178 2 0 32 0 80
21 1 1 20 1 80
57 1 1 18 1 70
98 1 1 7 0 45
24 1 1 9 0 55
65 1 1 8 1 40
146 2 1 6 1 50
160 2 1 5 0 40
205 1 0 5 1 60
206 1 1 7 1 40
186 2 0 21 0 100
76 1 1 8 0 70
175 2 1 7 1 60
32 1 1 20 0 80
243 1 0 3 1 50
264 1 1 3 0 40
187 2 0 16 0 40
219 1 1 11 1 60
262 2 1 17 0 80
245 1 1 5 1 60
164 2 1 10 0 55
176 2 1 4 1 70
224 1 1 17 1 50
5 1 1 8 1 65
189 1 1 4 1 75
235 1 1 4 1 55
93 1 1 5 0 65
41 1 1 17 1 60
239 1 0 3 0 40
208 1 0 6 1 65
86 1 1 3 0 70
23 1 1 11 1 60
10 1 1 12 1 65
227 1 1 17 0 55
7 1 1 14 1 65
263 2 0 17 0 65
68 1 0 14 0 80
18 1 1 16 1 80
218 1 1 11 0 45
22 1 1 7 1 60
96 1 1 6 0 50
94 1 1 15 0 80
87 1 1 17 0 80
105 2 0 5 0 50
28 1 1 12 1 55
14 1 1 19 0 70
84 1 1 12 1 55
85 1 1 7 0 40
4 1 1 6 0 30
118 2 0 17 0 70
194 1 0 10 1 50
81 1 1 9 0 65
119 2 0 21 0 65
177 2 0 3 1 40
200 1 1 14 1 40
214 1 0 17 0 40
44 1 0 18 0 70
121 2 0 18 0 70
211 1 1 6 0 55
225 1 1 3 0 45
165 2 0 34 1 80
99 1 1 16 0 70
102 1 1 15 0 65
181 2 1 7 0 100
134 2 1 7 1 70
110 2 1 14 0 50
133 2 1 21 0 40
95 1 0 17 0 80
74 1 1 21 0 50
55 1 1 5 0 65
221 1 0 11 0 40
229 1 1 7 0 50
173 2 0 14 1 70
249 2 0 12 1 80
226 1 0 9 1 80
123 2 0 19 1 100
252 1 1 6 1 60
67 1 1 12 0 60
71 1 0 19 1 60
256 2 1 9 0 90
69 1 0 18 0 75
129 2 0 20 0 70
153 2 1 9 0 45
113 2 1 4 1 60
222 1 0 5 1 60
137 2 0 18 0 70
195 1 0 14 1 75
259 2 0 17 1 50
253 1 1 10 0 70
45 1 1 16 0 60
2 1 1 9 1 55
50 1 1 18 0 65
89 1 1 21 0 35
46 1 1 16 1 60
183 2 1 8 1 40
80 1 0 11 1 60
103 2 1 22 1 60
66 1 1 6 1 60
251 1 1 5 1 60
73 1 0 13 0 80
27 1 0 18 1 45
64 1 1 16 0 65
188 2 1 12 0 55
161 2 0 18 1 80
82 1 1 8 1 60
40 1 1 23 0 60
131 2 0 11 0 70
13 1 1 16 0 55
170 2 1 3 1 70
52 1 1 15 0 30
100 1 1 23 0 70
3 1 1 8 0 55
104 2 0 22 0 50
15 1 1 7 1 60
236 1 0 11 0 60
258 2 1 11 0 55
70 1 1 11 0 65
90 1 0 13 0 50
254 1 0 15 0 50
54 1 1 21 0 50
233 1 0 3 0 55
19 1 1 16 0 80
51 1 1 5 0 35
1 1 1 13 0 50
207 1 0 4 1 40
217 1 1 14 0 55
88 1 1 16 1 70
257 1 1 6 0 50
