ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
73 1 0 13 0 80
106 2 1 14 0 55
34 1 0 18 0 60
93 1 1 5 0 65
41 1 1 17 1 60
82 1 1 8 1 60
84 1 1 12 1 55
181 2 1 7 0 100
103 2 1 22 1 60
81 1 1 9 0 65
72 1 1 6 1 80
5 1 1 8 1 65
96 1 1 6 0 50
178 2 0 32 0 80
163 2 0 19 1 40
234 1 1 8 1 60
132 2 0 20 0 70
4 1 1 6 0 30
264 1 1 3 0 40
197 1 1 5 1 55
165 2 0 34 1 80
164 2 1 10 0 55
134 2 1 7 1 70
89 1 1 21 0 35
55 1 1 5 0 65
109 2 0 17 0 80
205 1 0 5 1 60
51 1 1 5 0 35
189 1 1 4 1 75
240 1 1 5 1 55
104 2 0 22 0 50
31 1 0 19 0 60
99 1 1 16 0 70
137 2 0 18 0 70
1 1 1 13 0 50
176 2 1 4 1 70
43 1 1 19 0 65
217 1 1 14 0 55
160 2 1 5 0 40
221 1 0 11 0 40
219 1 1 11 1 60
52 1 1 15 0 30
58 1 1 20 1 60
133 2 1 21 0 40
209 1 1 4 1 50
94 1 1 15 0 80
224 1 1 17 1 50
193 2 0 17 1 65
131 2 0 11 0 70
6 1 1 22 0 55
218 1 1 11 0 45
123 2 0 19 1 100
95 1 0 17 0 80
146 2 1 6 1 50
44 1 0 18 0 70
33 1 1 9 0 65
255 1 0 10 1 60
38 1 1 18 0 55
119 2 0 21 0 65
76 1 1 8 0 70
143 2 0 33 0 80
3 1 1 8 0 55
71 1 0 19 1 60
256 2 1 9 0 90
16 1 1 12 1 60
259 2 0 17 1 50
92 1 0 5 1 65
235 1 1 4 1 55
23 1 1 11 1 60
53 1 1 16 0 65
62 1 1 14 0 60
201 1 1 4 0 20
239 1 0 3 0 40
110 2 1 14 0 50
113 2 1 4 1 60
14 1 1 19 0 70
126 2 0 18 0 110
54 1 1 21 0 50
46 1 1 16 1 60
68 1 0 14 0 80
40 1 1 23 0 60
27 1 0 18 1 45
85 1 1 7 0 40
61 1 1 6 1 70
36 1 1 12 1 55
57 1 1 18 1 70
32 1 1 20 0 80
186 2 0 21 0 100
170 2 1 3 1 70
210 1 1 18 0 65
65 1 1 8 1 40
233 1 0 3 0 55
118 2 0 17 0 70
150 2 1 5 0 40
214 1 0 17 0 40
64 1 1 16 0 65
67 1 1 12 0 60
161 2 0 18 1 80
173 2 0 14 1 70
194 1 0 10 1 50
10 1 1 12 1 65
226 1 0 9 1 80
66 1 1 6 1 60
200 1 1 14 1 40
18 1 1 16 1 80
153 2 1 9 0 45
184 2 0 7 0 40
223 2 1 5 1 80
263 2 0 17 0 65
121 2 0 18 0 70
216 1 1 6 1 70
225 1 1 3 0 45
211 1 1 6 0 55
87 1 1 17 0 80
175 2 1 7 1 60
7 1 1 14 1 65
162 2 1 8 1 70
169 2 0 18 0 80
227 1 1 17 0 55
208 1 0 6 1 65
187 2 0 16 0 40
262 2 1 17 0 80
222 1 0 5 1 60
236 1 0 11 0 60
192 1 1 11 0 60
257 1 1 6 0 50
28 1 1 12 1 55
2 1 1 9 1 55
45 1 1 16 0 60
251 1 1 5 1 60
79 1 0 16 0 45
254 1 0 15 0 50
102 1 1 15 0 65
252 1 1 6 1 60
26 1 1 8 1 65
198 1 1 11 0 45
88 1 1 16 1 70
86 1 1 3 0 70
243 1 0 3 1 50
228 1 1 6 1 50
253 1 1 10 0 70
98 1 1 7 0 45
97 1 0 15 1 75
13 1 1 16 0 55
258 2 1 11 0 55
50 1 1 18 0 65
90 1 0 13 0 50
156 2 0 11 0 60
21 1 1 20 1 80
129 2 0 20 0 70
