ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
216 1 1 6 1 70
92 1 0 5 1 65
13 1 1 16 0 55
170 2 1 3 1 70
235 1 1 4 1 55
225 1 1 3 0 45
163 2 0 19 1 40
129 2 0 20 0 70
100 1 1 23 0 70
209 1 1 4 1 50
176 2 1 4 1 70
205 1 0 5 1 60
41 1 1 17 1 60
82 1 1 8 1 60
34 1 0 18 0 60
106 2 1 14 0 55
5 1 1 8 1 65
126 2 0 18 0 110
206 1 1 7 1 40
156 2 0 11 0 60
252 1 1 6 1 60
68 1 0 14 0 80
2 1 1 9 1 55
143 2 0 33 0 80
54 1 1 21 0 50
87 1 1 17 0 80
256 2 1 9 0 90
16 1 1 12 1 60
259 2 0 17 1 50
44 1 0 18 0 70
119 2 0 21 0 65
223 2 1 5 1 80
224 1 1 17 1 50
193 2 0 17 1 65
254 1 0 15 0 50
38 1 1 18 0 55
96 1 1 6 0 50
184 2 0 7 0 40
153 2 1 9 0 45
123 2 0 19 1 100
169 2 0 18 0 80
76 1 1 8 0 70
50 1 1 18 0 65
11 1 0 5 1 80
69 1 0 18 0 75
251 1 1 5 1 60
113 2 1 4 1 60
178 2 0 32 0 80
131 2 0 11 0 70
97 1 0 15 1 75
262 2 1 17 0 80
243 1 0 3 1 50
6 1 1 22 0 55
4 1 1 6 0 30
52 1 1 15 0 30
257 1 1 6 0 50
85 1 1 7 0 40
132 2 0 20 0 70
73 1 0 13 0 80
258 2 1 11 0 55
222 1 0 5 1 60
93 1 1 5 0 65
133 2 1 21 0 40
134 2 1 7 1 70
104 2 0 22 0 50
36 1 1 12 1 55
217 1 1 14 0 55
227 1 1 17 0 55
162 2 1 8 1 70
158 2 0 10 1 60
179 2 0 21 1 80
233 1 0 3 0 55
30 1 1 9 1 50
210 1 1 18 0 65
90 1 0 13 0 50
55 1 1 5 0 65
234 1 1 8 1 60
103 2 1 22 1 60
58 1 1 20 1 60
245 1 1 5 1 60
43 1 1 19 0 65
250 1 1 4 0 40
71 1 0 19 1 60
80 1 0 11 1 60
198 1 1 11 0 45
236 1 0 11 0 60
21 1 1 20 1 80
264 1 1 3 0 40
102 1 1 15 0 65
186 2 0 21 0 100
7 1 1 14 1 65
197 1 1 5 1 55
26 1 1 8 1 65
215 1 0 7 1 50
121 2 0 18 0 70
226 1 0 9 1 80
70 1 1 11 0 65
45 1 1 16 0 60
33 1 1 9 0 65
194 1 0 10 1 50
238 2 0 17 1 45
18 1 1 16 1 80
221 1 0 11 0 40
263 2 0 17 0 65
146 2 1 6 1 50
181 2 1 7 0 100
1 1 1 13 0 50
67 1 1 12 0 60
53 1 1 16 0 65
207 1 0 4 1 40
187 2 0 16 0 40
175 2 1 7 1 60
195 1 0 14 1 75
89 1 1 21 0 35
150 2 1 5 0 40
14 1 1 19 0 70
211 1 1 6 0 55
31 1 0 19 0 60
94 1 1 15 0 80
32 1 1 20 0 80
74 1 1 21 0 50
189 1 1 4 1 75
201 1 1 4 0 20
188 2 1 12 0 55
51 1 1 5 0 35
255 1 0 10 1 60
200 1 1 14 1 40
24 1 1 9 0 55
64 1 1 16 0 65
110 2 1 14 0 50
253 1 1 10 0 70
101 1 1 5 1 80
22 1 1 7 1 60
218 1 1 11 0 45
161 2 0 18 1 80
137 2 0 18 0 70
81 1 1 9 0 65
228 1 1 6 1 50
109 2 0 17 0 80
165 2 0 34 1 80
84 1 1 12 1 55
118 2 0 17 0 70
62 1 1 14 0 60
19 1 1 16 0 80
105 2 0 5 0 50
86 1 1 3 0 70
40 1 1 23 0 60
79 1 0 16 0 45
3 1 1 8 0 55
98 1 1 7 0 45
