ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
183 2 1 8 1 40
256 2 1 9 0 90
259 2 0 17 1 50
225 1 1 3 0 45
133 2 1 21 0 40
228 1 1 6 1 50
95 1 0 17 0 80
176 2 1 4 1 70
205 1 0 5 1 60
98 1 1 7 0 45
194 1 0 10 1 50
169 2 0 18 0 80
249 2 0 12 1 80
93 1 1 5 0 65
101 1 1 5 1 80
181 2 1 7 0 100
197 1 1 5 1 55
19 1 1 16 0 80
264 1 1 3 0 40
67 1 1 12 0 60
219 1 1 11 1 60
5 1 1 8 1 65
178 2 0 32 0 80
88 1 1 16 1 70
4 1 1 6 0 30
1 1 1 13 0 50
80 1 0 11 1 60
55 1 1 5 0 65
240 1 1 5 1 55
66 1 1 6 1 60
132 2 0 20 0 70
195 1 0 14 1 75
10 1 1 12 1 65
158 2 0 10 1 60
92 1 0 5 1 65
227 1 1 17 0 55
263 2 0 17 0 65
32 1 1 20 0 80
38 1 1 18 0 55
33 1 1 9 0 65
74 1 1 21 0 50
45 1 1 16 0 60
226 1 0 9 1 80
28 1 1 12 1 55
179 2 0 21 1 80
198 1 1 11 0 45
118 2 0 17 0 70
18 1 1 16 1 80
16 1 1 12 1 60
40 1 1 23 0 60
156 2 0 11 0 60
131 2 0 11 0 70
23 1 1 11 1 60
243 1 0 3 1 50
58 1 1 20 1 60
57 1 1 18 1 70
163 2 0 19 1 40
27 1 0 18 1 45
236 1 0 11 0 60
262 2 1 17 0 80
102 1 1 15 0 65
86 1 1 3 0 70
99 1 1 16 0 70
100 1 1 23 0 70
137 2 0 18 0 70
162 2 1 8 1 70
94 1 1 15 0 80
210 1 1 18 0 65
201 1 1 4 0 20
26 1 1 8 1 65
53 1 1 16 0 65
119 2 0 21 0 65
207 1 0 4 1 40
218 1 1 11 0 45
82 1 1 8 1 60
50 1 1 18 0 65
106 2 1 14 0 55
14 1 1 19 0 70
161 2 0 18 1 80
41 1 1 17 1 60
134 2 1 7 1 70
126 2 0 18 0 110
221 1 0 11 0 40
143 2 0 33 0 80
3 1 1 8 0 55
257 1 1 6 0 50
211 1 1 6 0 55
7 1 1 14 1 65
81 1 1 9 0 65
2 1 1 9 1 55
97 1 0 15 1 75
64 1 1 16 0 65
65 1 1 8 1 40
44 1 0 18 0 70
222 1 0 5 1 60
251 1 1 5 1 60
89 1 1 21 0 35
62 1 1 14 0 60
238 2 0 17 1 45
79 1 0 16 0 45
239 1 0 3 0 40
54 1 1 21 0 50
208 1 0 6 1 65
84 1 1 12 1 55
258 2 1 11 0 55
36 1 1 12 1 55
233 1 0 3 0 55
216 1 1 6 1 70
170 2 1 3 1 70
187 2 0 16 0 40
234 1 1 8 1 60
229 1 1 7 0 50
68 1 0 14 0 80
160 2 1 5 0 40
15 1 1 7 1 60
165 2 0 34 1 80
85 1 1 7 0 40
6 1 1 22 0 55
215 1 0 7 1 50
70 1 1 11 0 65
121 2 0 18 0 70
175 2 1 7 1 60
153 2 1 9 0 45
73 1 0 13 0 80
193 2 0 17 1 65
189 1 1 4 1 75
235 1 1 4 1 55
177 2 0 3 1 40
254 1 0 15 0 50
123 2 0 19 1 100
21 1 1 20 1 80
110 2 1 14 0 50
252 1 1 6 1 60
43 1 1 19 0 65
113 2 1 4 1 60
72 1 1 6 1 80
22 1 1 7 1 60
146 2 1 6 1 50
109 2 0 17 0 80
209 1 1 4 1 50
188 2 1 12 0 55
184 2 0 7 0 40
69 1 0 18 0 75
173 2 0 14 1 70
104 2 0 22 0 50
71 1 0 19 1 60
253 1 1 10 0 70
34 1 0 18 0 60
186 2 0 21 0 100
103 2 1 22 1 60
