ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
104 2 0 22 0 50
163 2 0 19 1 40
181 2 1 7 0 100
197 1 1 5 1 55
208 1 0 6 1 65
55 1 1 5 0 65
217 1 1 14 0 55
238 2 0 17 1 45
210 1 1 18 0 65
201 1 1 4 0 20
58 1 1 20 1 60
51 1 1 5 0 35
258 2 1 11 0 55
143 2 0 33 0 80
131 2 0 11 0 70
44 1 0 18 0 70
215 1 0 7 1 50
175 2 1 7 1 60
50 1 1 18 0 65
33 1 1 9 0 65
195 1 0 14 1 75
118 2 0 17 0 70
165 2 0 34 1 80
121 2 0 18 0 70
225 1 1 3 0 45
93 1 1 5 0 65
234 1 1 8 1 60
150 2 1 5 0 40
88 1 1 16 1 70
41 1 1 17 1 60
66 1 1 6 1 60
101 1 1 5 1 80
250 1 1 4 0 40
82 1 1 8 1 60
207 1 0 4 1 40
226 1 0 9 1 80
46 1 1 16 1 60
177 2 0 3 1 40
189 1 1 4 1 75
187 2 0 16 0 40
223 2 1 5 1 80
30 1 1 9 1 50
38 1 1 18 0 55
81 1 1 9 0 65
209 1 1 4 1 50
133 2 1 21 0 40
236 1 0 11 0 60
61 1 1 6 1 70
222 1 0 5 1 60
192 1 1 11 0 60
6 1 1 22 0 55
221 1 0 11 0 40
255 1 0 10 1 60
52 1 1 15 0 30
100 1 1 23 0 70
67 1 1 12 0 60
32 1 1 20 0 80
262 2 1 17 0 80
86 1 1 3 0 70
40 1 1 23 0 60
129 2 0 20 0 70
249 2 0 12 1 80
57 1 1 18 1 70
7 1 1 14 1 65
113 2 1 4 1 60
109 2 0 17 0 80
146 2 1 6 1 50
102 1 1 15 0 65
22 1 1 7 1 60
18 1 1 16 1 80
68 1 0 14 0 80
161 2 0 18 1 80
205 1 0 5 1 60
169 2 0 18 0 80
21 1 1 20 1 80
1 1 1 13 0 50
79 1 0 16 0 45
186 2 0 21 0 100
216 1 1 6 1 70
251 1 1 5 1 60
178 2 0 32 0 80
200 1 1 14 1 40
206 1 1 7 1 40
19 1 1 16 0 80
28 1 1 12 1 55
259 2 0 17 1 50
96 1 1 6 0 50
65 1 1 8 1 40
103 2 1 22 1 60
26 1 1 8 1 65
14 1 1 19 0 70
62 1 1 14 0 60
211 1 1 6 0 55
72 1 1 6 1 80
228 1 1 6 1 50
256 2 1 9 0 90
253 1 1 10 0 70
110 2 1 14 0 50
36 1 1 12 1 55
34 1 0 18 0 60
90 1 0 13 0 50
263 2 0 17 0 65
252 1 1 6 1 60
134 2 1 7 1 70
97 1 0 15 1 75
126 2 0 18 0 110
98 1 1 7 0 45
162 2 1 8 1 70
74 1 1 21 0 50
173 2 0 14 1 70
183 2 1 8 1 40
99 1 1 16 0 70
45 1 1 16 0 60
184 2 0 7 0 40
5 1 1 8 1 65
188 2 1 12 0 55
254 1 0 15 0 50
84 1 1 12 1 55
160 2 1 5 0 40
233 1 0 3 0 55
239 1 0 3 0 40
54 1 1 21 0 50
158 2 0 10 1 60
229 1 1 7 0 50
27 1 0 18 1 45
11 1 0 5 1 80
193 2 0 17 1 65
243 1 0 3 1 50
132 2 0 20 0 70
87 1 1 17 0 80
219 1 1 11 1 60
94 1 1 15 0 80
156 2 0 11 0 60
170 2 1 3 1 70
264 1 1 3 0 40
235 1 1 4 1 55
194 1 0 10 1 50
176 2 1 4 1 70
105 2 0 5 0 50
15 1 1 7 1 60
64 1 1 16 0 65
164 2 1 10 0 55
240 1 1 5 1 55
70 1 1 11 0 65
80 1 0 11 1 60
76 1 1 8 0 70
214 1 0 17 0 40
257 1 1 6 0 50
89 1 1 21 0 35
227 1 1 17 0 55
