ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
201 1 1 4 0 20
18 1 1 16 1 80
198 1 1 11 0 45
255 1 0 10 1 60
96 1 1 6 0 50
97 1 0 15 1 75
205 1 0 5 1 60
240 1 1 5 1 55
188 2 1 12 0 55
93 1 1 5 0 65
209 1 1 4 1 50
28 1 1 12 1 55
118 2 0 17 0 70
133 2 1 21 0 40
228 1 1 6 1 50
162 2 1 8 1 70
52 1 1 15 0 30
210 1 1 18 0 65
137 2 0 18 0 70
234 1 1 8 1 60
34 1 0 18 0 60
72 1 1 6 1 80
65 1 1 8 1 40
50 1 1 18 0 65
105 2 0 5 0 50
258 2 1 11 0 55
243 1 0 3 1 50
229 1 1 7 0 50
189 1 1 4 1 75
30 1 1 9 1 50
102 1 1 15 0 65
55 1 1 5 0 65
79 1 0 16 0 45
33 1 1 9 0 65
216 1 1 6 1 70
66 1 1 6 1 60
85 1 1 7 0 40
73 1 0 13 0 80
227 1 1 17 0 55
214 1 0 17 0 40
2 1 1 9 1 55
101 1 1 5 1 80
74 1 1 21 0 50
238 2 0 17 1 45
99 1 1 16 0 70
143 2 0 33 0 80
26 1 1 8 1 65
134 2 1 7 1 70
41 1 1 17 1 60
106 2 1 14 0 55
104 2 0 22 0 50
68 1 0 14 0 80
208 1 0 6 1 65
15 1 1 7 1 60
233 1 0 3 0 55
250 1 1 4 0 40
181 2 1 7 0 100
194 1 0 10 1 50
64 1 1 16 0 65
110 2 1 14 0 50
192 1 1 11 0 60
254 1 0 15 0 50
165 2 0 34 1 80
54 1 1 21 0 50
67 1 1 12 0 60
119 2 0 21 0 65
100 1 1 23 0 70
221 1 0 11 0 40
81 1 1 9 0 65
89 1 1 21 0 35
206 1 1 7 1 40
249 2 0 12 1 80
84 1 1 12 1 55
80 1 0 11 1 60
262 2 1 17 0 80
263 2 0 17 0 65
4 1 1 6 0 30
103 2 1 22 1 60
82 1 1 8 1 60
158 2 0 10 1 60
132 2 0 20 0 70
236 1 0 11 0 60
207 1 0 4 1 40
38 1 1 18 0 55
43 1 1 19 0 65
71 1 0 19 1 60
175 2 1 7 1 60
219 1 1 11 1 60
109 2 0 17 0 80
98 1 1 7 0 45
169 2 0 18 0 80
14 1 1 19 0 70
76 1 1 8 0 70
86 1 1 3 0 70
173 2 0 14 1 70
95 1 0 17 0 80
5 1 1 8 1 65
223 2 1 5 1 80
178 2 0 32 0 80
252 1 1 6 1 60
179 2 0 21 1 80
31 1 0 19 0 60
253 1 1 10 0 70
184 2 0 7 0 40
90 1 0 13 0 50
211 1 1 6 0 55
6 1 1 22 0 55
123 2 0 19 1 100
23 1 1 11 1 60
13 1 1 16 0 55
53 1 1 16 0 65
61 1 1 6 1 70
186 2 0 21 0 100
126 2 0 18 0 110
163 2 0 19 1 40
193 2 0 17 1 65
161 2 0 18 1 80
239 1 0 3 0 40
40 1 1 23 0 60
176 2 1 4 1 70
22 1 1 7 1 60
10 1 1 12 1 65
217 1 1 14 0 55
183 2 1 8 1 40
51 1 1 5 0 35
11 1 0 5 1 80
146 2 1 6 1 50
256 2 1 9 0 90
113 2 1 4 1 60
257 1 1 6 0 50
264 1 1 3 0 40
19 1 1 16 0 80
57 1 1 18 1 70
225 1 1 3 0 45
251 1 1 5 1 60
36 1 1 12 1 55
58 1 1 20 1 60
92 1 0 5 1 65
222 1 0 5 1 60
235 1 1 4 1 55
160 2 1 5 0 40
150 2 1 5 0 40
197 1 1 5 1 55
88 1 1 16 1 70
69 1 0 18 0 75
32 1 1 20 0 80
131 2 0 11 0 70
24 1 1 9 0 55
215 1 0 7 1 50
7 1 1 14 1 65
