ID Salary Experience Employed Education Gender Department
120 51585 6 18 6 M 4
151 38876 6 6 4 F 4
68 37755 4 5 4 M 4
20 37548 9 19 4 M 3
97 34756 5 7 4 F 4
55 22540 6 5 1 M 1
150 41695 3 9 6 F 4
89 57310 3 12 8 M 2
174 54870 3 20 6 F 3
69 49334 5 14 6 F 4
61 71548 2 25 12 M 4
98 35374 2 8 2 F 4
40 26578 6 0 2 F 2
11 23654 0 0 0 F 3
58 42454 3 9 6 F 4
159 30979 11 3 3 M 1
103 25215 0 0 0 F 3
102 34118 2 6 6 M 4
53 29671 1 5 0 M 4
112 39109 9 19 4 M 3
90 32296 6 7 5 F 3
173 37995 4 6 4 M 4
70 30860 0 2 3 F 2
91 17741 2 6 0 F 1
88 37555 1 6 4 M 2
179 47727 5 15 6 M 3
27 53234 0 25 6 M 3
86 27562 6 0 2 F 2
156 39279 6 18 5 F 1
46 26452 3 1 2 F 4
8 32920 3 15 9 F 1
17 36578 4 4 8 M 3
134 36471 1 6 4 M 2
64 32820 6 18 5 F 1
100 32643 3 15 9 F 1
113 31251 11 3 3 M 1
4 54899 5 12 8 F 4
175 42107 6 9 5 F 4
130 41142 4 9 6 M 4
23 46211 5 14 6 F 4
48 49307 3 20 4 M 4
122 38514 4 21 5 M 1
117 43574 9 6 4 M 2
137 24472 2 6 0 F 1
7 26548 1 5 0 M 4
81 38754 4 6 4 M 4
147 28999 6 5 1 M 1
85 37415 4 9 4 F 2
114 34519 4 5 4 M 4
19 36487 5 6 2 M 4
