ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
57 1 1 18 1 70
252 1 1 6 1 60
146 2 1 6 1 50
70 1 1 11 0 65
95 1 0 17 0 80
217 1 1 14 0 55
87 1 1 17 0 80
66 1 1 6 1 60
198 1 1 11 0 45
215 1 0 7 1 50
14 1 1 19 0 70
216 1 1 6 1 70
255 1 0 10 1 60
236 1 0 11 0 60
205 1 0 5 1 60
134 2 1 7 1 70
250 1 1 4 0 40
123 2 0 19 1 100
158 2 0 10 1 60
163 2 0 19 1 40
64 1 1 16 0 65
214 1 0 17 0 40
156 2 0 11 0 60
110 2 1 14 0 50
187 2 0 16 0 40
170 2 1 3 1 70
41 1 1 17 1 60
69 1 0 18 0 75
11 1 0 5 1 80
22 1 1 7 1 60
68 1 0 14 0 80
259 2 0 17 1 50
90 1 0 13 0 50
211 1 1 6 0 55
189 1 1 4 1 75
30 1 1 9 1 50
263 2 0 17 0 65
183 2 1 8 1 40
223 2 1 5 1 80
81 1 1 9 0 65
239 1 0 3 0 40
121 2 0 18 0 70
243 1 0 3 1 50
207 1 0 4 1 40
219 1 1 11 1 60
188 2 1 12 0 55
86 1 1 3 0 70
176 2 1 4 1 70
184 2 0 7 0 40
89 1 1 21 0 35
200 1 1 14 1 40
61 1 1 6 1 70
99 1 1 16 0 70
26 1 1 8 1 65
88 1 1 16 1 70
197 1 1 5 1 55
143 2 0 33 0 80
254 1 0 15 0 50
137 2 0 18 0 70
28 1 1 12 1 55
178 2 0 32 0 80
177 2 0 3 1 40
164 2 1 10 0 55
162 2 1 8 1 70
240 1 1 5 1 55
208 1 0 6 1 65
54 1 1 21 0 50
195 1 0 14 1 75
72 1 1 6 1 80
71 1 0 19 1 60
80 1 0 11 1 60
229 1 1 7 0 50
27 1 0 18 1 45
131 2 0 11 0 70
96 1 1 6 0 50
50 1 1 18 0 65
256 2 1 9 0 90
33 1 1 9 0 65
43 1 1 19 0 65
102 1 1 15 0 65
74 1 1 21 0 50
31 1 0 19 0 60
235 1 1 4 1 55
201 1 1 4 0 20
16 1 1 12 1 60
150 2 1 5 0 40
24 1 1 9 0 55
181 2 1 7 0 100
234 1 1 8 1 60
224 1 1 17 1 50
92 1 0 5 1 65
206 1 1 7 1 40
94 1 1 15 0 80
238 2 0 17 1 45
104 2 0 22 0 50
101 1 1 5 1 80
113 2 1 4 1 60
262 2 1 17 0 80
264 1 1 3 0 40
179 2 0 21 1 80
173 2 0 14 1 70
51 1 1 5 0 35
192 1 1 11 0 60
218 1 1 11 0 45
257 1 1 6 0 50
210 1 1 18 0 65
73 1 0 13 0 80
226 1 0 9 1 80
53 1 1 16 0 65
160 2 1 5 0 40
126 2 0 18 0 110
67 1 1 12 0 60
105 2 0 5 0 50
79 1 0 16 0 45
161 2 0 18 1 80
62 1 1 14 0 60
3 1 1 8 0 55
253 1 1 10 0 70
228 1 1 6 1 50
249 2 0 12 1 80
186 2 0 21 0 100
40 1 1 23 0 60
193 2 0 17 1 65
36 1 1 12 1 55
129 2 0 20 0 70
175 2 1 7 1 60
106 2 1 14 0 55
4 1 1 6 0 30
100 1 1 23 0 70
233 1 0 3 0 55
119 2 0 21 0 65
209 1 1 4 1 50
13 1 1 16 0 55
18 1 1 16 1 80
2 1 1 9 1 55
10 1 1 12 1 65
44 1 0 18 0 70
222 1 0 5 1 60
45 1 1 16 0 60
245 1 1 5 1 60
165 2 0 34 1 80
55 1 1 5 0 65
84 1 1 12 1 55
251 1 1 5 1 60
153 2 1 9 0 45
258 2 1 11 0 55
97 1 0 15 1 75
194 1 0 10 1 50
52 1 1 15 0 30
34 1 0 18 0 60
