ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
177 2 0 3 1 40
227 1 1 17 0 55
23 1 1 11 1 60
234 1 1 8 1 60
257 1 1 6 0 50
110 2 1 14 0 50
2 1 1 9 1 55
96 1 1 6 0 50
161 2 0 18 1 80
55 1 1 5 0 65
103 2 1 22 1 60
3 1 1 8 0 55
132 2 0 20 0 70
239 1 0 3 0 40
7 1 1 14 1 65
95 1 0 17 0 80
53 1 1 16 0 65
205 1 0 5 1 60
206 1 1 7 1 40
175 2 1 7 1 60
97 1 0 15 1 75
259 2 0 17 1 50
264 1 1 3 0 40
88 1 1 16 1 70
186 2 0 21 0 100
195 1 0 14 1 75
254 1 0 15 0 50
178 2 0 32 0 80
62 1 1 14 0 60
41 1 1 17 1 60
256 2 1 9 0 90
176 2 1 4 1 70
133 2 1 21 0 40
253 1 1 10 0 70
197 1 1 5 1 55
238 2 0 17 1 45
18 1 1 16 1 80
187 2 0 16 0 40
200 1 1 14 1 40
146 2 1 6 1 50
93 1 1 5 0 65
214 1 0 17 0 40
228 1 1 6 1 50
173 2 0 14 1 70
72 1 1 6 1 80
73 1 0 13 0 80
99 1 1 16 0 70
179 2 0 21 1 80
57 1 1 18 1 70
251 1 1 5 1 60
189 1 1 4 1 75
71 1 0 19 1 60
38 1 1 18 0 55
109 2 0 17 0 80
27 1 0 18 1 45
219 1 1 11 1 60
216 1 1 6 1 70
28 1 1 12 1 55
13 1 1 16 0 55
90 1 0 13 0 50
249 2 0 12 1 80
74 1 1 21 0 50
118 2 0 17 0 70
68 1 0 14 0 80
10 1 1 12 1 65
5 1 1 8 1 65
164 2 1 10 0 55
40 1 1 23 0 60
134 2 1 7 1 70
193 2 0 17 1 65
65 1 1 8 1 40
89 1 1 21 0 35
94 1 1 15 0 80
92 1 0 5 1 65
131 2 0 11 0 70
217 1 1 14 0 55
137 2 0 18 0 70
26 1 1 8 1 65
119 2 0 21 0 65
121 2 0 18 0 70
156 2 0 11 0 60
87 1 1 17 0 80
262 2 1 17 0 80
201 1 1 4 0 20
226 1 0 9 1 80
101 1 1 5 1 80
33 1 1 9 0 65
80 1 0 11 1 60
263 2 0 17 0 65
210 1 1 18 0 65
32 1 1 20 0 80
194 1 0 10 1 50
255 1 0 10 1 60
11 1 0 5 1 80
233 1 0 3 0 55
81 1 1 9 0 65
192 1 1 11 0 60
52 1 1 15 0 30
36 1 1 12 1 55
79 1 0 16 0 45
209 1 1 4 1 50
113 2 1 4 1 60
224 1 1 17 1 50
143 2 0 33 0 80
51 1 1 5 0 35
69 1 0 18 0 75
70 1 1 11 0 65
85 1 1 7 0 40
236 1 0 11 0 60
150 2 1 5 0 40
31 1 0 19 0 60
15 1 1 7 1 60
126 2 0 18 0 110
104 2 0 22 0 50
243 1 0 3 1 50
46 1 1 16 1 60
188 2 1 12 0 55
21 1 1 20 1 80
250 1 1 4 0 40
54 1 1 21 0 50
76 1 1 8 0 70
129 2 0 20 0 70
123 2 0 19 1 100
223 2 1 5 1 80
43 1 1 19 0 65
84 1 1 12 1 55
1 1 1 13 0 50
221 1 0 11 0 40
163 2 0 19 1 40
82 1 1 8 1 60
235 1 1 4 1 55
207 1 0 4 1 40
86 1 1 3 0 70
102 1 1 15 0 65
105 2 0 5 0 50
218 1 1 11 0 45
258 2 1 11 0 55
211 1 1 6 0 55
170 2 1 3 1 70
183 2 1 8 1 40
22 1 1 7 1 60
222 1 0 5 1 60
162 2 1 8 1 70
44 1 0 18 0 70
184 2 0 7 0 40
181 2 1 7 0 100
6 1 1 22 0 55
24 1 1 9 0 55
245 1 1 5 1 60
50 1 1 18 0 65
