ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
61 1 1 6 1 70
143 2 0 33 0 80
73 1 0 13 0 80
224 1 1 17 1 50
62 1 1 14 0 60
66 1 1 6 1 60
5 1 1 8 1 65
43 1 1 19 0 65
13 1 1 16 0 55
218 1 1 11 0 45
93 1 1 5 0 65
21 1 1 20 1 80
186 2 0 21 0 100
164 2 1 10 0 55
240 1 1 5 1 55
80 1 0 11 1 60
113 2 1 4 1 60
170 2 1 3 1 70
67 1 1 12 0 60
7 1 1 14 1 65
19 1 1 16 0 80
94 1 1 15 0 80
160 2 1 5 0 40
234 1 1 8 1 60
252 1 1 6 1 60
133 2 1 21 0 40
55 1 1 5 0 65
4 1 1 6 0 30
229 1 1 7 0 50
34 1 0 18 0 60
216 1 1 6 1 70
119 2 0 21 0 65
129 2 0 20 0 70
250 1 1 4 0 40
222 1 0 5 1 60
79 1 0 16 0 45
126 2 0 18 0 110
97 1 0 15 1 75
121 2 0 18 0 70
131 2 0 11 0 70
57 1 1 18 1 70
259 2 0 17 1 50
225 1 1 3 0 45
209 1 1 4 1 50
255 1 0 10 1 60
46 1 1 16 1 60
68 1 0 14 0 80
96 1 1 6 0 50
53 1 1 16 0 65
235 1 1 4 1 55
1 1 1 13 0 50
18 1 1 16 1 80
169 2 0 18 0 80
201 1 1 4 0 20
6 1 1 22 0 55
233 1 0 3 0 55
243 1 0 3 1 50
227 1 1 17 0 55
264 1 1 3 0 40
52 1 1 15 0 30
30 1 1 9 1 50
137 2 0 18 0 70
153 2 1 9 0 45
179 2 0 21 1 80
90 1 0 13 0 50
102 1 1 15 0 65
33 1 1 9 0 65
109 2 0 17 0 80
27 1 0 18 1 45
76 1 1 8 0 70
70 1 1 11 0 65
54 1 1 21 0 50
178 2 0 32 0 80
118 2 0 17 0 70
38 1 1 18 0 55
156 2 0 11 0 60
85 1 1 7 0 40
200 1 1 14 1 40
28 1 1 12 1 55
206 1 1 7 1 40
82 1 1 8 1 60
245 1 1 5 1 60
74 1 1 21 0 50
104 2 0 22 0 50
89 1 1 21 0 35
71 1 0 19 1 60
105 2 0 5 0 50
132 2 0 20 0 70
217 1 1 14 0 55
262 2 1 17 0 80
223 2 1 5 1 80
3 1 1 8 0 55
103 2 1 22 1 60
197 1 1 5 1 55
238 2 0 17 1 45
175 2 1 7 1 60
92 1 0 5 1 65
214 1 0 17 0 40
23 1 1 11 1 60
50 1 1 18 0 65
84 1 1 12 1 55
24 1 1 9 0 55
221 1 0 11 0 40
150 2 1 5 0 40
256 2 1 9 0 90
176 2 1 4 1 70
123 2 0 19 1 100
184 2 0 7 0 40
41 1 1 17 1 60
101 1 1 5 1 80
72 1 1 6 1 80
58 1 1 20 1 60
161 2 0 18 1 80
86 1 1 3 0 70
236 1 0 11 0 60
251 1 1 5 1 60
15 1 1 7 1 60
99 1 1 16 0 70
100 1 1 23 0 70
165 2 0 34 1 80
11 1 0 5 1 80
193 2 0 17 1 65
187 2 0 16 0 40
44 1 0 18 0 70
69 1 0 18 0 75
45 1 1 16 0 60
208 1 0 6 1 65
88 1 1 16 1 70
210 1 1 18 0 65
195 1 0 14 1 75
249 2 0 12 1 80
2 1 1 9 1 55
219 1 1 11 1 60
51 1 1 5 0 35
228 1 1 6 1 50
98 1 1 7 0 45
188 2 1 12 0 55
32 1 1 20 0 80
95 1 0 17 0 80
205 1 0 5 1 60
192 1 1 11 0 60
87 1 1 17 0 80
81 1 1 9 0 65
110 2 1 14 0 50
26 1 1 8 1 65
253 1 1 10 0 70
263 2 0 17 0 65
134 2 1 7 1 70
40 1 1 23 0 60
211 1 1 6 0 55
