ID Salary Experience Employed Education Gender Department
64 32820 6 18 5 F 1
8 32920 3 15 9 F 1
175 42107 6 9 5 F 4
114 34519 4 5 4 M 4
63 37449 4 4 8 M 3
133 49097 5 15 6 M 3
102 34118 2 6 6 M 4
39 36431 4 9 4 F 2
37 39743 6 9 5 F 4
179 47727 5 15 6 M 3
83 42866 6 9 5 F 4
178 26701 6 0 2 F 2
177 36554 4 9 4 F 2
120 51585 6 18 6 M 4
7 26548 1 5 0 M 4
75 34881 16 22 7 M 1
74 54821 6 18 6 M 4
71 44658 9 6 4 M 2
137 24472 2 6 0 F 1
163 43797 9 6 4 M 2
182 31616 6 7 5 F 3
156 39279 6 18 5 F 1
159 30979 11 3 3 M 1
81 38754 4 6 4 M 4
38 41255 4 9 6 M 4
95 32505 1 0 7 M 1
170 51059 19 6 8 M 4
109 38139 4 4 8 M 3
101 29271 6 5 1 M 1
66 38419 9 19 4 M 3
26 38985 7 18 9 M 1
106 35367 6 3 6 F 2
60 36451 6 3 6 F 2
46 26452 3 1 2 F 4
119 54795 0 25 6 M 3
12 39331 3 9 6 F 4
123 69133 3 22 10 M 4
35 35631 4 6 4 M 4
131 36331 4 9 4 F 2
32 48695 19 6 8 M 4
36 54679 3 20 6 F 3
28 51698 6 18 6 M 4
174 54870 3 20 6 F 3
140 48548 3 20 4 M 4
21 31528 11 3 3 M 1
158 37739 9 19 4 M 3
142 57263 5 12 8 F 4
93 65374 0 27 12 F 4
88 37555 1 6 4 M 2
134 36471 1 6 4 M 2
