ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
259 2 0 17 1 50
98 1 1 7 0 45
58 1 1 20 1 60
188 2 1 12 0 55
226 1 0 9 1 80
61 1 1 6 1 70
94 1 1 15 0 80
129 2 0 20 0 70
69 1 0 18 0 75
97 1 0 15 1 75
45 1 1 16 0 60
240 1 1 5 1 55
134 2 1 7 1 70
200 1 1 14 1 40
164 2 1 10 0 55
187 2 0 16 0 40
44 1 0 18 0 70
43 1 1 19 0 65
126 2 0 18 0 110
21 1 1 20 1 80
189 1 1 4 1 75
19 1 1 16 0 80
214 1 0 17 0 40
2 1 1 9 1 55
36 1 1 12 1 55
170 2 1 3 1 70
245 1 1 5 1 60
153 2 1 9 0 45
161 2 0 18 1 80
74 1 1 21 0 50
27 1 0 18 1 45
236 1 0 11 0 60
162 2 1 8 1 70
183 2 1 8 1 40
215 1 0 7 1 50
65 1 1 8 1 40
197 1 1 5 1 55
216 1 1 6 1 70
95 1 0 17 0 80
70 1 1 11 0 65
90 1 0 13 0 50
101 1 1 5 1 80
218 1 1 11 0 45
102 1 1 15 0 65
84 1 1 12 1 55
103 2 1 22 1 60
28 1 1 12 1 55
178 2 0 32 0 80
109 2 0 17 0 80
79 1 0 16 0 45
131 2 0 11 0 70
110 2 1 14 0 50
234 1 1 8 1 60
238 2 0 17 1 45
34 1 0 18 0 60
198 1 1 11 0 45
262 2 1 17 0 80
119 2 0 21 0 65
175 2 1 7 1 60
32 1 1 20 0 80
160 2 1 5 0 40
76 1 1 8 0 70
1 1 1 13 0 50
169 2 0 18 0 80
4 1 1 6 0 30
223 2 1 5 1 80
227 1 1 17 0 55
73 1 0 13 0 80
181 2 1 7 0 100
195 1 0 14 1 75
93 1 1 5 0 65
18 1 1 16 1 80
254 1 0 15 0 50
207 1 0 4 1 40
224 1 1 17 1 50
264 1 1 3 0 40
210 1 1 18 0 65
255 1 0 10 1 60
133 2 1 21 0 40
184 2 0 7 0 40
105 2 0 5 0 50
15 1 1 7 1 60
67 1 1 12 0 60
96 1 1 6 0 50
13 1 1 16 0 55
206 1 1 7 1 40
89 1 1 21 0 35
177 2 0 3 1 40
51 1 1 5 0 35
219 1 1 11 1 60
24 1 1 9 0 55
249 2 0 12 1 80
92 1 0 5 1 65
86 1 1 3 0 70
40 1 1 23 0 60
41 1 1 17 1 60
118 2 0 17 0 70
31 1 0 19 0 60
229 1 1 7 0 50
38 1 1 18 0 55
239 1 0 3 0 40
253 1 1 10 0 70
263 2 0 17 0 65
222 1 0 5 1 60
100 1 1 23 0 70
113 2 1 4 1 60
221 1 0 11 0 40
106 2 1 14 0 55
5 1 1 8 1 65
257 1 1 6 0 50
156 2 0 11 0 60
104 2 0 22 0 50
80 1 0 11 1 60
10 1 1 12 1 65
82 1 1 8 1 60
233 1 0 3 0 55
252 1 1 6 1 60
258 2 1 11 0 55
88 1 1 16 1 70
22 1 1 7 1 60
192 1 1 11 0 60
3 1 1 8 0 55
23 1 1 11 1 60
62 1 1 14 0 60
225 1 1 3 0 45
194 1 0 10 1 50
158 2 0 10 1 60
50 1 1 18 0 65
57 1 1 18 1 70
132 2 0 20 0 70
52 1 1 15 0 30
165 2 0 34 1 80
243 1 0 3 1 50
193 2 0 17 1 65
55 1 1 5 0 65
72 1 1 6 1 80
16 1 1 12 1 60
211 1 1 6 0 55
7 1 1 14 1 65
81 1 1 9 0 65
46 1 1 16 1 60
228 1 1 6 1 50
235 1 1 4 1 55
208 1 0 6 1 65
68 1 0 14 0 80
176 2 1 4 1 70
6 1 1 22 0 55
201 1 1 4 0 20
209 1 1 4 1 50
173 2 0 14 1 70
