ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
256 2 1 9 0 90
253 1 1 10 0 70
85 1 1 7 0 40
99 1 1 16 0 70
208 1 0 6 1 65
160 2 1 5 0 40
19 1 1 16 0 80
254 1 0 15 0 50
162 2 1 8 1 70
96 1 1 6 0 50
52 1 1 15 0 30
210 1 1 18 0 65
72 1 1 6 1 80
195 1 0 14 1 75
161 2 0 18 1 80
6 1 1 22 0 55
264 1 1 3 0 40
186 2 0 21 0 100
64 1 1 16 0 65
263 2 0 17 0 65
193 2 0 17 1 65
54 1 1 21 0 50
36 1 1 12 1 55
62 1 1 14 0 60
239 1 0 3 0 40
169 2 0 18 0 80
234 1 1 8 1 60
156 2 0 11 0 60
66 1 1 6 1 60
188 2 1 12 0 55
61 1 1 6 1 70
100 1 1 23 0 70
40 1 1 23 0 60
209 1 1 4 1 50
110 2 1 14 0 50
32 1 1 20 0 80
137 2 0 18 0 70
86 1 1 3 0 70
71 1 0 19 1 60
82 1 1 8 1 60
165 2 0 34 1 80
207 1 0 4 1 40
131 2 0 11 0 70
222 1 0 5 1 60
81 1 1 9 0 65
236 1 0 11 0 60
41 1 1 17 1 60
33 1 1 9 0 65
150 2 1 5 0 40
129 2 0 20 0 70
103 2 1 22 1 60
27 1 0 18 1 45
179 2 0 21 1 80
194 1 0 10 1 50
227 1 1 17 0 55
192 1 1 11 0 60
28 1 1 12 1 55
187 2 0 16 0 40
181 2 1 7 0 100
21 1 1 20 1 80
233 1 0 3 0 55
7 1 1 14 1 65
18 1 1 16 1 80
44 1 0 18 0 70
94 1 1 15 0 80
90 1 0 13 0 50
133 2 1 21 0 40
221 1 0 11 0 40
218 1 1 11 0 45
214 1 0 17 0 40
126 2 0 18 0 110
258 2 1 11 0 55
119 2 0 21 0 65
251 1 1 5 1 60
259 2 0 17 1 50
67 1 1 12 0 60
3 1 1 8 0 55
245 1 1 5 1 60
198 1 1 11 0 45
46 1 1 16 1 60
164 2 1 10 0 55
84 1 1 12 1 55
5 1 1 8 1 65
178 2 0 32 0 80
16 1 1 12 1 60
121 2 0 18 0 70
215 1 0 7 1 50
1 1 1 13 0 50
146 2 1 6 1 50
173 2 0 14 1 70
34 1 0 18 0 60
255 1 0 10 1 60
243 1 0 3 1 50
223 2 1 5 1 80
134 2 1 7 1 70
88 1 1 16 1 70
23 1 1 11 1 60
211 1 1 6 0 55
101 1 1 5 1 80
26 1 1 8 1 65
109 2 0 17 0 80
14 1 1 19 0 70
175 2 1 7 1 60
163 2 0 19 1 40
13 1 1 16 0 55
201 1 1 4 0 20
43 1 1 19 0 65
45 1 1 16 0 60
2 1 1 9 1 55
73 1 0 13 0 80
80 1 0 11 1 60
257 1 1 6 0 50
205 1 0 5 1 60
92 1 0 5 1 65
113 2 1 4 1 60
106 2 1 14 0 55
183 2 1 8 1 40
226 1 0 9 1 80
4 1 1 6 0 30
79 1 0 16 0 45
262 2 1 17 0 80
184 2 0 7 0 40
15 1 1 7 1 60
57 1 1 18 1 70
252 1 1 6 1 60
143 2 0 33 0 80
189 1 1 4 1 75
93 1 1 5 0 65
235 1 1 4 1 55
123 2 0 19 1 100
217 1 1 14 0 55
104 2 0 22 0 50
229 1 1 7 0 50
176 2 1 4 1 70
11 1 0 5 1 80
153 2 1 9 0 45
249 2 0 12 1 80
225 1 1 3 0 45
219 1 1 11 1 60
74 1 1 21 0 50
197 1 1 5 1 55
228 1 1 6 1 50
216 1 1 6 1 70
50 1 1 18 0 65
97 1 0 15 1 75
58 1 1 20 1 60
30 1 1 9 1 50
10 1 1 12 1 65
250 1 1 4 0 40
240 1 1 5 1 55
