ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
197 1 1 5 1 55
195 1 0 14 1 75
134 2 1 7 1 70
160 2 1 5 0 40
103 2 1 22 1 60
106 2 1 14 0 55
224 1 1 17 1 50
70 1 1 11 0 65
14 1 1 19 0 70
179 2 0 21 1 80
97 1 0 15 1 75
189 1 1 4 1 75
235 1 1 4 1 55
13 1 1 16 0 55
90 1 0 13 0 50
94 1 1 15 0 80
222 1 0 5 1 60
228 1 1 6 1 50
68 1 0 14 0 80
206 1 1 7 1 40
187 2 0 16 0 40
229 1 1 7 0 50
38 1 1 18 0 55
104 2 0 22 0 50
32 1 1 20 0 80
74 1 1 21 0 50
208 1 0 6 1 65
169 2 0 18 0 80
225 1 1 3 0 45
22 1 1 7 1 60
221 1 0 11 0 40
96 1 1 6 0 50
53 1 1 16 0 65
121 2 0 18 0 70
238 2 0 17 1 45
18 1 1 16 1 80
61 1 1 6 1 70
65 1 1 8 1 40
67 1 1 12 0 60
95 1 0 17 0 80
89 1 1 21 0 35
215 1 0 7 1 50
175 2 1 7 1 60
69 1 0 18 0 75
98 1 1 7 0 45
256 2 1 9 0 90
223 2 1 5 1 80
28 1 1 12 1 55
227 1 1 17 0 55
102 1 1 15 0 65
251 1 1 5 1 60
2 1 1 9 1 55
198 1 1 11 0 45
109 2 0 17 0 80
64 1 1 16 0 65
201 1 1 4 0 20
258 2 1 11 0 55
118 2 0 17 0 70
262 2 1 17 0 80
7 1 1 14 1 65
15 1 1 7 1 60
40 1 1 23 0 60
123 2 0 19 1 100
131 2 0 11 0 70
192 1 1 11 0 60
193 2 0 17 1 65
164 2 1 10 0 55
239 1 0 3 0 40
66 1 1 6 1 60
84 1 1 12 1 55
51 1 1 5 0 35
183 2 1 8 1 40
27 1 0 18 1 45
55 1 1 5 0 65
249 2 0 12 1 80
209 1 1 4 1 50
257 1 1 6 0 50
178 2 0 32 0 80
217 1 1 14 0 55
263 2 0 17 0 65
233 1 0 3 0 55
58 1 1 20 1 60
85 1 1 7 0 40
6 1 1 22 0 55
146 2 1 6 1 50
41 1 1 17 1 60
24 1 1 9 0 55
132 2 0 20 0 70
194 1 0 10 1 50
236 1 0 11 0 60
253 1 1 10 0 70
82 1 1 8 1 60
250 1 1 4 0 40
177 2 0 3 1 40
88 1 1 16 1 70
218 1 1 11 0 45
92 1 0 5 1 65
72 1 1 6 1 80
161 2 0 18 1 80
129 2 0 20 0 70
226 1 0 9 1 80
126 2 0 18 0 110
3 1 1 8 0 55
205 1 0 5 1 60
30 1 1 9 1 50
252 1 1 6 1 60
188 2 1 12 0 55
200 1 1 14 1 40
156 2 0 11 0 60
16 1 1 12 1 60
46 1 1 16 1 60
210 1 1 18 0 65
207 1 0 4 1 40
81 1 1 9 0 65
211 1 1 6 0 55
110 2 1 14 0 50
133 2 1 21 0 40
119 2 0 21 0 65
87 1 1 17 0 80
99 1 1 16 0 70
254 1 0 15 0 50
19 1 1 16 0 80
73 1 0 13 0 80
76 1 1 8 0 70
10 1 1 12 1 65
240 1 1 5 1 55
255 1 0 10 1 60
214 1 0 17 0 40
113 2 1 4 1 60
245 1 1 5 1 60
33 1 1 9 0 65
101 1 1 5 1 80
158 2 0 10 1 60
181 2 1 7 0 100
216 1 1 6 1 70
137 2 0 18 0 70
26 1 1 8 1 65
31 1 0 19 0 60
184 2 0 7 0 40
86 1 1 3 0 70
259 2 0 17 1 50
243 1 0 3 1 50
153 2 1 9 0 45
45 1 1 16 0 60
234 1 1 8 1 60
57 1 1 18 1 70
50 1 1 18 0 65
165 2 0 34 1 80
80 1 0 11 1 60
264 1 1 3 0 40
