ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
11 1 0 5 1 80
175 2 1 7 1 60
88 1 1 16 1 70
207 1 0 4 1 40
51 1 1 5 0 35
118 2 0 17 0 70
99 1 1 16 0 70
234 1 1 8 1 60
170 2 1 3 1 70
183 2 1 8 1 40
239 1 0 3 0 40
250 1 1 4 0 40
121 2 0 18 0 70
253 1 1 10 0 70
163 2 0 19 1 40
156 2 0 11 0 60
109 2 0 17 0 80
176 2 1 4 1 70
179 2 0 21 1 80
238 2 0 17 1 45
40 1 1 23 0 60
13 1 1 16 0 55
205 1 0 5 1 60
177 2 0 3 1 40
223 2 1 5 1 80
184 2 0 7 0 40
123 2 0 19 1 100
137 2 0 18 0 70
198 1 1 11 0 45
102 1 1 15 0 65
79 1 0 16 0 45
210 1 1 18 0 65
164 2 1 10 0 55
240 1 1 5 1 55
161 2 0 18 1 80
252 1 1 6 1 60
208 1 0 6 1 65
256 2 1 9 0 90
233 1 0 3 0 55
188 2 1 12 0 55
2 1 1 9 1 55
129 2 0 20 0 70
19 1 1 16 0 80
93 1 1 5 0 65
71 1 0 19 1 60
27 1 0 18 1 45
110 2 1 14 0 50
194 1 0 10 1 50
15 1 1 7 1 60
187 2 0 16 0 40
146 2 1 6 1 50
126 2 0 18 0 110
226 1 0 9 1 80
85 1 1 7 0 40
106 2 1 14 0 55
218 1 1 11 0 45
251 1 1 5 1 60
23 1 1 11 1 60
92 1 0 5 1 65
16 1 1 12 1 60
216 1 1 6 1 70
53 1 1 16 0 65
72 1 1 6 1 80
62 1 1 14 0 60
22 1 1 7 1 60
82 1 1 8 1 60
58 1 1 20 1 60
192 1 1 11 0 60
131 2 0 11 0 70
264 1 1 3 0 40
221 1 0 11 0 40
10 1 1 12 1 65
219 1 1 11 1 60
95 1 0 17 0 80
32 1 1 20 0 80
46 1 1 16 1 60
97 1 0 15 1 75
193 2 0 17 1 65
263 2 0 17 0 65
94 1 1 15 0 80
249 2 0 12 1 80
254 1 0 15 0 50
206 1 1 7 1 40
30 1 1 9 1 50
44 1 0 18 0 70
61 1 1 6 1 70
229 1 1 7 0 50
14 1 1 19 0 70
200 1 1 14 1 40
76 1 1 8 0 70
101 1 1 5 1 80
255 1 0 10 1 60
81 1 1 9 0 65
52 1 1 15 0 30
165 2 0 34 1 80
189 1 1 4 1 75
87 1 1 17 0 80
217 1 1 14 0 55
21 1 1 20 1 80
57 1 1 18 1 70
33 1 1 9 0 65
197 1 1 5 1 55
160 2 1 5 0 40
224 1 1 17 1 50
54 1 1 21 0 50
150 2 1 5 0 40
18 1 1 16 1 80
245 1 1 5 1 60
262 2 1 17 0 80
26 1 1 8 1 65
3 1 1 8 0 55
67 1 1 12 0 60
162 2 1 8 1 70
214 1 0 17 0 40
134 2 1 7 1 70
96 1 1 6 0 50
243 1 0 3 1 50
38 1 1 18 0 55
84 1 1 12 1 55
70 1 1 11 0 65
34 1 0 18 0 60
113 2 1 4 1 60
65 1 1 8 1 40
103 2 1 22 1 60
257 1 1 6 0 50
181 2 1 7 0 100
73 1 0 13 0 80
259 2 0 17 1 50
45 1 1 16 0 60
225 1 1 3 0 45
80 1 0 11 1 60
64 1 1 16 0 65
228 1 1 6 1 50
66 1 1 6 1 60
195 1 0 14 1 75
235 1 1 4 1 55
98 1 1 7 0 45
69 1 0 18 0 75
74 1 1 21 0 50
31 1 0 19 0 60
143 2 0 33 0 80
90 1 0 13 0 50
227 1 1 17 0 55
158 2 0 10 1 60
28 1 1 12 1 55
7 1 1 14 1 65
132 2 0 20 0 70
36 1 1 12 1 55
153 2 1 9 0 45
4 1 1 6 0 30
