ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
221 1 0 11 0 40
64 1 1 16 0 65
170 2 1 3 1 70
257 1 1 6 0 50
210 1 1 18 0 65
76 1 1 8 0 70
34 1 0 18 0 60
89 1 1 21 0 35
21 1 1 20 1 80
131 2 0 11 0 70
81 1 1 9 0 65
50 1 1 18 0 65
123 2 0 19 1 100
110 2 1 14 0 50
156 2 0 11 0 60
234 1 1 8 1 60
33 1 1 9 0 65
197 1 1 5 1 55
189 1 1 4 1 75
113 2 1 4 1 60
32 1 1 20 0 80
163 2 0 19 1 40
245 1 1 5 1 60
198 1 1 11 0 45
26 1 1 8 1 65
216 1 1 6 1 70
103 2 1 22 1 60
162 2 1 8 1 70
161 2 0 18 1 80
86 1 1 3 0 70
105 2 0 5 0 50
93 1 1 5 0 65
222 1 0 5 1 60
87 1 1 17 0 80
14 1 1 19 0 70
256 2 1 9 0 90
249 2 0 12 1 80
233 1 0 3 0 55
153 2 1 9 0 45
188 2 1 12 0 55
239 1 0 3 0 40
118 2 0 17 0 70
183 2 1 8 1 40
243 1 0 3 1 50
217 1 1 14 0 55
184 2 0 7 0 40
71 1 0 19 1 60
24 1 1 9 0 55
2 1 1 9 1 55
54 1 1 21 0 50
80 1 0 11 1 60
158 2 0 10 1 60
15 1 1 7 1 60
51 1 1 5 0 35
53 1 1 16 0 65
19 1 1 16 0 80
13 1 1 16 0 55
88 1 1 16 1 70
259 2 0 17 1 50
22 1 1 7 1 60
96 1 1 6 0 50
186 2 0 21 0 100
225 1 1 3 0 45
46 1 1 16 1 60
84 1 1 12 1 55
160 2 1 5 0 40
227 1 1 17 0 55
208 1 0 6 1 65
68 1 0 14 0 80
52 1 1 15 0 30
262 2 1 17 0 80
38 1 1 18 0 55
224 1 1 17 1 50
181 2 1 7 0 100
40 1 1 23 0 60
94 1 1 15 0 80
121 2 0 18 0 70
215 1 0 7 1 50
134 2 1 7 1 70
187 2 0 16 0 40
82 1 1 8 1 60
1 1 1 13 0 50
11 1 0 5 1 80
4 1 1 6 0 30
254 1 0 15 0 50
252 1 1 6 1 60
229 1 1 7 0 50
169 2 0 18 0 80
165 2 0 34 1 80
226 1 0 9 1 80
5 1 1 8 1 65
36 1 1 12 1 55
201 1 1 4 0 20
219 1 1 11 1 60
57 1 1 18 1 70
85 1 1 7 0 40
146 2 1 6 1 50
218 1 1 11 0 45
101 1 1 5 1 80
209 1 1 4 1 50
41 1 1 17 1 60
175 2 1 7 1 60
205 1 0 5 1 60
195 1 0 14 1 75
255 1 0 10 1 60
126 2 0 18 0 110
176 2 1 4 1 70
43 1 1 19 0 65
67 1 1 12 0 60
28 1 1 12 1 55
100 1 1 23 0 70
90 1 0 13 0 50
73 1 0 13 0 80
30 1 1 9 1 50
164 2 1 10 0 55
106 2 1 14 0 55
194 1 0 10 1 50
97 1 0 15 1 75
70 1 1 11 0 65
95 1 0 17 0 80
119 2 0 21 0 65
79 1 0 16 0 45
236 1 0 11 0 60
211 1 1 6 0 55
69 1 0 18 0 75
18 1 1 16 1 80
240 1 1 5 1 55
99 1 1 16 0 70
137 2 0 18 0 70
31 1 0 19 0 60
192 1 1 11 0 60
264 1 1 3 0 40
98 1 1 7 0 45
228 1 1 6 1 50
102 1 1 15 0 65
173 2 0 14 1 70
263 2 0 17 0 65
251 1 1 5 1 60
238 2 0 17 1 45
235 1 1 4 1 55
177 2 0 3 1 40
7 1 1 14 1 65
27 1 0 18 1 45
179 2 0 21 1 80
74 1 1 21 0 50
223 2 1 5 1 80
193 2 0 17 1 65
207 1 0 4 1 40
150 2 1 5 0 40
3 1 1 8 0 55
