ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
87 1 1 17 0 80
45 1 1 16 0 60
187 2 0 16 0 40
223 2 1 5 1 80
211 1 1 6 0 55
239 1 0 3 0 40
67 1 1 12 0 60
221 1 0 11 0 40
234 1 1 8 1 60
215 1 0 7 1 50
225 1 1 3 0 45
207 1 0 4 1 40
72 1 1 6 1 80
156 2 0 11 0 60
195 1 0 14 1 75
256 2 1 9 0 90
184 2 0 7 0 40
235 1 1 4 1 55
43 1 1 19 0 65
214 1 0 17 0 40
79 1 0 16 0 45
251 1 1 5 1 60
236 1 0 11 0 60
161 2 0 18 1 80
188 2 1 12 0 55
15 1 1 7 1 60
217 1 1 14 0 55
173 2 0 14 1 70
258 2 1 11 0 55
16 1 1 12 1 60
262 2 1 17 0 80
163 2 0 19 1 40
40 1 1 23 0 60
23 1 1 11 1 60
52 1 1 15 0 30
103 2 1 22 1 60
160 2 1 5 0 40
227 1 1 17 0 55
263 2 0 17 0 65
169 2 0 18 0 80
22 1 1 7 1 60
226 1 0 9 1 80
255 1 0 10 1 60
57 1 1 18 1 70
54 1 1 21 0 50
131 2 0 11 0 70
181 2 1 7 0 100
65 1 1 8 1 40
50 1 1 18 0 65
97 1 0 15 1 75
170 2 1 3 1 70
176 2 1 4 1 70
81 1 1 9 0 65
92 1 0 5 1 65
192 1 1 11 0 60
206 1 1 7 1 40
31 1 0 19 0 60
18 1 1 16 1 80
109 2 0 17 0 80
36 1 1 12 1 55
7 1 1 14 1 65
71 1 0 19 1 60
86 1 1 3 0 70
28 1 1 12 1 55
205 1 0 5 1 60
183 2 1 8 1 40
34 1 0 18 0 60
80 1 0 11 1 60
165 2 0 34 1 80
132 2 0 20 0 70
243 1 0 3 1 50
245 1 1 5 1 60
26 1 1 8 1 65
30 1 1 9 1 50
106 2 1 14 0 55
257 1 1 6 0 50
228 1 1 6 1 50
201 1 1 4 0 20
102 1 1 15 0 65
19 1 1 16 0 80
134 2 1 7 1 70
179 2 0 21 1 80
58 1 1 20 1 60
89 1 1 21 0 35
146 2 1 6 1 50
33 1 1 9 0 65
68 1 0 14 0 80
94 1 1 15 0 80
3 1 1 8 0 55
62 1 1 14 0 60
219 1 1 11 1 60
6 1 1 22 0 55
123 2 0 19 1 100
99 1 1 16 0 70
85 1 1 7 0 40
55 1 1 5 0 65
10 1 1 12 1 65
41 1 1 17 1 60
175 2 1 7 1 60
64 1 1 16 0 65
90 1 0 13 0 50
129 2 0 20 0 70
5 1 1 8 1 65
210 1 1 18 0 65
259 2 0 17 1 50
11 1 0 5 1 80
209 1 1 4 1 50
88 1 1 16 1 70
200 1 1 14 1 40
177 2 0 3 1 40
126 2 0 18 0 110
197 1 1 5 1 55
82 1 1 8 1 60
229 1 1 7 0 50
137 2 0 18 0 70
233 1 0 3 0 55
153 2 1 9 0 45
100 1 1 23 0 70
70 1 1 11 0 65
46 1 1 16 1 60
74 1 1 21 0 50
24 1 1 9 0 55
84 1 1 12 1 55
98 1 1 7 0 45
101 1 1 5 1 80
186 2 0 21 0 100
118 2 0 17 0 70
162 2 1 8 1 70
113 2 1 4 1 60
253 1 1 10 0 70
95 1 0 17 0 80
133 2 1 21 0 40
14 1 1 19 0 70
250 1 1 4 0 40
38 1 1 18 0 55
252 1 1 6 1 60
61 1 1 6 1 70
240 1 1 5 1 55
254 1 0 15 0 50
73 1 0 13 0 80
51 1 1 5 0 35
198 1 1 11 0 45
76 1 1 8 0 70
178 2 0 32 0 80
1 1 1 13 0 50
93 1 1 5 0 65
21 1 1 20 1 80
110 2 1 14 0 50
121 2 0 18 0 70
104 2 0 22 0 50
