ID Salary Experience Employed Education Gender Department
171 37351 6 9 2 F 4
68 37755 4 5 4 M 4
118 38708 7 18 9 M 1
52 38610 2 8 2 F 4
67 24520 11 3 3 M 1
101 29271 6 5 1 M 1
14 35467 6 3 6 F 2
153 70789 2 25 12 M 4
42 36571 1 6 4 M 2
154 35591 5 9 4 F 2
99 26435 1 5 0 M 4
179 47727 5 15 6 M 3
13 36512 6 6 4 F 4
167 41340 16 22 7 M 1
21 31528 11 3 3 M 1
11 23654 0 0 0 F 3
152 35590 6 3 6 F 2
49 25774 1 0 7 M 1
146 32371 3 15 9 F 1
59 39635 6 6 4 F 4
115 46098 5 14 6 F 4
74 54821 6 18 6 M 4
103 25215 0 0 0 F 3
91 17741 2 6 0 F 1
66 38419 9 19 4 M 3
164 38436 7 18 9 M 1
15 68425 2 25 12 M 4
169 71610 3 22 10 M 4
24 29876 0 2 3 F 2
136 32986 6 7 5 F 3
16 35468 5 9 4 F 2
113 31251 11 3 3 M 1
129 39630 6 9 5 F 4
28 51698 6 18 6 M 4
168 38242 4 21 5 M 1
40 26578 6 0 2 F 2
50 58022 5 12 8 F 4
79 38110 6 9 2 F 4
69 49334 5 14 6 F 4
150 41695 3 9 6 F 4
108 35368 5 9 4 F 2
43 56326 3 12 8 M 2
143 37233 5 7 4 F 4
57 24525 0 0 0 F 3
2 46184 3 20 4 M 4
156 39279 6 18 5 F 1
39 36431 4 9 4 F 2
180 36694 1 6 4 M 2
104 39218 3 9 6 F 4
96 54786 5 12 8 F 4
