ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
70 1 1 11 0 65
245 1 1 5 1 60
74 1 1 21 0 50
54 1 1 21 0 50
4 1 1 6 0 30
169 2 0 18 0 80
66 1 1 6 1 60
162 2 1 8 1 70
208 1 0 6 1 65
69 1 0 18 0 75
195 1 0 14 1 75
225 1 1 3 0 45
110 2 1 14 0 50
229 1 1 7 0 50
36 1 1 12 1 55
205 1 0 5 1 60
7 1 1 14 1 65
233 1 0 3 0 55
143 2 0 33 0 80
118 2 0 17 0 70
179 2 0 21 1 80
3 1 1 8 0 55
153 2 1 9 0 45
177 2 0 3 1 40
81 1 1 9 0 65
234 1 1 8 1 60
72 1 1 6 1 80
100 1 1 23 0 70
210 1 1 18 0 65
51 1 1 5 0 35
134 2 1 7 1 70
1 1 1 13 0 50
160 2 1 5 0 40
146 2 1 6 1 50
224 1 1 17 1 50
219 1 1 11 1 60
158 2 0 10 1 60
236 1 0 11 0 60
133 2 1 21 0 40
93 1 1 5 0 65
53 1 1 16 0 65
239 1 0 3 0 40
92 1 0 5 1 65
173 2 0 14 1 70
106 2 1 14 0 55
228 1 1 6 1 50
156 2 0 11 0 60
57 1 1 18 1 70
45 1 1 16 0 60
44 1 0 18 0 70
240 1 1 5 1 55
201 1 1 4 0 20
13 1 1 16 0 55
16 1 1 12 1 60
19 1 1 16 0 80
194 1 0 10 1 50
58 1 1 20 1 60
181 2 1 7 0 100
6 1 1 22 0 55
31 1 0 19 0 60
150 2 1 5 0 40
2 1 1 9 1 55
218 1 1 11 0 45
109 2 0 17 0 80
10 1 1 12 1 65
187 2 0 16 0 40
137 2 0 18 0 70
131 2 0 11 0 70
71 1 0 19 1 60
198 1 1 11 0 45
14 1 1 19 0 70
129 2 0 20 0 70
22 1 1 7 1 60
18 1 1 16 1 80
55 1 1 5 0 65
23 1 1 11 1 60
84 1 1 12 1 55
164 2 1 10 0 55
52 1 1 15 0 30
102 1 1 15 0 65
101 1 1 5 1 80
99 1 1 16 0 70
206 1 1 7 1 40
126 2 0 18 0 110
33 1 1 9 0 65
189 1 1 4 1 75
223 2 1 5 1 80
41 1 1 17 1 60
64 1 1 16 0 65
68 1 0 14 0 80
38 1 1 18 0 55
82 1 1 8 1 60
226 1 0 9 1 80
252 1 1 6 1 60
170 2 1 3 1 70
89 1 1 21 0 35
94 1 1 15 0 80
62 1 1 14 0 60
217 1 1 14 0 55
96 1 1 6 0 50
243 1 0 3 1 50
79 1 0 16 0 45
251 1 1 5 1 60
103 2 1 22 1 60
67 1 1 12 0 60
105 2 0 5 0 50
123 2 0 19 1 100
32 1 1 20 0 80
256 2 1 9 0 90
263 2 0 17 0 65
215 1 0 7 1 50
34 1 0 18 0 60
73 1 0 13 0 80
259 2 0 17 1 50
257 1 1 6 0 50
113 2 1 4 1 60
178 2 0 32 0 80
86 1 1 3 0 70
65 1 1 8 1 40
186 2 0 21 0 100
119 2 0 21 0 65
104 2 0 22 0 50
161 2 0 18 1 80
87 1 1 17 0 80
30 1 1 9 1 50
95 1 0 17 0 80
216 1 1 6 1 70
28 1 1 12 1 55
214 1 0 17 0 40
163 2 0 19 1 40
255 1 0 10 1 60
121 2 0 18 0 70
254 1 0 15 0 50
5 1 1 8 1 65
76 1 1 8 0 70
85 1 1 7 0 40
11 1 0 5 1 80
98 1 1 7 0 45
264 1 1 3 0 40
15 1 1 7 1 60
222 1 0 5 1 60
253 1 1 10 0 70
175 2 1 7 1 60
227 1 1 17 0 55
262 2 1 17 0 80
61 1 1 6 1 70
197 1 1 5 1 55
43 1 1 19 0 65
211 1 1 6 0 55
258 2 1 11 0 55
