ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
254 1 0 15 0 50
235 1 1 4 1 55
143 2 0 33 0 80
252 1 1 6 1 60
61 1 1 6 1 70
15 1 1 7 1 60
5 1 1 8 1 65
23 1 1 11 1 60
224 1 1 17 1 50
93 1 1 5 0 65
218 1 1 11 0 45
158 2 0 10 1 60
22 1 1 7 1 60
206 1 1 7 1 40
165 2 0 34 1 80
123 2 0 19 1 100
110 2 1 14 0 50
121 2 0 18 0 70
6 1 1 22 0 55
103 2 1 22 1 60
27 1 0 18 1 45
30 1 1 9 1 50
192 1 1 11 0 60
205 1 0 5 1 60
100 1 1 23 0 70
251 1 1 5 1 60
38 1 1 18 0 55
243 1 0 3 1 50
238 2 0 17 1 45
234 1 1 8 1 60
66 1 1 6 1 60
54 1 1 21 0 50
79 1 0 16 0 45
184 2 0 7 0 40
176 2 1 4 1 70
229 1 1 7 0 50
133 2 1 21 0 40
253 1 1 10 0 70
10 1 1 12 1 65
109 2 0 17 0 80
98 1 1 7 0 45
225 1 1 3 0 45
88 1 1 16 1 70
198 1 1 11 0 45
129 2 0 20 0 70
106 2 1 14 0 55
188 2 1 12 0 55
69 1 0 18 0 75
90 1 0 13 0 50
245 1 1 5 1 60
209 1 1 4 1 50
16 1 1 12 1 60
189 1 1 4 1 75
223 2 1 5 1 80
257 1 1 6 0 50
163 2 0 19 1 40
68 1 0 14 0 80
179 2 0 21 1 80
13 1 1 16 0 55
18 1 1 16 1 80
156 2 0 11 0 60
53 1 1 16 0 65
195 1 0 14 1 75
169 2 0 18 0 80
43 1 1 19 0 65
210 1 1 18 0 65
104 2 0 22 0 50
36 1 1 12 1 55
58 1 1 20 1 60
1 1 1 13 0 50
228 1 1 6 1 50
40 1 1 23 0 60
65 1 1 8 1 40
221 1 0 11 0 40
55 1 1 5 0 65
173 2 0 14 1 70
134 2 1 7 1 70
170 2 1 3 1 70
132 2 0 20 0 70
126 2 0 18 0 110
33 1 1 9 0 65
64 1 1 16 0 65
161 2 0 18 1 80
73 1 0 13 0 80
11 1 0 5 1 80
105 2 0 5 0 50
87 1 1 17 0 80
150 2 1 5 0 40
233 1 0 3 0 55
146 2 1 6 1 50
97 1 0 15 1 75
85 1 1 7 0 40
181 2 1 7 0 100
76 1 1 8 0 70
264 1 1 3 0 40
197 1 1 5 1 55
4 1 1 6 0 30
258 2 1 11 0 55
99 1 1 16 0 70
178 2 0 32 0 80
31 1 0 19 0 60
24 1 1 9 0 55
81 1 1 9 0 65
249 2 0 12 1 80
28 1 1 12 1 55
222 1 0 5 1 60
226 1 0 9 1 80
92 1 0 5 1 65
62 1 1 14 0 60
101 1 1 5 1 80
239 1 0 3 0 40
21 1 1 20 1 80
214 1 0 17 0 40
118 2 0 17 0 70
255 1 0 10 1 60
131 2 0 11 0 70
215 1 0 7 1 50
256 2 1 9 0 90
137 2 0 18 0 70
46 1 1 16 1 60
236 1 0 11 0 60
74 1 1 21 0 50
32 1 1 20 0 80
262 2 1 17 0 80
194 1 0 10 1 50
113 2 1 4 1 60
211 1 1 6 0 55
26 1 1 8 1 65
259 2 0 17 1 50
193 2 0 17 1 65
51 1 1 5 0 35
200 1 1 14 1 40
52 1 1 15 0 30
71 1 0 19 1 60
119 2 0 21 0 65
57 1 1 18 1 70
7 1 1 14 1 65
175 2 1 7 1 60
96 1 1 6 0 50
80 1 0 11 1 60
153 2 1 9 0 45
183 2 1 8 1 40
263 2 0 17 0 65
102 1 1 15 0 65
250 1 1 4 0 40
84 1 1 12 1 55
227 1 1 17 0 55
70 1 1 11 0 65
2 1 1 9 1 55
82 1 1 8 1 60
