ID Salary Experience Employed Education Gender Department
125 34874 6 9 2 F 4
99 26435 1 5 0 M 4
83 42866 6 9 5 F 4
51 37992 5 7 4 F 4
111 36374 5 6 2 M 4
78 51818 19 6 8 M 4
42 36571 1 6 4 M 2
75 34881 16 22 7 M 1
107 68312 2 25 12 M 4
92 29575 3 1 2 F 4
163 43797 9 6 4 M 2
52 38610 2 8 2 F 4
122 38514 4 21 5 M 1
71 44658 9 6 4 M 2
168 38242 4 21 5 M 1
181 56449 3 12 8 M 2
129 39630 6 9 5 F 4
156 39279 6 18 5 F 1
47 68610 0 27 12 F 4
25 43674 9 6 4 M 2
142 57263 5 12 8 F 4
11 23654 0 0 0 F 3
102 34118 2 6 6 M 4
18 39828 6 18 5 F 1
6 35487 2 8 2 F 4
54 25912 3 15 9 F 1
164 38436 7 18 9 M 1
155 36769 4 4 8 M 3
40 26578 6 0 2 F 2
9 29548 6 5 1 M 1
121 41612 16 22 7 M 1
134 36471 1 6 4 M 2
109 38139 4 4 8 M 3
56 37354 2 6 6 M 4
172 28436 1 0 4 F 1
120 51585 6 18 6 M 4
1 65487 0 27 12 F 4
98 35374 2 8 2 F 4
110 39551 6 18 5 F 1
149 23845 0 0 0 F 3
8 32920 3 15 9 F 1
3 32782 1 0 7 M 1
64 32820 6 18 5 F 1
57 24525 0 0 0 F 3
90 32296 6 7 5 F 3
85 37415 4 9 4 F 2
128 56240 3 20 6 F 3
154 35591 5 9 4 F 2
5 34869 5 7 4 F 4
103 25215 0 0 0 F 3
