ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
23 1 1 11 1 60
4 1 1 6 0 30
229 1 1 7 0 50
215 1 0 7 1 50
82 1 1 8 1 60
103 2 1 22 1 60
209 1 1 4 1 50
226 1 0 9 1 80
178 2 0 32 0 80
133 2 1 21 0 40
153 2 1 9 0 45
84 1 1 12 1 55
27 1 0 18 1 45
264 1 1 3 0 40
252 1 1 6 1 60
51 1 1 5 0 35
256 2 1 9 0 90
32 1 1 20 0 80
100 1 1 23 0 70
113 2 1 4 1 60
87 1 1 17 0 80
22 1 1 7 1 60
259 2 0 17 1 50
160 2 1 5 0 40
13 1 1 16 0 55
57 1 1 18 1 70
106 2 1 14 0 55
131 2 0 11 0 70
134 2 1 7 1 70
236 1 0 11 0 60
175 2 1 7 1 60
93 1 1 5 0 65
250 1 1 4 0 40
150 2 1 5 0 40
6 1 1 22 0 55
121 2 0 18 0 70
72 1 1 6 1 80
68 1 0 14 0 80
3 1 1 8 0 55
55 1 1 5 0 65
26 1 1 8 1 65
50 1 1 18 0 65
161 2 0 18 1 80
104 2 0 22 0 50
64 1 1 16 0 65
221 1 0 11 0 40
89 1 1 21 0 35
2 1 1 9 1 55
119 2 0 21 0 65
86 1 1 3 0 70
118 2 0 17 0 70
61 1 1 6 1 70
224 1 1 17 1 50
80 1 0 11 1 60
79 1 0 16 0 45
257 1 1 6 0 50
192 1 1 11 0 60
200 1 1 14 1 40
181 2 1 7 0 100
189 1 1 4 1 75
85 1 1 7 0 40
110 2 1 14 0 50
188 2 1 12 0 55
52 1 1 15 0 30
129 2 0 20 0 70
65 1 1 8 1 40
41 1 1 17 1 60
31 1 0 19 0 60
170 2 1 3 1 70
53 1 1 16 0 65
1 1 1 13 0 50
164 2 1 10 0 55
10 1 1 12 1 65
251 1 1 5 1 60
44 1 0 18 0 70
96 1 1 6 0 50
88 1 1 16 1 70
207 1 0 4 1 40
243 1 0 3 1 50
225 1 1 3 0 45
99 1 1 16 0 70
179 2 0 21 1 80
38 1 1 18 0 55
156 2 0 11 0 60
262 2 1 17 0 80
40 1 1 23 0 60
218 1 1 11 0 45
28 1 1 12 1 55
211 1 1 6 0 55
249 2 0 12 1 80
143 2 0 33 0 80
210 1 1 18 0 65
73 1 0 13 0 80
194 1 0 10 1 50
109 2 0 17 0 80
45 1 1 16 0 60
132 2 0 20 0 70
102 1 1 15 0 65
176 2 1 4 1 70
14 1 1 19 0 70
94 1 1 15 0 80
24 1 1 9 0 55
33 1 1 9 0 65
255 1 0 10 1 60
90 1 0 13 0 50
263 2 0 17 0 65
11 1 0 5 1 80
126 2 0 18 0 110
70 1 1 11 0 65
105 2 0 5 0 50
5 1 1 8 1 65
34 1 0 18 0 60
240 1 1 5 1 55
245 1 1 5 1 60
205 1 0 5 1 60
137 2 0 18 0 70
19 1 1 16 0 80
36 1 1 12 1 55
97 1 0 15 1 75
208 1 0 6 1 65
206 1 1 7 1 40
198 1 1 11 0 45
18 1 1 16 1 80
58 1 1 20 1 60
158 2 0 10 1 60
43 1 1 19 0 65
98 1 1 7 0 45
186 2 0 21 0 100
216 1 1 6 1 70
7 1 1 14 1 65
74 1 1 21 0 50
162 2 1 8 1 70
197 1 1 5 1 55
239 1 0 3 0 40
183 2 1 8 1 40
227 1 1 17 0 55
95 1 0 17 0 80
217 1 1 14 0 55
219 1 1 11 1 60
76 1 1 8 0 70
66 1 1 6 1 60
169 2 0 18 0 80
16 1 1 12 1 60
235 1 1 4 1 55
195 1 0 14 1 75
223 2 1 5 1 80
15 1 1 7 1 60
92 1 0 5 1 65
187 2 0 16 0 40
238 2 0 17 1 45
