ID Salary Experience Employed Education Gender Department
72 31977 7 18 9 M 1
147 28999 6 5 1 M 1
33 34987 6 9 2 F 4
160 36996 4 5 4 M 4
92 29575 3 1 2 F 4
163 43797 9 6 4 M 2
169 71610 3 22 10 M 4
3 32782 1 0 7 M 1
179 47727 5 15 6 M 3
114 34519 4 5 4 M 4
95 32505 1 0 7 M 1
49 25774 1 0 7 M 1
130 41142 4 9 6 M 4
172 28436 1 0 4 F 1
118 38708 7 18 9 M 1
184 28816 3 1 2 F 4
101 29271 6 5 1 M 1
127 35518 4 6 4 M 4
166 54062 6 18 6 M 4
83 42866 6 9 5 F 4
16 35468 5 9 4 F 2
136 32986 6 7 5 F 3
145 28912 1 5 0 M 4
68 37755 4 5 4 M 4
148 36595 2 6 6 M 4
23 46211 5 14 6 F 4
144 37851 2 8 2 F 4
39 36431 4 9 4 F 2
89 57310 3 12 8 M 2
139 67851 0 27 12 F 4
73 54105 0 25 6 M 3
12 39331 3 9 6 F 4
78 51818 19 6 8 M 4
146 32371 3 15 9 F 1
180 36694 1 6 4 M 2
45 24749 2 6 0 F 1
86 27562 6 0 2 F 2
69 49334 5 14 6 F 4
112 39109 9 19 4 M 3
82 55550 3 20 6 F 3
26 38985 7 18 9 M 1
99 26435 1 5 0 M 4
21 31528 11 3 3 M 1
168 38242 4 21 5 M 1
8 32920 3 15 9 F 1
70 30860 0 2 3 F 2
143 37233 5 7 4 F 4
153 70789 2 25 12 M 4
171 37351 6 9 2 F 4
18 39828 6 18 5 F 1
