ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
223 2 1 5 1 80
102 1 1 15 0 65
184 2 0 7 0 40
99 1 1 16 0 70
95 1 0 17 0 80
170 2 1 3 1 70
81 1 1 9 0 65
55 1 1 5 0 65
33 1 1 9 0 65
10 1 1 12 1 65
104 2 0 22 0 50
258 2 1 11 0 55
51 1 1 5 0 35
119 2 0 21 0 65
256 2 1 9 0 90
173 2 0 14 1 70
69 1 0 18 0 75
215 1 0 7 1 50
93 1 1 5 0 65
34 1 0 18 0 60
183 2 1 8 1 40
263 2 0 17 0 65
23 1 1 11 1 60
85 1 1 7 0 40
187 2 0 16 0 40
121 2 0 18 0 70
239 1 0 3 0 40
22 1 1 7 1 60
133 2 1 21 0 40
211 1 1 6 0 55
153 2 1 9 0 45
123 2 0 19 1 100
194 1 0 10 1 50
146 2 1 6 1 50
131 2 0 11 0 70
162 2 1 8 1 70
96 1 1 6 0 50
110 2 1 14 0 50
1 1 1 13 0 50
143 2 0 33 0 80
6 1 1 22 0 55
226 1 0 9 1 80
105 2 0 5 0 50
97 1 0 15 1 75
164 2 1 10 0 55
160 2 1 5 0 40
188 2 1 12 0 55
90 1 0 13 0 50
219 1 1 11 1 60
189 1 1 4 1 75
26 1 1 8 1 65
31 1 0 19 0 60
53 1 1 16 0 65
252 1 1 6 1 60
65 1 1 8 1 40
255 1 0 10 1 60
126 2 0 18 0 110
41 1 1 17 1 60
262 2 1 17 0 80
84 1 1 12 1 55
197 1 1 5 1 55
216 1 1 6 1 70
137 2 0 18 0 70
129 2 0 20 0 70
30 1 1 9 1 50
62 1 1 14 0 60
94 1 1 15 0 80
254 1 0 15 0 50
106 2 1 14 0 55
228 1 1 6 1 50
134 2 1 7 1 70
236 1 0 11 0 60
113 2 1 4 1 60
161 2 0 18 1 80
44 1 0 18 0 70
24 1 1 9 0 55
156 2 0 11 0 60
195 1 0 14 1 75
27 1 0 18 1 45
79 1 0 16 0 45
50 1 1 18 0 65
58 1 1 20 1 60
210 1 1 18 0 65
253 1 1 10 0 70
74 1 1 21 0 50
165 2 0 34 1 80
76 1 1 8 0 70
150 2 1 5 0 40
224 1 1 17 1 50
2 1 1 9 1 55
208 1 0 6 1 65
43 1 1 19 0 65
243 1 0 3 1 50
36 1 1 12 1 55
72 1 1 6 1 80
192 1 1 11 0 60
7 1 1 14 1 65
92 1 0 5 1 65
87 1 1 17 0 80
86 1 1 3 0 70
98 1 1 7 0 45
70 1 1 11 0 65
181 2 1 7 0 100
28 1 1 12 1 55
32 1 1 20 0 80
16 1 1 12 1 60
57 1 1 18 1 70
4 1 1 6 0 30
19 1 1 16 0 80
209 1 1 4 1 50
201 1 1 4 0 20
82 1 1 8 1 60
200 1 1 14 1 40
5 1 1 8 1 65
109 2 0 17 0 80
221 1 0 11 0 40
257 1 1 6 0 50
245 1 1 5 1 60
68 1 0 14 0 80
66 1 1 6 1 60
250 1 1 4 0 40
13 1 1 16 0 55
100 1 1 23 0 70
11 1 0 5 1 80
207 1 0 4 1 40
234 1 1 8 1 60
233 1 0 3 0 55
67 1 1 12 0 60
80 1 0 11 1 60
14 1 1 19 0 70
64 1 1 16 0 65
45 1 1 16 0 60
89 1 1 21 0 35
175 2 1 7 1 60
52 1 1 15 0 30
46 1 1 16 1 60
158 2 0 10 1 60
264 1 1 3 0 40
227 1 1 17 0 55
259 2 0 17 1 50
218 1 1 11 0 45
38 1 1 18 0 55
178 2 0 32 0 80
176 2 1 4 1 70
101 1 1 5 1 80
118 2 0 17 0 70
71 1 0 19 1 60
240 1 1 5 1 55
15 1 1 7 1 60
198 1 1 11 0 45
