ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
198 1 1 11 0 45
24 1 1 9 0 55
36 1 1 12 1 55
193 2 0 17 1 65
200 1 1 14 1 40
205 1 0 5 1 60
249 2 0 12 1 80
264 1 1 3 0 40
70 1 1 11 0 65
97 1 0 15 1 75
50 1 1 18 0 65
113 2 1 4 1 60
126 2 0 18 0 110
209 1 1 4 1 50
170 2 1 3 1 70
106 2 1 14 0 55
15 1 1 7 1 60
57 1 1 18 1 70
162 2 1 8 1 70
103 2 1 22 1 60
45 1 1 16 0 60
90 1 0 13 0 50
95 1 0 17 0 80
71 1 0 19 1 60
178 2 0 32 0 80
207 1 0 4 1 40
215 1 0 7 1 50
150 2 1 5 0 40
5 1 1 8 1 65
110 2 1 14 0 50
133 2 1 21 0 40
79 1 0 16 0 45
216 1 1 6 1 70
189 1 1 4 1 75
51 1 1 5 0 35
177 2 0 3 1 40
240 1 1 5 1 55
156 2 0 11 0 60
194 1 0 10 1 50
64 1 1 16 0 65
65 1 1 8 1 40
210 1 1 18 0 65
234 1 1 8 1 60
53 1 1 16 0 65
137 2 0 18 0 70
61 1 1 6 1 70
236 1 0 11 0 60
218 1 1 11 0 45
226 1 0 9 1 80
18 1 1 16 1 80
2 1 1 9 1 55
13 1 1 16 0 55
43 1 1 19 0 65
253 1 1 10 0 70
30 1 1 9 1 50
99 1 1 16 0 70
121 2 0 18 0 70
66 1 1 6 1 60
163 2 0 19 1 40
238 2 0 17 1 45
255 1 0 10 1 60
102 1 1 15 0 65
22 1 1 7 1 60
7 1 1 14 1 65
93 1 1 5 0 65
46 1 1 16 1 60
235 1 1 4 1 55
119 2 0 21 0 65
72 1 1 6 1 80
81 1 1 9 0 65
74 1 1 21 0 50
27 1 0 18 1 45
134 2 1 7 1 70
143 2 0 33 0 80
100 1 1 23 0 70
109 2 0 17 0 80
129 2 0 20 0 70
183 2 1 8 1 40
192 1 1 11 0 60
82 1 1 8 1 60
257 1 1 6 0 50
14 1 1 19 0 70
158 2 0 10 1 60
92 1 0 5 1 65
54 1 1 21 0 50
176 2 1 4 1 70
181 2 1 7 0 100
10 1 1 12 1 65
11 1 0 5 1 80
161 2 0 18 1 80
214 1 0 17 0 40
233 1 0 3 0 55
201 1 1 4 0 20
67 1 1 12 0 60
175 2 1 7 1 60
169 2 0 18 0 80
160 2 1 5 0 40
227 1 1 17 0 55
195 1 0 14 1 75
123 2 0 19 1 100
258 2 1 11 0 55
3 1 1 8 0 55
94 1 1 15 0 80
86 1 1 3 0 70
33 1 1 9 0 65
211 1 1 6 0 55
197 1 1 5 1 55
263 2 0 17 0 65
118 2 0 17 0 70
217 1 1 14 0 55
16 1 1 12 1 60
6 1 1 22 0 55
228 1 1 6 1 50
89 1 1 21 0 35
1 1 1 13 0 50
32 1 1 20 0 80
251 1 1 5 1 60
153 2 1 9 0 45
187 2 0 16 0 40
252 1 1 6 1 60
73 1 0 13 0 80
164 2 1 10 0 55
19 1 1 16 0 80
173 2 0 14 1 70
40 1 1 23 0 60
58 1 1 20 1 60
41 1 1 17 1 60
259 2 0 17 1 50
188 2 1 12 0 55
88 1 1 16 1 70
224 1 1 17 1 50
85 1 1 7 0 40
98 1 1 7 0 45
243 1 0 3 1 50
26 1 1 8 1 65
52 1 1 15 0 30
4 1 1 6 0 30
165 2 0 34 1 80
146 2 1 6 1 50
105 2 0 5 0 50
262 2 1 17 0 80
84 1 1 12 1 55
219 1 1 11 1 60
55 1 1 5 0 65
104 2 0 22 0 50
62 1 1 14 0 60
34 1 0 18 0 60
229 1 1 7 0 50
87 1 1 17 0 80
186 2 0 21 0 100
