ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
92 1 0 5 1 65
18 1 1 16 1 80
245 1 1 5 1 60
84 1 1 12 1 55
93 1 1 5 0 65
256 2 1 9 0 90
227 1 1 17 0 55
181 2 1 7 0 100
15 1 1 7 1 60
82 1 1 8 1 60
209 1 1 4 1 50
173 2 0 14 1 70
255 1 0 10 1 60
68 1 0 14 0 80
176 2 1 4 1 70
33 1 1 9 0 65
97 1 0 15 1 75
50 1 1 18 0 65
38 1 1 18 0 55
189 1 1 4 1 75
110 2 1 14 0 50
10 1 1 12 1 65
214 1 0 17 0 40
14 1 1 19 0 70
34 1 0 18 0 60
104 2 0 22 0 50
156 2 0 11 0 60
254 1 0 15 0 50
252 1 1 6 1 60
32 1 1 20 0 80
89 1 1 21 0 35
201 1 1 4 0 20
259 2 0 17 1 50
183 2 1 8 1 40
238 2 0 17 1 45
221 1 0 11 0 40
40 1 1 23 0 60
88 1 1 16 1 70
208 1 0 6 1 65
94 1 1 15 0 80
118 2 0 17 0 70
162 2 1 8 1 70
70 1 1 11 0 65
55 1 1 5 0 65
197 1 1 5 1 55
131 2 0 11 0 70
28 1 1 12 1 55
66 1 1 6 1 60
27 1 0 18 1 45
217 1 1 14 0 55
96 1 1 6 0 50
170 2 1 3 1 70
99 1 1 16 0 70
134 2 1 7 1 70
179 2 0 21 1 80
57 1 1 18 1 70
62 1 1 14 0 60
184 2 0 7 0 40
90 1 0 13 0 50
215 1 0 7 1 50
200 1 1 14 1 40
43 1 1 19 0 65
216 1 1 6 1 70
74 1 1 21 0 50
7 1 1 14 1 65
121 2 0 18 0 70
102 1 1 15 0 65
187 2 0 16 0 40
219 1 1 11 1 60
65 1 1 8 1 40
198 1 1 11 0 45
228 1 1 6 1 50
262 2 1 17 0 80
150 2 1 5 0 40
153 2 1 9 0 45
71 1 0 19 1 60
26 1 1 8 1 65
103 2 1 22 1 60
178 2 0 32 0 80
87 1 1 17 0 80
194 1 0 10 1 50
234 1 1 8 1 60
205 1 0 5 1 60
76 1 1 8 0 70
235 1 1 4 1 55
69 1 0 18 0 75
123 2 0 19 1 100
53 1 1 16 0 65
249 2 0 12 1 80
233 1 0 3 0 55
226 1 0 9 1 80
143 2 0 33 0 80
64 1 1 16 0 65
109 2 0 17 0 80
19 1 1 16 0 80
85 1 1 7 0 40
257 1 1 6 0 50
223 2 1 5 1 80
133 2 1 21 0 40
240 1 1 5 1 55
52 1 1 15 0 30
236 1 0 11 0 60
146 2 1 6 1 50
36 1 1 12 1 55
45 1 1 16 0 60
163 2 0 19 1 40
188 2 1 12 0 55
100 1 1 23 0 70
44 1 0 18 0 70
51 1 1 5 0 35
22 1 1 7 1 60
243 1 0 3 1 50
16 1 1 12 1 60
218 1 1 11 0 45
72 1 1 6 1 80
175 2 1 7 1 60
206 1 1 7 1 40
169 2 0 18 0 80
186 2 0 21 0 100
113 2 1 4 1 60
119 2 0 21 0 65
54 1 1 21 0 50
177 2 0 3 1 40
67 1 1 12 0 60
5 1 1 8 1 65
132 2 0 20 0 70
13 1 1 16 0 55
1 1 1 13 0 50
98 1 1 7 0 45
81 1 1 9 0 65
95 1 0 17 0 80
41 1 1 17 1 60
250 1 1 4 0 40
30 1 1 9 1 50
161 2 0 18 1 80
4 1 1 6 0 30
160 2 1 5 0 40
253 1 1 10 0 70
222 1 0 5 1 60
129 2 0 20 0 70
258 2 1 11 0 55
207 1 0 4 1 40
192 1 1 11 0 60
239 1 0 3 0 40
137 2 0 18 0 70
229 1 1 7 0 50
101 1 1 5 1 80
126 2 0 18 0 110
251 1 1 5 1 60
195 1 0 14 1 75
