ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
34 1 0 18 0 60
253 1 1 10 0 70
216 1 1 6 1 70
255 1 0 10 1 60
41 1 1 17 1 60
177 2 0 3 1 40
219 1 1 11 1 60
214 1 0 17 0 40
195 1 0 14 1 75
170 2 1 3 1 70
22 1 1 7 1 60
259 2 0 17 1 50
243 1 0 3 1 50
81 1 1 9 0 65
51 1 1 5 0 35
52 1 1 15 0 30
68 1 0 14 0 80
188 2 1 12 0 55
72 1 1 6 1 80
207 1 0 4 1 40
150 2 1 5 0 40
4 1 1 6 0 30
193 2 0 17 1 65
153 2 1 9 0 45
33 1 1 9 0 65
106 2 1 14 0 55
197 1 1 5 1 55
129 2 0 20 0 70
209 1 1 4 1 50
225 1 1 3 0 45
217 1 1 14 0 55
113 2 1 4 1 60
181 2 1 7 0 100
3 1 1 8 0 55
23 1 1 11 1 60
118 2 0 17 0 70
228 1 1 6 1 50
186 2 0 21 0 100
245 1 1 5 1 60
200 1 1 14 1 40
5 1 1 8 1 65
162 2 1 8 1 70
73 1 0 13 0 80
126 2 0 18 0 110
234 1 1 8 1 60
26 1 1 8 1 65
249 2 0 12 1 80
264 1 1 3 0 40
137 2 0 18 0 70
89 1 1 21 0 35
240 1 1 5 1 55
16 1 1 12 1 60
67 1 1 12 0 60
160 2 1 5 0 40
43 1 1 19 0 65
86 1 1 3 0 70
131 2 0 11 0 70
30 1 1 9 1 50
161 2 0 18 1 80
218 1 1 11 0 45
87 1 1 17 0 80
238 2 0 17 1 45
7 1 1 14 1 65
158 2 0 10 1 60
105 2 0 5 0 50
179 2 0 21 1 80
165 2 0 34 1 80
156 2 0 11 0 60
18 1 1 16 1 80
110 2 1 14 0 50
13 1 1 16 0 55
187 2 0 16 0 40
233 1 0 3 0 55
97 1 0 15 1 75
40 1 1 23 0 60
194 1 0 10 1 50
211 1 1 6 0 55
103 2 1 22 1 60
176 2 1 4 1 70
32 1 1 20 0 80
96 1 1 6 0 50
10 1 1 12 1 65
69 1 0 18 0 75
235 1 1 4 1 55
66 1 1 6 1 60
104 2 0 22 0 50
229 1 1 7 0 50
46 1 1 16 1 60
227 1 1 17 0 55
99 1 1 16 0 70
1 1 1 13 0 50
82 1 1 8 1 60
189 1 1 4 1 75
252 1 1 6 1 60
28 1 1 12 1 55
262 2 1 17 0 80
36 1 1 12 1 55
93 1 1 5 0 65
169 2 0 18 0 80
119 2 0 21 0 65
134 2 1 7 1 70
239 1 0 3 0 40
21 1 1 20 1 80
198 1 1 11 0 45
123 2 0 19 1 100
98 1 1 7 0 45
27 1 0 18 1 45
257 1 1 6 0 50
263 2 0 17 0 65
70 1 1 11 0 65
121 2 0 18 0 70
178 2 0 32 0 80
50 1 1 18 0 65
62 1 1 14 0 60
205 1 0 5 1 60
79 1 0 16 0 45
192 1 1 11 0 60
254 1 0 15 0 50
258 2 1 11 0 55
109 2 0 17 0 80
101 1 1 5 1 80
71 1 0 19 1 60
6 1 1 22 0 55
100 1 1 23 0 70
132 2 0 20 0 70
201 1 1 4 0 20
221 1 0 11 0 40
215 1 0 7 1 50
80 1 0 11 1 60
90 1 0 13 0 50
19 1 1 16 0 80
183 2 1 8 1 40
95 1 0 17 0 80
44 1 0 18 0 70
57 1 1 18 1 70
88 1 1 16 1 70
184 2 0 7 0 40
64 1 1 16 0 65
38 1 1 18 0 55
143 2 0 33 0 80
226 1 0 9 1 80
250 1 1 4 0 40
45 1 1 16 0 60
146 2 1 6 1 50
94 1 1 15 0 80
65 1 1 8 1 40
61 1 1 6 1 70
208 1 0 6 1 65
102 1 1 15 0 65
210 1 1 18 0 65
