ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
153 2 1 9 0 45
104 2 0 22 0 50
61 1 1 6 1 70
44 1 0 18 0 70
21 1 1 20 1 80
110 2 1 14 0 50
92 1 0 5 1 65
33 1 1 9 0 65
89 1 1 21 0 35
150 2 1 5 0 40
22 1 1 7 1 60
4 1 1 6 0 30
205 1 0 5 1 60
5 1 1 8 1 65
66 1 1 6 1 60
84 1 1 12 1 55
227 1 1 17 0 55
88 1 1 16 1 70
183 2 1 8 1 40
258 2 1 11 0 55
109 2 0 17 0 80
236 1 0 11 0 60
223 2 1 5 1 80
40 1 1 23 0 60
218 1 1 11 0 45
57 1 1 18 1 70
210 1 1 18 0 65
43 1 1 19 0 65
137 2 0 18 0 70
18 1 1 16 1 80
86 1 1 3 0 70
68 1 0 14 0 80
225 1 1 3 0 45
19 1 1 16 0 80
106 2 1 14 0 55
197 1 1 5 1 55
82 1 1 8 1 60
239 1 0 3 0 40
249 2 0 12 1 80
209 1 1 4 1 50
222 1 0 5 1 60
10 1 1 12 1 65
245 1 1 5 1 60
226 1 0 9 1 80
90 1 0 13 0 50
126 2 0 18 0 110
27 1 0 18 1 45
54 1 1 21 0 50
162 2 1 8 1 70
95 1 0 17 0 80
217 1 1 14 0 55
129 2 0 20 0 70
259 2 0 17 1 50
160 2 1 5 0 40
16 1 1 12 1 60
11 1 0 5 1 80
46 1 1 16 1 60
207 1 0 4 1 40
67 1 1 12 0 60
15 1 1 7 1 60
176 2 1 4 1 70
34 1 0 18 0 60
41 1 1 17 1 60
214 1 0 17 0 40
14 1 1 19 0 70
62 1 1 14 0 60
131 2 0 11 0 70
206 1 1 7 1 40
80 1 0 11 1 60
169 2 0 18 0 80
3 1 1 8 0 55
158 2 0 10 1 60
255 1 0 10 1 60
195 1 0 14 1 75
58 1 1 20 1 60
186 2 0 21 0 100
264 1 1 3 0 40
96 1 1 6 0 50
235 1 1 4 1 55
32 1 1 20 0 80
45 1 1 16 0 60
229 1 1 7 0 50
187 2 0 16 0 40
103 2 1 22 1 60
262 2 1 17 0 80
99 1 1 16 0 70
134 2 1 7 1 70
233 1 0 3 0 55
28 1 1 12 1 55
24 1 1 9 0 55
156 2 0 11 0 60
146 2 1 6 1 50
201 1 1 4 0 20
79 1 0 16 0 45
181 2 1 7 0 100
64 1 1 16 0 65
97 1 0 15 1 75
240 1 1 5 1 55
189 1 1 4 1 75
184 2 0 7 0 40
254 1 0 15 0 50
69 1 0 18 0 75
119 2 0 21 0 65
143 2 0 33 0 80
6 1 1 22 0 55
65 1 1 8 1 40
164 2 1 10 0 55
94 1 1 15 0 80
173 2 0 14 1 70
52 1 1 15 0 30
200 1 1 14 1 40
257 1 1 6 0 50
252 1 1 6 1 60
208 1 0 6 1 65
1 1 1 13 0 50
133 2 1 21 0 40
50 1 1 18 0 65
175 2 1 7 1 60
100 1 1 23 0 70
101 1 1 5 1 80
219 1 1 11 1 60
163 2 0 19 1 40
234 1 1 8 1 60
73 1 0 13 0 80
238 2 0 17 1 45
123 2 0 19 1 100
177 2 0 3 1 40
2 1 1 9 1 55
55 1 1 5 0 65
194 1 0 10 1 50
121 2 0 18 0 70
81 1 1 9 0 65
256 2 1 9 0 90
228 1 1 6 1 50
105 2 0 5 0 50
215 1 0 7 1 50
165 2 0 34 1 80
23 1 1 11 1 60
53 1 1 16 0 65
188 2 1 12 0 55
71 1 0 19 1 60
113 2 1 4 1 60
193 2 0 17 1 65
170 2 1 3 1 70
253 1 1 10 0 70
132 2 0 20 0 70
161 2 0 18 1 80
51 1 1 5 0 35
221 1 0 11 0 40
76 1 1 8 0 70
