ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
263 2 0 17 0 65
186 2 0 21 0 100
36 1 1 12 1 55
215 1 0 7 1 50
179 2 0 21 1 80
137 2 0 18 0 70
86 1 1 3 0 70
240 1 1 5 1 55
121 2 0 18 0 70
21 1 1 20 1 80
113 2 1 4 1 60
197 1 1 5 1 55
22 1 1 7 1 60
40 1 1 23 0 60
189 1 1 4 1 75
26 1 1 8 1 65
54 1 1 21 0 50
256 2 1 9 0 90
181 2 1 7 0 100
178 2 0 32 0 80
146 2 1 6 1 50
254 1 0 15 0 50
192 1 1 11 0 60
216 1 1 6 1 70
143 2 0 33 0 80
226 1 0 9 1 80
222 1 0 5 1 60
70 1 1 11 0 65
15 1 1 7 1 60
79 1 0 16 0 45
82 1 1 8 1 60
104 2 0 22 0 50
176 2 1 4 1 70
38 1 1 18 0 55
3 1 1 8 0 55
234 1 1 8 1 60
183 2 1 8 1 40
11 1 0 5 1 80
173 2 0 14 1 70
51 1 1 5 0 35
34 1 0 18 0 60
27 1 0 18 1 45
18 1 1 16 1 80
32 1 1 20 0 80
193 2 0 17 1 65
164 2 1 10 0 55
44 1 0 18 0 70
101 1 1 5 1 80
68 1 0 14 0 80
221 1 0 11 0 40
165 2 0 34 1 80
110 2 1 14 0 50
31 1 0 19 0 60
24 1 1 9 0 55
219 1 1 11 1 60
170 2 1 3 1 70
243 1 0 3 1 50
133 2 1 21 0 40
52 1 1 15 0 30
58 1 1 20 1 60
14 1 1 19 0 70
109 2 0 17 0 80
218 1 1 11 0 45
6 1 1 22 0 55
238 2 0 17 1 45
161 2 0 18 1 80
57 1 1 18 1 70
67 1 1 12 0 60
84 1 1 12 1 55
94 1 1 15 0 80
205 1 0 5 1 60
99 1 1 16 0 70
184 2 0 7 0 40
97 1 0 15 1 75
102 1 1 15 0 65
153 2 1 9 0 45
214 1 0 17 0 40
53 1 1 16 0 65
252 1 1 6 1 60
150 2 1 5 0 40
65 1 1 8 1 40
92 1 0 5 1 65
100 1 1 23 0 70
162 2 1 8 1 70
72 1 1 6 1 80
41 1 1 17 1 60
2 1 1 9 1 55
255 1 0 10 1 60
210 1 1 18 0 65
88 1 1 16 1 70
62 1 1 14 0 60
257 1 1 6 0 50
227 1 1 17 0 55
30 1 1 9 1 50
13 1 1 16 0 55
217 1 1 14 0 55
229 1 1 7 0 50
175 2 1 7 1 60
119 2 0 21 0 65
188 2 1 12 0 55
106 2 1 14 0 55
123 2 0 19 1 100
225 1 1 3 0 45
249 2 0 12 1 80
61 1 1 6 1 70
259 2 0 17 1 50
251 1 1 5 1 60
201 1 1 4 0 20
81 1 1 9 0 65
235 1 1 4 1 55
46 1 1 16 1 60
118 2 0 17 0 70
1 1 1 13 0 50
55 1 1 5 0 65
207 1 0 4 1 40
194 1 0 10 1 50
195 1 0 14 1 75
187 2 0 16 0 40
206 1 1 7 1 40
160 2 1 5 0 40
262 2 1 17 0 80
224 1 1 17 1 50
228 1 1 6 1 50
169 2 0 18 0 80
5 1 1 8 1 65
74 1 1 21 0 50
250 1 1 4 0 40
23 1 1 11 1 60
258 2 1 11 0 55
43 1 1 19 0 65
129 2 0 20 0 70
50 1 1 18 0 65
264 1 1 3 0 40
28 1 1 12 1 55
64 1 1 16 0 65
33 1 1 9 0 65
223 2 1 5 1 80
211 1 1 6 0 55
89 1 1 21 0 35
95 1 0 17 0 80
4 1 1 6 0 30
87 1 1 17 0 80
103 2 1 22 1 60
208 1 0 6 1 65
236 1 0 11 0 60
93 1 1 5 0 65
134 2 1 7 1 70
233 1 0 3 0 55
126 2 0 18 0 110
198 1 1 11 0 45
