ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
92 1 0 5 1 65
160 2 1 5 0 40
57 1 1 18 1 70
250 1 1 4 0 40
38 1 1 18 0 55
153 2 1 9 0 45
183 2 1 8 1 40
41 1 1 17 1 60
3 1 1 8 0 55
193 2 0 17 1 65
236 1 0 11 0 60
58 1 1 20 1 60
1 1 1 13 0 50
110 2 1 14 0 50
223 2 1 5 1 80
133 2 1 21 0 40
240 1 1 5 1 55
143 2 0 33 0 80
129 2 0 20 0 70
209 1 1 4 1 50
233 1 0 3 0 55
72 1 1 6 1 80
104 2 0 22 0 50
76 1 1 8 0 70
164 2 1 10 0 55
255 1 0 10 1 60
175 2 1 7 1 60
253 1 1 10 0 70
70 1 1 11 0 65
96 1 1 6 0 50
163 2 0 19 1 40
224 1 1 17 1 50
73 1 0 13 0 80
238 2 0 17 1 45
97 1 0 15 1 75
150 2 1 5 0 40
259 2 0 17 1 50
40 1 1 23 0 60
43 1 1 19 0 65
24 1 1 9 0 55
123 2 0 19 1 100
262 2 1 17 0 80
30 1 1 9 1 50
137 2 0 18 0 70
101 1 1 5 1 80
103 2 1 22 1 60
4 1 1 6 0 30
226 1 0 9 1 80
254 1 0 15 0 50
188 2 1 12 0 55
62 1 1 14 0 60
66 1 1 6 1 60
229 1 1 7 0 50
222 1 0 5 1 60
2 1 1 9 1 55
208 1 0 6 1 65
214 1 0 17 0 40
119 2 0 21 0 65
15 1 1 7 1 60
32 1 1 20 0 80
169 2 0 18 0 80
126 2 0 18 0 110
258 2 1 11 0 55
177 2 0 3 1 40
210 1 1 18 0 65
82 1 1 8 1 60
121 2 0 18 0 70
197 1 1 5 1 55
132 2 0 20 0 70
28 1 1 12 1 55
95 1 0 17 0 80
219 1 1 11 1 60
178 2 0 32 0 80
118 2 0 17 0 70
88 1 1 16 1 70
256 2 1 9 0 90
52 1 1 15 0 30
198 1 1 11 0 45
31 1 0 19 0 60
19 1 1 16 0 80
225 1 1 3 0 45
100 1 1 23 0 70
80 1 0 11 1 60
194 1 0 10 1 50
201 1 1 4 0 20
251 1 1 5 1 60
11 1 0 5 1 80
61 1 1 6 1 70
44 1 0 18 0 70
207 1 0 4 1 40
69 1 0 18 0 75
206 1 1 7 1 40
264 1 1 3 0 40
106 2 1 14 0 55
105 2 0 5 0 50
16 1 1 12 1 60
23 1 1 11 1 60
87 1 1 17 0 80
161 2 0 18 1 80
205 1 0 5 1 60
86 1 1 3 0 70
252 1 1 6 1 60
179 2 0 21 1 80
195 1 0 14 1 75
217 1 1 14 0 55
211 1 1 6 0 55
27 1 0 18 1 45
5 1 1 8 1 65
14 1 1 19 0 70
18 1 1 16 1 80
263 2 0 17 0 65
146 2 1 6 1 50
46 1 1 16 1 60
50 1 1 18 0 65
90 1 0 13 0 50
36 1 1 12 1 55
165 2 0 34 1 80
89 1 1 21 0 35
74 1 1 21 0 50
170 2 1 3 1 70
249 2 0 12 1 80
158 2 0 10 1 60
216 1 1 6 1 70
22 1 1 7 1 60
10 1 1 12 1 65
173 2 0 14 1 70
79 1 0 16 0 45
6 1 1 22 0 55
181 2 1 7 0 100
257 1 1 6 0 50
65 1 1 8 1 40
184 2 0 7 0 40
51 1 1 5 0 35
93 1 1 5 0 65
67 1 1 12 0 60
81 1 1 9 0 65
33 1 1 9 0 65
245 1 1 5 1 60
7 1 1 14 1 65
189 1 1 4 1 75
243 1 0 3 1 50
131 2 0 11 0 70
218 1 1 11 0 45
13 1 1 16 0 55
98 1 1 7 0 45
71 1 0 19 1 60
109 2 0 17 0 80
68 1 0 14 0 80
21 1 1 20 1 80
55 1 1 5 0 65
