ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
57 1 1 18 1 70
4 1 1 6 0 30
188 2 1 12 0 55
11 1 0 5 1 80
228 1 1 6 1 50
264 1 1 3 0 40
175 2 1 7 1 60
133 2 1 21 0 40
43 1 1 19 0 65
50 1 1 18 0 65
5 1 1 8 1 65
235 1 1 4 1 55
223 2 1 5 1 80
234 1 1 8 1 60
123 2 0 19 1 100
263 2 0 17 0 65
31 1 0 19 0 60
207 1 0 4 1 40
84 1 1 12 1 55
13 1 1 16 0 55
243 1 0 3 1 50
126 2 0 18 0 110
99 1 1 16 0 70
255 1 0 10 1 60
44 1 0 18 0 70
93 1 1 5 0 65
205 1 0 5 1 60
41 1 1 17 1 60
36 1 1 12 1 55
110 2 1 14 0 50
54 1 1 21 0 50
165 2 0 34 1 80
226 1 0 9 1 80
3 1 1 8 0 55
27 1 0 18 1 45
210 1 1 18 0 65
81 1 1 9 0 65
94 1 1 15 0 80
238 2 0 17 1 45
68 1 0 14 0 80
58 1 1 20 1 60
218 1 1 11 0 45
22 1 1 7 1 60
10 1 1 12 1 65
132 2 0 20 0 70
100 1 1 23 0 70
193 2 0 17 1 65
69 1 0 18 0 75
200 1 1 14 1 40
103 2 1 22 1 60
183 2 1 8 1 40
186 2 0 21 0 100
90 1 0 13 0 50
67 1 1 12 0 60
14 1 1 19 0 70
18 1 1 16 1 80
40 1 1 23 0 60
32 1 1 20 0 80
6 1 1 22 0 55
195 1 0 14 1 75
7 1 1 14 1 65
121 2 0 18 0 70
62 1 1 14 0 60
79 1 0 16 0 45
16 1 1 12 1 60
64 1 1 16 0 65
45 1 1 16 0 60
262 2 1 17 0 80
252 1 1 6 1 60
176 2 1 4 1 70
162 2 1 8 1 70
134 2 1 7 1 70
227 1 1 17 0 55
89 1 1 21 0 35
66 1 1 6 1 60
250 1 1 4 0 40
82 1 1 8 1 60
209 1 1 4 1 50
80 1 0 11 1 60
38 1 1 18 0 55
76 1 1 8 0 70
85 1 1 7 0 40
179 2 0 21 1 80
189 1 1 4 1 75
173 2 0 14 1 70
257 1 1 6 0 50
156 2 0 11 0 60
259 2 0 17 1 50
239 1 0 3 0 40
222 1 0 5 1 60
72 1 1 6 1 80
23 1 1 11 1 60
87 1 1 17 0 80
225 1 1 3 0 45
119 2 0 21 0 65
113 2 1 4 1 60
217 1 1 14 0 55
28 1 1 12 1 55
88 1 1 16 1 70
170 2 1 3 1 70
71 1 0 19 1 60
26 1 1 8 1 65
258 2 1 11 0 55
206 1 1 7 1 40
131 2 0 11 0 70
198 1 1 11 0 45
86 1 1 3 0 70
221 1 0 11 0 40
249 2 0 12 1 80
214 1 0 17 0 40
192 1 1 11 0 60
215 1 0 7 1 50
92 1 0 5 1 65
65 1 1 8 1 40
97 1 0 15 1 75
146 2 1 6 1 50
233 1 0 3 0 55
184 2 0 7 0 40
163 2 0 19 1 40
34 1 0 18 0 60
30 1 1 9 1 50
51 1 1 5 0 35
24 1 1 9 0 55
129 2 0 20 0 70
177 2 0 3 1 40
106 2 1 14 0 55
178 2 0 32 0 80
229 1 1 7 0 50
150 2 1 5 0 40
254 1 0 15 0 50
187 2 0 16 0 40
52 1 1 15 0 30
153 2 1 9 0 45
253 1 1 10 0 70
104 2 0 22 0 50
101 1 1 5 1 80
15 1 1 7 1 60
201 1 1 4 0 20
55 1 1 5 0 65
251 1 1 5 1 60
2 1 1 9 1 55
53 1 1 16 0 65
143 2 0 33 0 80
256 2 1 9 0 90
194 1 0 10 1 50
219 1 1 11 1 60
158 2 0 10 1 60
74 1 1 21 0 50
19 1 1 16 0 80
245 1 1 5 1 60
