ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
252 1 1 6 1 60
234 1 1 8 1 60
64 1 1 16 0 65
245 1 1 5 1 60
256 2 1 9 0 90
218 1 1 11 0 45
189 1 1 4 1 75
153 2 1 9 0 45
227 1 1 17 0 55
210 1 1 18 0 65
86 1 1 3 0 70
72 1 1 6 1 80
52 1 1 15 0 30
208 1 0 6 1 65
30 1 1 9 1 50
223 2 1 5 1 80
194 1 0 10 1 50
67 1 1 12 0 60
81 1 1 9 0 65
146 2 1 6 1 50
164 2 1 10 0 55
193 2 0 17 1 65
257 1 1 6 0 50
129 2 0 20 0 70
214 1 0 17 0 40
105 2 0 5 0 50
150 2 1 5 0 40
264 1 1 3 0 40
34 1 0 18 0 60
92 1 0 5 1 65
84 1 1 12 1 55
45 1 1 16 0 60
73 1 0 13 0 80
170 2 1 3 1 70
184 2 0 7 0 40
69 1 0 18 0 75
4 1 1 6 0 30
18 1 1 16 1 80
238 2 0 17 1 45
258 2 1 11 0 55
7 1 1 14 1 65
93 1 1 5 0 65
70 1 1 11 0 65
206 1 1 7 1 40
101 1 1 5 1 80
254 1 0 15 0 50
36 1 1 12 1 55
126 2 0 18 0 110
250 1 1 4 0 40
181 2 1 7 0 100
96 1 1 6 0 50
71 1 0 19 1 60
88 1 1 16 1 70
54 1 1 21 0 50
162 2 1 8 1 70
38 1 1 18 0 55
61 1 1 6 1 70
209 1 1 4 1 50
87 1 1 17 0 80
44 1 0 18 0 70
239 1 0 3 0 40
23 1 1 11 1 60
207 1 0 4 1 40
40 1 1 23 0 60
176 2 1 4 1 70
32 1 1 20 0 80
33 1 1 9 0 65
156 2 0 11 0 60
3 1 1 8 0 55
65 1 1 8 1 40
109 2 0 17 0 80
225 1 1 3 0 45
253 1 1 10 0 70
177 2 0 3 1 40
222 1 0 5 1 60
85 1 1 7 0 40
263 2 0 17 0 65
249 2 0 12 1 80
58 1 1 20 1 60
201 1 1 4 0 20
43 1 1 19 0 65
74 1 1 21 0 50
28 1 1 12 1 55
97 1 0 15 1 75
143 2 0 33 0 80
198 1 1 11 0 45
262 2 1 17 0 80
169 2 0 18 0 80
221 1 0 11 0 40
106 2 1 14 0 55
21 1 1 20 1 80
183 2 1 8 1 40
46 1 1 16 1 60
123 2 0 19 1 100
161 2 0 18 1 80
121 2 0 18 0 70
158 2 0 10 1 60
229 1 1 7 0 50
102 1 1 15 0 65
119 2 0 21 0 65
94 1 1 15 0 80
118 2 0 17 0 70
79 1 0 16 0 45
90 1 0 13 0 50
163 2 0 19 1 40
132 2 0 20 0 70
16 1 1 12 1 60
133 2 1 21 0 40
98 1 1 7 0 45
219 1 1 11 1 60
62 1 1 14 0 60
99 1 1 16 0 70
103 2 1 22 1 60
205 1 0 5 1 60
217 1 1 14 0 55
192 1 1 11 0 60
200 1 1 14 1 40
187 2 0 16 0 40
68 1 0 14 0 80
76 1 1 8 0 70
1 1 1 13 0 50
160 2 1 5 0 40
236 1 0 11 0 60
5 1 1 8 1 65
179 2 0 21 1 80
31 1 0 19 0 60
50 1 1 18 0 65
224 1 1 17 1 50
22 1 1 7 1 60
82 1 1 8 1 60
41 1 1 17 1 60
216 1 1 6 1 70
26 1 1 8 1 65
51 1 1 5 0 35
113 2 1 4 1 60
215 1 0 7 1 50
15 1 1 7 1 60
131 2 0 11 0 70
211 1 1 6 0 55
95 1 0 17 0 80
6 1 1 22 0 55
165 2 0 34 1 80
11 1 0 5 1 80
14 1 1 19 0 70
235 1 1 4 1 55
137 2 0 18 0 70
24 1 1 9 0 55
2 1 1 9 1 55
80 1 0 11 1 60
186 2 0 21 0 100
