ID Salary Experience Employed Education Gender Department
165 53425 0 25 6 M 3
17 36578 4 4 8 M 3
94 46071 3 20 4 M 4
88 37555 1 6 4 M 2
85 37415 4 9 4 F 2
26 38985 7 18 9 M 1
67 24520 11 3 3 M 1
51 37992 5 7 4 F 4
134 36471 1 6 4 M 2
138 26339 3 1 2 F 4
47 68610 0 27 12 F 4
5 34869 5 7 4 F 4
153 70789 2 25 12 M 4
84 44378 4 9 6 M 4
62 36452 5 9 4 F 2
76 31783 4 21 5 M 1
132 26478 6 0 2 F 2
25 43674 9 6 4 M 2
135 56226 3 12 8 M 2
149 23845 0 0 0 F 3
4 54899 5 12 8 F 4
33 34987 6 9 2 F 4
86 27562 6 0 2 F 2
91 17741 2 6 0 F 1
1 65487 0 27 12 F 4
93 65374 0 27 12 F 4
7 26548 1 5 0 M 4
180 36694 1 6 4 M 2
141 32233 1 0 7 M 1
175 42107 6 9 5 F 4
15 68425 2 25 12 M 4
110 39551 6 18 5 F 1
170 51059 19 6 8 M 4
95 32505 1 0 7 M 1
16 35468 5 9 4 F 2
162 29999 0 2 3 F 2
136 32986 6 7 5 F 3
109 38139 4 4 8 M 3
127 35518 4 6 4 M 4
151 38876 6 6 4 F 4
24 29876 0 2 3 F 2
125 34874 6 9 2 F 4
32 48695 19 6 8 M 4
181 56449 3 12 8 M 2
90 32296 6 7 5 F 3
177 36554 4 9 4 F 2
108 35368 5 9 4 F 2
38 41255 4 9 6 M 4
77 72369 3 22 10 M 4
183 24200 2 6 0 F 1
