ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
221 1 0 11 0 40
97 1 0 15 1 75
92 1 0 5 1 65
95 1 0 17 0 80
54 1 1 21 0 50
26 1 1 8 1 65
238 2 0 17 1 45
132 2 0 20 0 70
205 1 0 5 1 60
13 1 1 16 0 55
178 2 0 32 0 80
51 1 1 5 0 35
187 2 0 16 0 40
156 2 0 11 0 60
222 1 0 5 1 60
46 1 1 16 1 60
252 1 1 6 1 60
175 2 1 7 1 60
71 1 0 19 1 60
226 1 0 9 1 80
208 1 0 6 1 65
89 1 1 21 0 35
1 1 1 13 0 50
198 1 1 11 0 45
214 1 0 17 0 40
18 1 1 16 1 80
40 1 1 23 0 60
123 2 0 19 1 100
126 2 0 18 0 110
70 1 1 11 0 65
201 1 1 4 0 20
30 1 1 9 1 50
164 2 1 10 0 55
38 1 1 18 0 55
11 1 0 5 1 80
15 1 1 7 1 60
19 1 1 16 0 80
32 1 1 20 0 80
113 2 1 4 1 60
62 1 1 14 0 60
162 2 1 8 1 70
184 2 0 7 0 40
245 1 1 5 1 60
165 2 0 34 1 80
249 2 0 12 1 80
158 2 0 10 1 60
121 2 0 18 0 70
102 1 1 15 0 65
81 1 1 9 0 65
137 2 0 18 0 70
134 2 1 7 1 70
177 2 0 3 1 40
16 1 1 12 1 60
53 1 1 16 0 65
100 1 1 23 0 70
85 1 1 7 0 40
223 2 1 5 1 80
21 1 1 20 1 80
14 1 1 19 0 70
104 2 0 22 0 50
43 1 1 19 0 65
250 1 1 4 0 40
153 2 1 9 0 45
106 2 1 14 0 55
88 1 1 16 1 70
170 2 1 3 1 70
94 1 1 15 0 80
186 2 0 21 0 100
243 1 0 3 1 50
176 2 1 4 1 70
98 1 1 7 0 45
34 1 0 18 0 60
195 1 0 14 1 75
257 1 1 6 0 50
259 2 0 17 1 50
179 2 0 21 1 80
90 1 0 13 0 50
119 2 0 21 0 65
72 1 1 6 1 80
240 1 1 5 1 55
80 1 0 11 1 60
253 1 1 10 0 70
193 2 0 17 1 65
169 2 0 18 0 80
45 1 1 16 0 60
22 1 1 7 1 60
5 1 1 8 1 65
79 1 0 16 0 45
194 1 0 10 1 50
33 1 1 9 0 65
150 2 1 5 0 40
41 1 1 17 1 60
219 1 1 11 1 60
65 1 1 8 1 40
188 2 1 12 0 55
36 1 1 12 1 55
4 1 1 6 0 30
118 2 0 17 0 70
255 1 0 10 1 60
200 1 1 14 1 40
234 1 1 8 1 60
109 2 0 17 0 80
251 1 1 5 1 60
229 1 1 7 0 50
258 2 1 11 0 55
236 1 0 11 0 60
218 1 1 11 0 45
206 1 1 7 1 40
163 2 0 19 1 40
235 1 1 4 1 55
50 1 1 18 0 65
69 1 0 18 0 75
28 1 1 12 1 55
64 1 1 16 0 65
93 1 1 5 0 65
82 1 1 8 1 60
66 1 1 6 1 60
55 1 1 5 0 65
101 1 1 5 1 80
146 2 1 6 1 50
143 2 0 33 0 80
105 2 0 5 0 50
7 1 1 14 1 65
24 1 1 9 0 55
217 1 1 14 0 55
224 1 1 17 1 50
23 1 1 11 1 60
263 2 0 17 0 65
256 2 1 9 0 90
183 2 1 8 1 40
44 1 0 18 0 70
68 1 0 14 0 80
73 1 0 13 0 80
239 1 0 3 0 40
228 1 1 6 1 50
264 1 1 3 0 40
31 1 0 19 0 60
210 1 1 18 0 65
216 1 1 6 1 70
173 2 0 14 1 70
262 2 1 17 0 80
209 1 1 4 1 50
160 2 1 5 0 40
233 1 0 3 0 55
58 1 1 20 1 60
225 1 1 3 0 45
161 2 0 18 1 80
84 1 1 12 1 55
67 1 1 12 0 60
87 1 1 17 0 80
