ID Salary Experience Employed Education Gender Department
66 38419 9 19 4 M 3
113 31251 11 3 3 M 1
181 56449 3 12 8 M 2
175 42107 6 9 5 F 4
26 38985 7 18 9 M 1
149 23845 0 0 0 F 3
138 26339 3 1 2 F 4
163 43797 9 6 4 M 2
97 34756 5 7 4 F 4
85 37415 4 9 4 F 2
14 35467 6 3 6 F 2
72 31977 7 18 9 M 1
102 34118 2 6 6 M 4
127 35518 4 6 4 M 4
36 54679 3 20 6 F 3
155 36769 4 4 8 M 3
98 35374 2 8 2 F 4
183 24200 2 6 0 F 1
136 32986 6 7 5 F 3
153 70789 2 25 12 M 4
117 43574 9 6 4 M 2
177 36554 4 9 4 F 2
54 25912 3 15 9 F 1
135 56226 3 12 8 M 2
147 28999 6 5 1 M 1
53 29671 1 5 0 M 4
114 34519 4 5 4 M 4
75 34881 16 22 7 M 1
176 43619 4 9 6 M 4
99 26435 1 5 0 M 4
71 44658 9 6 4 M 2
124 48582 19 6 8 M 4
132 26478 6 0 2 F 2
81 38754 4 6 4 M 4
87 48407 5 15 6 M 3
19 36487 5 6 2 M 4
160 36996 4 5 4 M 4
58 42454 3 9 6 F 4
56 37354 2 6 6 M 4
161 48575 5 14 6 F 4
21 31528 11 3 3 M 1
46 26452 3 1 2 F 4
167 41340 16 22 7 M 1
134 36471 1 6 4 M 2
52 38610 2 8 2 F 4
142 57263 5 12 8 F 4
170 51059 19 6 8 M 4
45 24749 2 6 0 F 1
133 49097 5 15 6 M 3
140 48548 3 20 4 M 4
