ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
201 1 1 4 0 20
184 2 0 7 0 40
165 2 0 34 1 80
100 1 1 23 0 70
71 1 0 19 1 60
225 1 1 3 0 45
53 1 1 16 0 65
193 2 0 17 1 65
104 2 0 22 0 50
44 1 0 18 0 70
205 1 0 5 1 60
133 2 1 21 0 40
132 2 0 20 0 70
109 2 0 17 0 80
6 1 1 22 0 55
57 1 1 18 1 70
250 1 1 4 0 40
62 1 1 14 0 60
176 2 1 4 1 70
85 1 1 7 0 40
256 2 1 9 0 90
46 1 1 16 1 60
240 1 1 5 1 55
98 1 1 7 0 45
54 1 1 21 0 50
228 1 1 6 1 50
123 2 0 19 1 100
236 1 0 11 0 60
258 2 1 11 0 55
197 1 1 5 1 55
81 1 1 9 0 65
24 1 1 9 0 55
222 1 0 5 1 60
227 1 1 17 0 55
15 1 1 7 1 60
106 2 1 14 0 55
7 1 1 14 1 65
131 2 0 11 0 70
216 1 1 6 1 70
118 2 0 17 0 70
113 2 1 4 1 60
10 1 1 12 1 65
19 1 1 16 0 80
79 1 0 16 0 45
105 2 0 5 0 50
209 1 1 4 1 50
76 1 1 8 0 70
259 2 0 17 1 50
92 1 0 5 1 65
156 2 0 11 0 60
69 1 0 18 0 75
31 1 0 19 0 60
33 1 1 9 0 65
89 1 1 21 0 35
245 1 1 5 1 60
253 1 1 10 0 70
262 2 1 17 0 80
233 1 0 3 0 55
50 1 1 18 0 65
200 1 1 14 1 40
66 1 1 6 1 60
99 1 1 16 0 70
121 2 0 18 0 70
103 2 1 22 1 60
169 2 0 18 0 80
72 1 1 6 1 80
226 1 0 9 1 80
177 2 0 3 1 40
207 1 0 4 1 40
30 1 1 9 1 50
137 2 0 18 0 70
217 1 1 14 0 55
249 2 0 12 1 80
32 1 1 20 0 80
158 2 0 10 1 60
179 2 0 21 1 80
52 1 1 15 0 30
73 1 0 13 0 80
110 2 1 14 0 50
119 2 0 21 0 65
234 1 1 8 1 60
194 1 0 10 1 50
134 2 1 7 1 70
170 2 1 3 1 70
160 2 1 5 0 40
163 2 0 19 1 40
45 1 1 16 0 60
84 1 1 12 1 55
21 1 1 20 1 80
74 1 1 21 0 50
96 1 1 6 0 50
43 1 1 19 0 65
3 1 1 8 0 55
223 2 1 5 1 80
36 1 1 12 1 55
129 2 0 20 0 70
26 1 1 8 1 65
264 1 1 3 0 40
94 1 1 15 0 80
257 1 1 6 0 50
93 1 1 5 0 65
11 1 0 5 1 80
80 1 0 11 1 60
27 1 0 18 1 45
254 1 0 15 0 50
235 1 1 4 1 55
150 2 1 5 0 40
23 1 1 11 1 60
252 1 1 6 1 60
41 1 1 17 1 60
162 2 1 8 1 70
186 2 0 21 0 100
40 1 1 23 0 60
164 2 1 10 0 55
238 2 0 17 1 45
101 1 1 5 1 80
58 1 1 20 1 60
61 1 1 6 1 70
215 1 0 7 1 50
263 2 0 17 0 65
102 1 1 15 0 65
189 1 1 4 1 75
28 1 1 12 1 55
82 1 1 8 1 60
143 2 0 33 0 80
90 1 0 13 0 50
18 1 1 16 1 80
239 1 0 3 0 40
251 1 1 5 1 60
198 1 1 11 0 45
161 2 0 18 1 80
195 1 0 14 1 75
2 1 1 9 1 55
229 1 1 7 0 50
97 1 0 15 1 75
95 1 0 17 0 80
183 2 1 8 1 40
255 1 0 10 1 60
218 1 1 11 0 45
192 1 1 11 0 60
65 1 1 8 1 40
38 1 1 18 0 55
5 1 1 8 1 65
175 2 1 7 1 60
178 2 0 32 0 80
181 2 1 7 0 100
64 1 1 16 0 65
211 1 1 6 0 55
1 1 1 13 0 50
214 1 0 17 0 40
