ID Salary Experience Employed Education Gender Department
73 54105 0 25 6 M 3
60 36451 6 3 6 F 2
41 47536 5 15 6 M 3
128 56240 3 20 6 F 3
30 38791 4 21 5 M 1
24 29876 0 2 3 F 2
52 38610 2 8 2 F 4
159 30979 11 3 3 M 1
6 35487 2 8 2 F 4
104 39218 3 9 6 F 4
85 37415 4 9 4 F 2
179 47727 5 15 6 M 3
110 39551 6 18 5 F 1
182 31616 6 7 5 F 3
122 38514 4 21 5 M 1
62 36452 5 9 4 F 2
36 54679 3 20 6 F 3
37 39743 6 9 5 F 4
119 54795 0 25 6 M 3
112 39109 9 19 4 M 3
166 54062 6 18 6 M 4
130 41142 4 9 6 M 4
125 34874 6 9 2 F 4
33 34987 6 9 2 F 4
165 53425 0 25 6 M 3
67 24520 11 3 3 M 1
82 55550 3 20 6 F 3
54 25912 3 15 9 F 1
132 26478 6 0 2 F 2
31 69246 3 22 10 M 4
183 24200 2 6 0 F 1
72 31977 7 18 9 M 1
26 38985 7 18 9 M 1
69 49334 5 14 6 F 4
101 29271 6 5 1 M 1
81 38754 4 6 4 M 4
79 38110 6 9 2 F 4
168 38242 4 21 5 M 1
47 68610 0 27 12 F 4
10 34231 2 6 6 M 4
103 25215 0 0 0 F 3
150 41695 3 9 6 F 4
184 28816 3 1 2 F 4
1 65487 0 27 12 F 4
148 36595 2 6 6 M 4
146 32371 3 15 9 F 1
3 32782 1 0 7 M 1
127 35518 4 6 4 M 4
116 29776 0 2 3 F 2
50 58022 5 12 8 F 4
