ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
207 1 0 4 1 40
225 1 1 3 0 45
88 1 1 16 1 70
188 2 1 12 0 55
84 1 1 12 1 55
23 1 1 11 1 60
53 1 1 16 0 65
85 1 1 7 0 40
73 1 0 13 0 80
169 2 0 18 0 80
119 2 0 21 0 65
252 1 1 6 1 60
132 2 0 20 0 70
101 1 1 5 1 80
50 1 1 18 0 65
133 2 1 21 0 40
30 1 1 9 1 50
158 2 0 10 1 60
58 1 1 20 1 60
113 2 1 4 1 60
240 1 1 5 1 55
18 1 1 16 1 80
224 1 1 17 1 50
194 1 0 10 1 50
26 1 1 8 1 65
41 1 1 17 1 60
16 1 1 12 1 60
153 2 1 9 0 45
192 1 1 11 0 60
64 1 1 16 0 65
81 1 1 9 0 65
86 1 1 3 0 70
236 1 0 11 0 60
250 1 1 4 0 40
187 2 0 16 0 40
233 1 0 3 0 55
52 1 1 15 0 30
44 1 0 18 0 70
137 2 0 18 0 70
36 1 1 12 1 55
40 1 1 23 0 60
234 1 1 8 1 60
264 1 1 3 0 40
3 1 1 8 0 55
131 2 0 11 0 70
175 2 1 7 1 60
94 1 1 15 0 80
28 1 1 12 1 55
87 1 1 17 0 80
121 2 0 18 0 70
205 1 0 5 1 60
160 2 1 5 0 40
69 1 0 18 0 75
103 2 1 22 1 60
51 1 1 5 0 35
66 1 1 6 1 60
99 1 1 16 0 70
24 1 1 9 0 55
206 1 1 7 1 40
235 1 1 4 1 55
216 1 1 6 1 70
90 1 0 13 0 50
251 1 1 5 1 60
45 1 1 16 0 60
215 1 0 7 1 50
210 1 1 18 0 65
13 1 1 16 0 55
72 1 1 6 1 80
32 1 1 20 0 80
197 1 1 5 1 55
98 1 1 7 0 45
21 1 1 20 1 80
177 2 0 3 1 40
71 1 0 19 1 60
229 1 1 7 0 50
10 1 1 12 1 65
95 1 0 17 0 80
262 2 1 17 0 80
243 1 0 3 1 50
27 1 0 18 1 45
67 1 1 12 0 60
263 2 0 17 0 65
226 1 0 9 1 80
118 2 0 17 0 70
19 1 1 16 0 80
221 1 0 11 0 40
82 1 1 8 1 60
176 2 1 4 1 70
68 1 0 14 0 80
55 1 1 5 0 65
104 2 0 22 0 50
227 1 1 17 0 55
198 1 1 11 0 45
80 1 0 11 1 60
245 1 1 5 1 60
163 2 0 19 1 40
219 1 1 11 1 60
257 1 1 6 0 50
97 1 0 15 1 75
31 1 0 19 0 60
126 2 0 18 0 110
156 2 0 11 0 60
76 1 1 8 0 70
57 1 1 18 1 70
255 1 0 10 1 60
173 2 0 14 1 70
228 1 1 6 1 50
218 1 1 11 0 45
253 1 1 10 0 70
110 2 1 14 0 50
106 2 1 14 0 55
165 2 0 34 1 80
34 1 0 18 0 60
100 1 1 23 0 70
238 2 0 17 1 45
193 2 0 17 1 65
209 1 1 4 1 50
6 1 1 22 0 55
170 2 1 3 1 70
186 2 0 21 0 100
195 1 0 14 1 75
143 2 0 33 0 80
62 1 1 14 0 60
258 2 1 11 0 55
162 2 1 8 1 70
38 1 1 18 0 55
7 1 1 14 1 65
223 2 1 5 1 80
150 2 1 5 0 40
74 1 1 21 0 50
217 1 1 14 0 55
70 1 1 11 0 65
93 1 1 5 0 65
92 1 0 5 1 65
254 1 0 15 0 50
61 1 1 6 1 70
214 1 0 17 0 40
43 1 1 19 0 65
146 2 1 6 1 50
211 1 1 6 0 55
22 1 1 7 1 60
4 1 1 6 0 30
189 1 1 4 1 75
201 1 1 4 0 20
89 1 1 21 0 35
105 2 0 5 0 50
54 1 1 21 0 50
102 1 1 15 0 65
256 2 1 9 0 90
164 2 1 10 0 55
