ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
64 1 1 16 0 65
54 1 1 21 0 50
181 2 1 7 0 100
80 1 0 11 1 60
188 2 1 12 0 55
121 2 0 18 0 70
129 2 0 20 0 70
45 1 1 16 0 60
53 1 1 16 0 65
105 2 0 5 0 50
153 2 1 9 0 45
176 2 1 4 1 70
233 1 0 3 0 55
74 1 1 21 0 50
259 2 0 17 1 50
62 1 1 14 0 60
223 2 1 5 1 80
119 2 0 21 0 65
19 1 1 16 0 80
31 1 0 19 0 60
43 1 1 19 0 65
16 1 1 12 1 60
137 2 0 18 0 70
201 1 1 4 0 20
71 1 0 19 1 60
243 1 0 3 1 50
32 1 1 20 0 80
132 2 0 20 0 70
11 1 0 5 1 80
258 2 1 11 0 55
41 1 1 17 1 60
226 1 0 9 1 80
26 1 1 8 1 65
253 1 1 10 0 70
27 1 0 18 1 45
150 2 1 5 0 40
36 1 1 12 1 55
18 1 1 16 1 80
46 1 1 16 1 60
94 1 1 15 0 80
225 1 1 3 0 45
57 1 1 18 1 70
221 1 0 11 0 40
255 1 0 10 1 60
61 1 1 6 1 70
224 1 1 17 1 50
70 1 1 11 0 65
22 1 1 7 1 60
90 1 0 13 0 50
65 1 1 8 1 40
239 1 0 3 0 40
256 2 1 9 0 90
165 2 0 34 1 80
89 1 1 21 0 35
216 1 1 6 1 70
55 1 1 5 0 65
6 1 1 22 0 55
2 1 1 9 1 55
131 2 0 11 0 70
109 2 0 17 0 80
95 1 0 17 0 80
106 2 1 14 0 55
194 1 0 10 1 50
177 2 0 3 1 40
68 1 0 14 0 80
164 2 1 10 0 55
88 1 1 16 1 70
179 2 0 21 1 80
24 1 1 9 0 55
173 2 0 14 1 70
102 1 1 15 0 65
85 1 1 7 0 40
209 1 1 4 1 50
15 1 1 7 1 60
211 1 1 6 0 55
7 1 1 14 1 65
217 1 1 14 0 55
210 1 1 18 0 65
189 1 1 4 1 75
156 2 0 11 0 60
97 1 0 15 1 75
126 2 0 18 0 110
34 1 0 18 0 60
99 1 1 16 0 70
72 1 1 6 1 80
79 1 0 16 0 45
175 2 1 7 1 60
13 1 1 16 0 55
23 1 1 11 1 60
110 2 1 14 0 50
263 2 0 17 0 65
113 2 1 4 1 60
178 2 0 32 0 80
193 2 0 17 1 65
30 1 1 9 1 50
38 1 1 18 0 55
69 1 0 18 0 75
93 1 1 5 0 65
82 1 1 8 1 60
81 1 1 9 0 65
51 1 1 5 0 35
240 1 1 5 1 55
1 1 1 13 0 50
161 2 0 18 1 80
160 2 1 5 0 40
262 2 1 17 0 80
214 1 0 17 0 40
73 1 0 13 0 80
249 2 0 12 1 80
250 1 1 4 0 40
100 1 1 23 0 70
200 1 1 14 1 40
104 2 0 22 0 50
98 1 1 7 0 45
195 1 0 14 1 75
219 1 1 11 1 60
52 1 1 15 0 30
92 1 0 5 1 65
14 1 1 19 0 70
252 1 1 6 1 60
228 1 1 6 1 50
215 1 0 7 1 50
254 1 0 15 0 50
169 2 0 18 0 80
123 2 0 19 1 100
227 1 1 17 0 55
3 1 1 8 0 55
186 2 0 21 0 100
66 1 1 6 1 60
222 1 0 5 1 60
50 1 1 18 0 65
162 2 1 8 1 70
76 1 1 8 0 70
158 2 0 10 1 60
208 1 0 6 1 65
96 1 1 6 0 50
235 1 1 4 1 55
58 1 1 20 1 60
229 1 1 7 0 50
170 2 1 3 1 70
5 1 1 8 1 65
238 2 0 17 1 45
198 1 1 11 0 45
251 1 1 5 1 60
205 1 0 5 1 60
118 2 0 17 0 70
218 1 1 11 0 45
236 1 0 11 0 60
187 2 0 16 0 40
67 1 1 12 0 60
