ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
118 2 0 17 0 70
92 1 0 5 1 65
195 1 0 14 1 75
227 1 1 17 0 55
66 1 1 6 1 60
26 1 1 8 1 65
97 1 0 15 1 75
46 1 1 16 1 60
123 2 0 19 1 100
58 1 1 20 1 60
96 1 1 6 0 50
98 1 1 7 0 45
121 2 0 18 0 70
207 1 0 4 1 40
85 1 1 7 0 40
183 2 1 8 1 40
188 2 1 12 0 55
51 1 1 5 0 35
52 1 1 15 0 30
257 1 1 6 0 50
208 1 0 6 1 65
222 1 0 5 1 60
33 1 1 9 0 65
31 1 0 19 0 60
162 2 1 8 1 70
225 1 1 3 0 45
80 1 0 11 1 60
198 1 1 11 0 45
81 1 1 9 0 65
217 1 1 14 0 55
184 2 0 7 0 40
6 1 1 22 0 55
252 1 1 6 1 60
129 2 0 20 0 70
160 2 1 5 0 40
264 1 1 3 0 40
68 1 0 14 0 80
201 1 1 4 0 20
76 1 1 8 0 70
236 1 0 11 0 60
106 2 1 14 0 55
79 1 0 16 0 45
233 1 0 3 0 55
94 1 1 15 0 80
36 1 1 12 1 55
38 1 1 18 0 55
229 1 1 7 0 50
95 1 0 17 0 80
113 2 1 4 1 60
235 1 1 4 1 55
27 1 0 18 1 45
150 2 1 5 0 40
210 1 1 18 0 65
223 2 1 5 1 80
99 1 1 16 0 70
62 1 1 14 0 60
72 1 1 6 1 80
30 1 1 9 1 50
245 1 1 5 1 60
28 1 1 12 1 55
50 1 1 18 0 65
137 2 0 18 0 70
205 1 0 5 1 60
177 2 0 3 1 40
214 1 0 17 0 40
224 1 1 17 1 50
211 1 1 6 0 55
2 1 1 9 1 55
258 2 1 11 0 55
40 1 1 23 0 60
170 2 1 3 1 70
109 2 0 17 0 80
181 2 1 7 0 100
19 1 1 16 0 80
13 1 1 16 0 55
194 1 0 10 1 50
173 2 0 14 1 70
11 1 0 5 1 80
104 2 0 22 0 50
187 2 0 16 0 40
219 1 1 11 1 60
102 1 1 15 0 65
16 1 1 12 1 60
186 2 0 21 0 100
259 2 0 17 1 50
4 1 1 6 0 30
178 2 0 32 0 80
84 1 1 12 1 55
1 1 1 13 0 50
32 1 1 20 0 80
226 1 0 9 1 80
82 1 1 8 1 60
250 1 1 4 0 40
215 1 0 7 1 50
255 1 0 10 1 60
251 1 1 5 1 60
156 2 0 11 0 60
65 1 1 8 1 40
133 2 1 21 0 40
15 1 1 7 1 60
3 1 1 8 0 55
87 1 1 17 0 80
44 1 0 18 0 70
169 2 0 18 0 80
5 1 1 8 1 65
74 1 1 21 0 50
263 2 0 17 0 65
45 1 1 16 0 60
34 1 0 18 0 60
249 2 0 12 1 80
89 1 1 21 0 35
100 1 1 23 0 70
146 2 1 6 1 50
163 2 0 19 1 40
10 1 1 12 1 65
101 1 1 5 1 80
23 1 1 11 1 60
71 1 0 19 1 60
131 2 0 11 0 70
21 1 1 20 1 80
158 2 0 10 1 60
24 1 1 9 0 55
14 1 1 19 0 70
119 2 0 21 0 65
55 1 1 5 0 65
200 1 1 14 1 40
153 2 1 9 0 45
262 2 1 17 0 80
234 1 1 8 1 60
7 1 1 14 1 65
256 2 1 9 0 90
88 1 1 16 1 70
134 2 1 7 1 70
206 1 1 7 1 40
53 1 1 16 0 65
243 1 0 3 1 50
103 2 1 22 1 60
105 2 0 5 0 50
254 1 0 15 0 50
70 1 1 11 0 65
57 1 1 18 1 70
61 1 1 6 1 70
86 1 1 3 0 70
239 1 0 3 0 40
240 1 1 5 1 55
22 1 1 7 1 60
90 1 0 13 0 50
253 1 1 10 0 70
69 1 0 18 0 75
197 1 1 5 1 55
