ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
53 1 1 16 0 65
209 1 1 4 1 50
43 1 1 19 0 65
58 1 1 20 1 60
198 1 1 11 0 45
90 1 0 13 0 50
206 1 1 7 1 40
101 1 1 5 1 80
93 1 1 5 0 65
80 1 0 11 1 60
62 1 1 14 0 60
163 2 0 19 1 40
36 1 1 12 1 55
143 2 0 33 0 80
169 2 0 18 0 80
84 1 1 12 1 55
118 2 0 17 0 70
96 1 1 6 0 50
100 1 1 23 0 70
94 1 1 15 0 80
121 2 0 18 0 70
164 2 1 10 0 55
3 1 1 8 0 55
165 2 0 34 1 80
173 2 0 14 1 70
235 1 1 4 1 55
110 2 1 14 0 50
11 1 0 5 1 80
72 1 1 6 1 80
10 1 1 12 1 65
161 2 0 18 1 80
19 1 1 16 0 80
217 1 1 14 0 55
123 2 0 19 1 100
256 2 1 9 0 90
103 2 1 22 1 60
245 1 1 5 1 60
175 2 1 7 1 60
92 1 0 5 1 65
132 2 0 20 0 70
126 2 0 18 0 110
193 2 0 17 1 65
226 1 0 9 1 80
55 1 1 5 0 65
257 1 1 6 0 50
105 2 0 5 0 50
54 1 1 21 0 50
70 1 1 11 0 65
215 1 0 7 1 50
228 1 1 6 1 50
219 1 1 11 1 60
236 1 0 11 0 60
200 1 1 14 1 40
65 1 1 8 1 40
224 1 1 17 1 50
249 2 0 12 1 80
238 2 0 17 1 45
31 1 0 19 0 60
216 1 1 6 1 70
176 2 1 4 1 70
254 1 0 15 0 50
259 2 0 17 1 50
88 1 1 16 1 70
85 1 1 7 0 40
218 1 1 11 0 45
264 1 1 3 0 40
221 1 0 11 0 40
160 2 1 5 0 40
66 1 1 6 1 60
153 2 1 9 0 45
229 1 1 7 0 50
14 1 1 19 0 70
262 2 1 17 0 80
109 2 0 17 0 80
2 1 1 9 1 55
113 2 1 4 1 60
98 1 1 7 0 45
263 2 0 17 0 65
255 1 0 10 1 60
46 1 1 16 1 60
119 2 0 21 0 65
27 1 0 18 1 45
233 1 0 3 0 55
73 1 0 13 0 80
137 2 0 18 0 70
183 2 1 8 1 40
170 2 1 3 1 70
189 1 1 4 1 75
7 1 1 14 1 65
67 1 1 12 0 60
79 1 0 16 0 45
50 1 1 18 0 65
68 1 0 14 0 80
210 1 1 18 0 65
129 2 0 20 0 70
4 1 1 6 0 30
64 1 1 16 0 65
97 1 0 15 1 75
15 1 1 7 1 60
197 1 1 5 1 55
82 1 1 8 1 60
194 1 0 10 1 50
21 1 1 20 1 80
251 1 1 5 1 60
184 2 0 7 0 40
95 1 0 17 0 80
5 1 1 8 1 65
74 1 1 21 0 50
156 2 0 11 0 60
134 2 1 7 1 70
86 1 1 3 0 70
234 1 1 8 1 60
205 1 0 5 1 60
81 1 1 9 0 65
195 1 0 14 1 75
40 1 1 23 0 60
57 1 1 18 1 70
253 1 1 10 0 70
28 1 1 12 1 55
207 1 0 4 1 40
61 1 1 6 1 70
188 2 1 12 0 55
250 1 1 4 0 40
243 1 0 3 1 50
102 1 1 15 0 65
23 1 1 11 1 60
227 1 1 17 0 55
239 1 0 3 0 40
99 1 1 16 0 70
51 1 1 5 0 35
131 2 0 11 0 70
223 2 1 5 1 80
22 1 1 7 1 60
18 1 1 16 1 80
41 1 1 17 1 60
69 1 0 18 0 75
38 1 1 18 0 55
24 1 1 9 0 55
181 2 1 7 0 100
76 1 1 8 0 70
89 1 1 21 0 35
26 1 1 8 1 65
158 2 0 10 1 60
240 1 1 5 1 55
71 1 0 19 1 60
52 1 1 15 0 30
32 1 1 20 0 80
16 1 1 12 1 60
146 2 1 6 1 50
34 1 0 18 0 60
