ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
67 1 1 12 0 60
186 2 0 21 0 100
72 1 1 6 1 80
80 1 0 11 1 60
38 1 1 18 0 55
55 1 1 5 0 65
221 1 0 11 0 40
82 1 1 8 1 60
262 2 1 17 0 80
66 1 1 6 1 60
169 2 0 18 0 80
4 1 1 6 0 30
31 1 0 19 0 60
258 2 1 11 0 55
79 1 0 16 0 45
105 2 0 5 0 50
195 1 0 14 1 75
264 1 1 3 0 40
228 1 1 6 1 50
62 1 1 14 0 60
3 1 1 8 0 55
158 2 0 10 1 60
235 1 1 4 1 55
201 1 1 4 0 20
184 2 0 7 0 40
18 1 1 16 1 80
211 1 1 6 0 55
33 1 1 9 0 65
129 2 0 20 0 70
53 1 1 16 0 65
119 2 0 21 0 65
214 1 0 17 0 40
245 1 1 5 1 60
234 1 1 8 1 60
137 2 0 18 0 70
34 1 0 18 0 60
217 1 1 14 0 55
73 1 0 13 0 80
103 2 1 22 1 60
10 1 1 12 1 65
165 2 0 34 1 80
45 1 1 16 0 60
93 1 1 5 0 65
150 2 1 5 0 40
226 1 0 9 1 80
254 1 0 15 0 50
98 1 1 7 0 45
86 1 1 3 0 70
58 1 1 20 1 60
100 1 1 23 0 70
227 1 1 17 0 55
57 1 1 18 1 70
219 1 1 11 1 60
110 2 1 14 0 50
84 1 1 12 1 55
216 1 1 6 1 70
11 1 0 5 1 80
87 1 1 17 0 80
205 1 0 5 1 60
200 1 1 14 1 40
92 1 0 5 1 65
69 1 0 18 0 75
51 1 1 5 0 35
1 1 1 13 0 50
187 2 0 16 0 40
222 1 0 5 1 60
21 1 1 20 1 80
253 1 1 10 0 70
143 2 0 33 0 80
2 1 1 9 1 55
206 1 1 7 1 40
252 1 1 6 1 60
163 2 0 19 1 40
102 1 1 15 0 65
126 2 0 18 0 110
96 1 1 6 0 50
118 2 0 17 0 70
251 1 1 5 1 60
176 2 1 4 1 70
41 1 1 17 1 60
40 1 1 23 0 60
132 2 0 20 0 70
22 1 1 7 1 60
177 2 0 3 1 40
181 2 1 7 0 100
85 1 1 7 0 40
259 2 0 17 1 50
94 1 1 15 0 80
19 1 1 16 0 80
32 1 1 20 0 80
99 1 1 16 0 70
43 1 1 19 0 65
197 1 1 5 1 55
16 1 1 12 1 60
193 2 0 17 1 65
23 1 1 11 1 60
192 1 1 11 0 60
243 1 0 3 1 50
160 2 1 5 0 40
133 2 1 21 0 40
210 1 1 18 0 65
95 1 0 17 0 80
239 1 0 3 0 40
236 1 0 11 0 60
113 2 1 4 1 60
68 1 0 14 0 80
218 1 1 11 0 45
250 1 1 4 0 40
153 2 1 9 0 45
52 1 1 15 0 30
76 1 1 8 0 70
209 1 1 4 1 50
215 1 0 7 1 50
46 1 1 16 1 60
13 1 1 16 0 55
26 1 1 8 1 65
71 1 0 19 1 60
229 1 1 7 0 50
90 1 0 13 0 50
175 2 1 7 1 60
179 2 0 21 1 80
156 2 0 11 0 60
233 1 0 3 0 55
224 1 1 17 1 50
27 1 0 18 1 45
81 1 1 9 0 65
28 1 1 12 1 55
255 1 0 10 1 60
121 2 0 18 0 70
6 1 1 22 0 55
161 2 0 18 1 80
257 1 1 6 0 50
64 1 1 16 0 65
54 1 1 21 0 50
164 2 1 10 0 55
256 2 1 9 0 90
97 1 0 15 1 75
70 1 1 11 0 65
89 1 1 21 0 35
223 2 1 5 1 80
104 2 0 22 0 50
146 2 1 6 1 50
74 1 1 21 0 50
173 2 0 14 1 70
30 1 1 9 1 50
162 2 1 8 1 70
15 1 1 7 1 60
36 1 1 12 1 55
263 2 0 17 0 65
7 1 1 14 1 65
