ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
235 1 1 4 1 55
2 1 1 9 1 55
85 1 1 7 0 40
119 2 0 21 0 65
258 2 1 11 0 55
18 1 1 16 1 80
227 1 1 17 0 55
209 1 1 4 1 50
99 1 1 16 0 70
3 1 1 8 0 55
27 1 0 18 1 45
113 2 1 4 1 60
207 1 0 4 1 40
79 1 0 16 0 45
13 1 1 16 0 55
183 2 1 8 1 40
211 1 1 6 0 55
262 2 1 17 0 80
193 2 0 17 1 65
161 2 0 18 1 80
46 1 1 16 1 60
121 2 0 18 0 70
255 1 0 10 1 60
84 1 1 12 1 55
71 1 0 19 1 60
177 2 0 3 1 40
214 1 0 17 0 40
102 1 1 15 0 65
219 1 1 11 1 60
126 2 0 18 0 110
62 1 1 14 0 60
229 1 1 7 0 50
218 1 1 11 0 45
72 1 1 6 1 80
61 1 1 6 1 70
257 1 1 6 0 50
254 1 0 15 0 50
179 2 0 21 1 80
146 2 1 6 1 50
5 1 1 8 1 65
233 1 0 3 0 55
19 1 1 16 0 80
43 1 1 19 0 65
16 1 1 12 1 60
54 1 1 21 0 50
64 1 1 16 0 65
80 1 0 11 1 60
198 1 1 11 0 45
205 1 0 5 1 60
28 1 1 12 1 55
194 1 0 10 1 50
95 1 0 17 0 80
250 1 1 4 0 40
226 1 0 9 1 80
23 1 1 11 1 60
236 1 0 11 0 60
234 1 1 8 1 60
252 1 1 6 1 60
14 1 1 19 0 70
104 2 0 22 0 50
169 2 0 18 0 80
30 1 1 9 1 50
15 1 1 7 1 60
170 2 1 3 1 70
94 1 1 15 0 80
162 2 1 8 1 70
184 2 0 7 0 40
221 1 0 11 0 40
96 1 1 6 0 50
98 1 1 7 0 45
187 2 0 16 0 40
118 2 0 17 0 70
143 2 0 33 0 80
86 1 1 3 0 70
100 1 1 23 0 70
57 1 1 18 1 70
58 1 1 20 1 60
263 2 0 17 0 65
208 1 0 6 1 65
133 2 1 21 0 40
238 2 0 17 1 45
93 1 1 5 0 65
153 2 1 9 0 45
103 2 1 22 1 60
201 1 1 4 0 20
97 1 0 15 1 75
150 2 1 5 0 40
4 1 1 6 0 30
176 2 1 4 1 70
129 2 0 20 0 70
156 2 0 11 0 60
123 2 0 19 1 100
163 2 0 19 1 40
22 1 1 7 1 60
32 1 1 20 0 80
259 2 0 17 1 50
175 2 1 7 1 60
21 1 1 20 1 80
6 1 1 22 0 55
106 2 1 14 0 55
243 1 0 3 1 50
36 1 1 12 1 55
55 1 1 5 0 65
101 1 1 5 1 80
67 1 1 12 0 60
164 2 1 10 0 55
210 1 1 18 0 65
181 2 1 7 0 100
178 2 0 32 0 80
251 1 1 5 1 60
1 1 1 13 0 50
160 2 1 5 0 40
31 1 0 19 0 60
68 1 0 14 0 80
90 1 0 13 0 50
200 1 1 14 1 40
137 2 0 18 0 70
253 1 1 10 0 70
165 2 0 34 1 80
10 1 1 12 1 65
216 1 1 6 1 70
11 1 0 5 1 80
197 1 1 5 1 55
249 2 0 12 1 80
188 2 1 12 0 55
51 1 1 5 0 35
7 1 1 14 1 65
34 1 0 18 0 60
65 1 1 8 1 40
24 1 1 9 0 55
224 1 1 17 1 50
66 1 1 6 1 60
50 1 1 18 0 65
132 2 0 20 0 70
45 1 1 16 0 60
53 1 1 16 0 65
158 2 0 10 1 60
92 1 0 5 1 65
228 1 1 6 1 50
76 1 1 8 0 70
186 2 0 21 0 100
134 2 1 7 1 70
192 1 1 11 0 60
26 1 1 8 1 65
110 2 1 14 0 50
41 1 1 17 1 60
206 1 1 7 1 40
69 1 0 18 0 75
88 1 1 16 1 70
70 1 1 11 0 65
