ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
94 1 1 15 0 80
208 1 0 6 1 65
121 2 0 18 0 70
14 1 1 19 0 70
45 1 1 16 0 60
66 1 1 6 1 60
249 2 0 12 1 80
165 2 0 34 1 80
255 1 0 10 1 60
178 2 0 32 0 80
236 1 0 11 0 60
93 1 1 5 0 65
72 1 1 6 1 80
234 1 1 8 1 60
161 2 0 18 1 80
34 1 0 18 0 60
31 1 0 19 0 60
51 1 1 5 0 35
207 1 0 4 1 40
110 2 1 14 0 50
245 1 1 5 1 60
92 1 0 5 1 65
143 2 0 33 0 80
22 1 1 7 1 60
95 1 0 17 0 80
251 1 1 5 1 60
126 2 0 18 0 110
256 2 1 9 0 90
223 2 1 5 1 80
240 1 1 5 1 55
119 2 0 21 0 65
150 2 1 5 0 40
184 2 0 7 0 40
102 1 1 15 0 65
210 1 1 18 0 65
41 1 1 17 1 60
225 1 1 3 0 45
173 2 0 14 1 70
1 1 1 13 0 50
156 2 0 11 0 60
226 1 0 9 1 80
27 1 0 18 1 45
163 2 0 19 1 40
101 1 1 5 1 80
209 1 1 4 1 50
217 1 1 14 0 55
253 1 1 10 0 70
258 2 1 11 0 55
229 1 1 7 0 50
13 1 1 16 0 55
43 1 1 19 0 65
28 1 1 12 1 55
69 1 0 18 0 75
160 2 1 5 0 40
21 1 1 20 1 80
80 1 0 11 1 60
64 1 1 16 0 65
218 1 1 11 0 45
176 2 1 4 1 70
221 1 0 11 0 40
86 1 1 3 0 70
250 1 1 4 0 40
262 2 1 17 0 80
58 1 1 20 1 60
68 1 0 14 0 80
188 2 1 12 0 55
54 1 1 21 0 50
129 2 0 20 0 70
104 2 0 22 0 50
26 1 1 8 1 65
175 2 1 7 1 60
216 1 1 6 1 70
233 1 0 3 0 55
18 1 1 16 1 80
53 1 1 16 0 65
200 1 1 14 1 40
89 1 1 21 0 35
97 1 0 15 1 75
103 2 1 22 1 60
30 1 1 9 1 50
211 1 1 6 0 55
90 1 0 13 0 50
84 1 1 12 1 55
235 1 1 4 1 55
222 1 0 5 1 60
57 1 1 18 1 70
36 1 1 12 1 55
181 2 1 7 0 100
70 1 1 11 0 65
227 1 1 17 0 55
133 2 1 21 0 40
186 2 0 21 0 100
164 2 1 10 0 55
38 1 1 18 0 55
238 2 0 17 1 45
6 1 1 22 0 55
81 1 1 9 0 65
11 1 0 5 1 80
15 1 1 7 1 60
113 2 1 4 1 60
16 1 1 12 1 60
257 1 1 6 0 50
264 1 1 3 0 40
67 1 1 12 0 60
131 2 0 11 0 70
239 1 0 3 0 40
194 1 0 10 1 50
44 1 0 18 0 70
71 1 0 19 1 60
134 2 1 7 1 70
224 1 1 17 1 50
79 1 0 16 0 45
24 1 1 9 0 55
19 1 1 16 0 80
214 1 0 17 0 40
123 2 0 19 1 100
7 1 1 14 1 65
189 1 1 4 1 75
177 2 0 3 1 40
99 1 1 16 0 70
219 1 1 11 1 60
162 2 1 8 1 70
10 1 1 12 1 65
74 1 1 21 0 50
85 1 1 7 0 40
73 1 0 13 0 80
146 2 1 6 1 50
4 1 1 6 0 30
205 1 0 5 1 60
32 1 1 20 0 80
5 1 1 8 1 65
263 2 0 17 0 65
52 1 1 15 0 30
158 2 0 10 1 60
169 2 0 18 0 80
65 1 1 8 1 40
62 1 1 14 0 60
187 2 0 16 0 40
254 1 0 15 0 50
132 2 0 20 0 70
33 1 1 9 0 65
106 2 1 14 0 55
46 1 1 16 1 60
201 1 1 4 0 20
3 1 1 8 0 55
252 1 1 6 1 60
76 1 1 8 0 70
100 1 1 23 0 70
40 1 1 23 0 60
170 2 1 3 1 70
