ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
137 2 0 18 0 70
164 2 1 10 0 55
206 1 1 7 1 40
36 1 1 12 1 55
88 1 1 16 1 70
255 1 0 10 1 60
4 1 1 6 0 30
243 1 0 3 1 50
209 1 1 4 1 50
214 1 0 17 0 40
236 1 0 11 0 60
27 1 0 18 1 45
222 1 0 5 1 60
121 2 0 18 0 70
227 1 1 17 0 55
184 2 0 7 0 40
215 1 0 7 1 50
45 1 1 16 0 60
238 2 0 17 1 45
143 2 0 33 0 80
189 1 1 4 1 75
186 2 0 21 0 100
72 1 1 6 1 80
102 1 1 15 0 65
98 1 1 7 0 45
201 1 1 4 0 20
249 2 0 12 1 80
28 1 1 12 1 55
170 2 1 3 1 70
21 1 1 20 1 80
79 1 0 16 0 45
161 2 0 18 1 80
32 1 1 20 0 80
119 2 0 21 0 65
70 1 1 11 0 65
65 1 1 8 1 40
176 2 1 4 1 70
188 2 1 12 0 55
33 1 1 9 0 65
11 1 0 5 1 80
58 1 1 20 1 60
240 1 1 5 1 55
31 1 0 19 0 60
105 2 0 5 0 50
61 1 1 6 1 70
64 1 1 16 0 65
89 1 1 21 0 35
129 2 0 20 0 70
51 1 1 5 0 35
66 1 1 6 1 60
258 2 1 11 0 55
22 1 1 7 1 60
68 1 0 14 0 80
210 1 1 18 0 65
14 1 1 19 0 70
251 1 1 5 1 60
23 1 1 11 1 60
235 1 1 4 1 55
92 1 0 5 1 65
132 2 0 20 0 70
217 1 1 14 0 55
96 1 1 6 0 50
54 1 1 21 0 50
90 1 0 13 0 50
254 1 0 15 0 50
134 2 1 7 1 70
93 1 1 5 0 65
192 1 1 11 0 60
234 1 1 8 1 60
85 1 1 7 0 40
2 1 1 9 1 55
225 1 1 3 0 45
109 2 0 17 0 80
46 1 1 16 1 60
223 2 1 5 1 80
229 1 1 7 0 50
3 1 1 8 0 55
24 1 1 9 0 55
74 1 1 21 0 50
76 1 1 8 0 70
207 1 0 4 1 40
179 2 0 21 1 80
57 1 1 18 1 70
165 2 0 34 1 80
162 2 1 8 1 70
80 1 0 11 1 60
221 1 0 11 0 40
38 1 1 18 0 55
55 1 1 5 0 65
103 2 1 22 1 60
259 2 0 17 1 50
163 2 0 19 1 40
178 2 0 32 0 80
19 1 1 16 0 80
123 2 0 19 1 100
110 2 1 14 0 50
169 2 0 18 0 80
219 1 1 11 1 60
126 2 0 18 0 110
30 1 1 9 1 50
95 1 0 17 0 80
256 2 1 9 0 90
133 2 1 21 0 40
218 1 1 11 0 45
228 1 1 6 1 50
200 1 1 14 1 40
100 1 1 23 0 70
97 1 0 15 1 75
1 1 1 13 0 50
131 2 0 11 0 70
224 1 1 17 1 50
250 1 1 4 0 40
18 1 1 16 1 80
99 1 1 16 0 70
87 1 1 17 0 80
252 1 1 6 1 60
13 1 1 16 0 55
44 1 0 18 0 70
104 2 0 22 0 50
71 1 0 19 1 60
211 1 1 6 0 55
86 1 1 3 0 70
195 1 0 14 1 75
106 2 1 14 0 55
245 1 1 5 1 60
67 1 1 12 0 60
233 1 0 3 0 55
262 2 1 17 0 80
156 2 0 11 0 60
43 1 1 19 0 65
263 2 0 17 0 65
198 1 1 11 0 45
187 2 0 16 0 40
101 1 1 5 1 80
62 1 1 14 0 60
5 1 1 8 1 65
193 2 0 17 1 65
150 2 1 5 0 40
84 1 1 12 1 55
82 1 1 8 1 60
118 2 0 17 0 70
6 1 1 22 0 55
94 1 1 15 0 80
146 2 1 6 1 50
10 1 1 12 1 65
113 2 1 4 1 60
205 1 0 5 1 60
16 1 1 12 1 60
53 1 1 16 0 65
7 1 1 14 1 65
