ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
189 1 1 4 1 75
193 2 0 17 1 65
65 1 1 8 1 40
2 1 1 9 1 55
55 1 1 5 0 65
33 1 1 9 0 65
181 2 1 7 0 100
179 2 0 21 1 80
222 1 0 5 1 60
200 1 1 14 1 40
32 1 1 20 0 80
249 2 0 12 1 80
72 1 1 6 1 80
24 1 1 9 0 55
50 1 1 18 0 65
26 1 1 8 1 65
40 1 1 23 0 60
4 1 1 6 0 30
210 1 1 18 0 65
118 2 0 17 0 70
219 1 1 11 1 60
146 2 1 6 1 50
106 2 1 14 0 55
170 2 1 3 1 70
11 1 0 5 1 80
90 1 0 13 0 50
236 1 0 11 0 60
36 1 1 12 1 55
54 1 1 21 0 50
79 1 0 16 0 45
64 1 1 16 0 65
218 1 1 11 0 45
14 1 1 19 0 70
134 2 1 7 1 70
18 1 1 16 1 80
45 1 1 16 0 60
262 2 1 17 0 80
228 1 1 6 1 50
3 1 1 8 0 55
94 1 1 15 0 80
82 1 1 8 1 60
81 1 1 9 0 65
7 1 1 14 1 65
57 1 1 18 1 70
6 1 1 22 0 55
84 1 1 12 1 55
205 1 0 5 1 60
161 2 0 18 1 80
113 2 1 4 1 60
240 1 1 5 1 55
173 2 0 14 1 70
87 1 1 17 0 80
214 1 0 17 0 40
216 1 1 6 1 70
105 2 0 5 0 50
221 1 0 11 0 40
27 1 0 18 1 45
198 1 1 11 0 45
158 2 0 10 1 60
66 1 1 6 1 60
164 2 1 10 0 55
93 1 1 5 0 65
92 1 0 5 1 65
15 1 1 7 1 60
67 1 1 12 0 60
41 1 1 17 1 60
255 1 0 10 1 60
21 1 1 20 1 80
254 1 0 15 0 50
102 1 1 15 0 65
178 2 0 32 0 80
184 2 0 7 0 40
188 2 1 12 0 55
86 1 1 3 0 70
217 1 1 14 0 55
103 2 1 22 1 60
101 1 1 5 1 80
183 2 1 8 1 40
264 1 1 3 0 40
76 1 1 8 0 70
58 1 1 20 1 60
70 1 1 11 0 65
245 1 1 5 1 60
223 2 1 5 1 80
119 2 0 21 0 65
85 1 1 7 0 40
97 1 0 15 1 75
34 1 0 18 0 60
73 1 0 13 0 80
121 2 0 18 0 70
52 1 1 15 0 30
251 1 1 5 1 60
62 1 1 14 0 60
31 1 0 19 0 60
187 2 0 16 0 40
192 1 1 11 0 60
96 1 1 6 0 50
98 1 1 7 0 45
153 2 1 9 0 45
99 1 1 16 0 70
74 1 1 21 0 50
132 2 0 20 0 70
162 2 1 8 1 70
126 2 0 18 0 110
156 2 0 11 0 60
226 1 0 9 1 80
224 1 1 17 1 50
43 1 1 19 0 65
22 1 1 7 1 60
16 1 1 12 1 60
258 2 1 11 0 55
71 1 0 19 1 60
89 1 1 21 0 35
175 2 1 7 1 60
165 2 0 34 1 80
137 2 0 18 0 70
53 1 1 16 0 65
150 2 1 5 0 40
234 1 1 8 1 60
131 2 0 11 0 70
19 1 1 16 0 80
109 2 0 17 0 80
194 1 0 10 1 50
197 1 1 5 1 55
95 1 0 17 0 80
195 1 0 14 1 75
177 2 0 3 1 40
23 1 1 11 1 60
211 1 1 6 0 55
263 2 0 17 0 65
160 2 1 5 0 40
68 1 0 14 0 80
235 1 1 4 1 55
69 1 0 18 0 75
250 1 1 4 0 40
28 1 1 12 1 55
88 1 1 16 1 70
201 1 1 4 0 20
176 2 1 4 1 70
239 1 0 3 0 40
256 2 1 9 0 90
169 2 0 18 0 80
129 2 0 20 0 70
225 1 1 3 0 45
61 1 1 6 1 70
143 2 0 33 0 80
30 1 1 9 1 50
51 1 1 5 0 35
1 1 1 13 0 50
253 1 1 10 0 70
