ID Salary Experience Employed Education Gender Department
94 46071 3 20 4 M 4
171 37351 6 9 2 F 4
46 26452 3 1 2 F 4
132 26478 6 0 2 F 2
131 36331 4 9 4 F 2
126 28708 1 0 4 F 1
164 38436 7 18 9 M 1
159 30979 11 3 3 M 1
48 49307 3 20 4 M 4
177 36554 4 9 4 F 2
122 38514 4 21 5 M 1
179 47727 5 15 6 M 3
51 37992 5 7 4 F 4
31 69246 3 22 10 M 4
25 43674 9 6 4 M 2
57 24525 0 0 0 F 3
58 42454 3 9 6 F 4
146 32371 3 15 9 F 1
34 28985 1 0 4 F 1
165 53425 0 25 6 M 3
100 32643 3 15 9 F 1
112 39109 9 19 4 M 3
4 54899 5 12 8 F 4
176 43619 4 9 6 M 4
128 56240 3 20 6 F 3
92 29575 3 1 2 F 4
56 37354 2 6 6 M 4
76 31783 4 21 5 M 1
155 36769 4 4 8 M 3
137 24472 2 6 0 F 1
115 46098 5 14 6 F 4
144 37851 2 8 2 F 4
119 54795 0 25 6 M 3
64 32820 6 18 5 F 1
167 41340 16 22 7 M 1
183 24200 2 6 0 F 1
47 68610 0 27 12 F 4
44 31425 6 7 5 F 3
41 47536 5 15 6 M 3
141 32233 1 0 7 M 1
60 36451 6 3 6 F 2
29 41889 16 22 7 M 1
53 29671 1 5 0 M 4
62 36452 5 9 4 F 2
95 32505 1 0 7 M 1
136 32986 6 7 5 F 3
50 58022 5 12 8 F 4
170 51059 19 6 8 M 4
11 23654 0 0 0 F 3
182 31616 6 7 5 F 3
