ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
84 1 1 12 1 55
240 1 1 5 1 55
98 1 1 7 0 45
198 1 1 11 0 45
121 2 0 18 0 70
257 1 1 6 0 50
238 2 0 17 1 45
200 1 1 14 1 40
249 2 0 12 1 80
129 2 0 20 0 70
210 1 1 18 0 65
262 2 1 17 0 80
64 1 1 16 0 65
255 1 0 10 1 60
229 1 1 7 0 50
30 1 1 9 1 50
99 1 1 16 0 70
178 2 0 32 0 80
216 1 1 6 1 70
256 2 1 9 0 90
58 1 1 20 1 60
53 1 1 16 0 65
119 2 0 21 0 65
153 2 1 9 0 45
110 2 1 14 0 50
67 1 1 12 0 60
14 1 1 19 0 70
69 1 0 18 0 75
162 2 1 8 1 70
89 1 1 21 0 35
61 1 1 6 1 70
214 1 0 17 0 40
195 1 0 14 1 75
27 1 0 18 1 45
45 1 1 16 0 60
192 1 1 11 0 60
263 2 0 17 0 65
81 1 1 9 0 65
245 1 1 5 1 60
164 2 1 10 0 55
123 2 0 19 1 100
79 1 0 16 0 45
10 1 1 12 1 65
82 1 1 8 1 60
2 1 1 9 1 55
176 2 1 4 1 70
211 1 1 6 0 55
38 1 1 18 0 55
126 2 0 18 0 110
50 1 1 18 0 65
34 1 0 18 0 60
236 1 0 11 0 60
80 1 0 11 1 60
16 1 1 12 1 60
215 1 0 7 1 50
31 1 0 19 0 60
1 1 1 13 0 50
179 2 0 21 1 80
209 1 1 4 1 50
94 1 1 15 0 80
54 1 1 21 0 50
18 1 1 16 1 80
32 1 1 20 0 80
102 1 1 15 0 65
187 2 0 16 0 40
5 1 1 8 1 65
252 1 1 6 1 60
51 1 1 5 0 35
160 2 1 5 0 40
163 2 0 19 1 40
41 1 1 17 1 60
22 1 1 7 1 60
259 2 0 17 1 50
233 1 0 3 0 55
74 1 1 21 0 50
201 1 1 4 0 20
219 1 1 11 1 60
264 1 1 3 0 40
234 1 1 8 1 60
207 1 0 4 1 40
40 1 1 23 0 60
197 1 1 5 1 55
100 1 1 23 0 70
221 1 0 11 0 40
158 2 0 10 1 60
206 1 1 7 1 40
109 2 0 17 0 80
134 2 1 7 1 70
76 1 1 8 0 70
133 2 1 21 0 40
95 1 0 17 0 80
65 1 1 8 1 40
161 2 0 18 1 80
21 1 1 20 1 80
85 1 1 7 0 40
217 1 1 14 0 55
46 1 1 16 1 60
66 1 1 6 1 60
73 1 0 13 0 80
103 2 1 22 1 60
13 1 1 16 0 55
177 2 0 3 1 40
224 1 1 17 1 50
250 1 1 4 0 40
93 1 1 5 0 65
208 1 0 6 1 65
105 2 0 5 0 50
181 2 1 7 0 100
184 2 0 7 0 40
88 1 1 16 1 70
113 2 1 4 1 60
228 1 1 6 1 50
188 2 1 12 0 55
44 1 0 18 0 70
258 2 1 11 0 55
235 1 1 4 1 55
33 1 1 9 0 65
170 2 1 3 1 70
101 1 1 5 1 80
165 2 0 34 1 80
169 2 0 18 0 80
173 2 0 14 1 70
15 1 1 7 1 60
57 1 1 18 1 70
243 1 0 3 1 50
3 1 1 8 0 55
222 1 0 5 1 60
104 2 0 22 0 50
156 2 0 11 0 60
70 1 1 11 0 65
43 1 1 19 0 65
96 1 1 6 0 50
118 2 0 17 0 70
86 1 1 3 0 70
150 2 1 5 0 40
175 2 1 7 1 60
87 1 1 17 0 80
254 1 0 15 0 50
71 1 0 19 1 60
4 1 1 6 0 30
55 1 1 5 0 65
227 1 1 17 0 55
131 2 0 11 0 70
36 1 1 12 1 55
193 2 0 17 1 65
97 1 0 15 1 75
106 2 1 14 0 55
253 1 1 10 0 70
251 1 1 5 1 60
132 2 0 20 0 70
