ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
118 2 0 17 0 70
54 1 1 21 0 50
85 1 1 7 0 40
44 1 0 18 0 70
57 1 1 18 1 70
251 1 1 5 1 60
131 2 0 11 0 70
26 1 1 8 1 65
15 1 1 7 1 60
104 2 0 22 0 50
94 1 1 15 0 80
207 1 0 4 1 40
233 1 0 3 0 55
72 1 1 6 1 80
18 1 1 16 1 80
55 1 1 5 0 65
62 1 1 14 0 60
101 1 1 5 1 80
258 2 1 11 0 55
88 1 1 16 1 70
245 1 1 5 1 60
205 1 0 5 1 60
158 2 0 10 1 60
187 2 0 16 0 40
14 1 1 19 0 70
86 1 1 3 0 70
235 1 1 4 1 55
193 2 0 17 1 65
5 1 1 8 1 65
103 2 1 22 1 60
43 1 1 19 0 65
21 1 1 20 1 80
123 2 0 19 1 100
52 1 1 15 0 30
216 1 1 6 1 70
69 1 0 18 0 75
1 1 1 13 0 50
33 1 1 9 0 65
194 1 0 10 1 50
53 1 1 16 0 65
200 1 1 14 1 40
221 1 0 11 0 40
31 1 0 19 0 60
84 1 1 12 1 55
7 1 1 14 1 65
65 1 1 8 1 40
195 1 0 14 1 75
255 1 0 10 1 60
70 1 1 11 0 65
215 1 0 7 1 50
11 1 0 5 1 80
162 2 1 8 1 70
206 1 1 7 1 40
165 2 0 34 1 80
217 1 1 14 0 55
228 1 1 6 1 50
13 1 1 16 0 55
30 1 1 9 1 50
236 1 0 11 0 60
239 1 0 3 0 40
61 1 1 6 1 70
179 2 0 21 1 80
211 1 1 6 0 55
80 1 0 11 1 60
225 1 1 3 0 45
264 1 1 3 0 40
67 1 1 12 0 60
3 1 1 8 0 55
252 1 1 6 1 60
10 1 1 12 1 65
176 2 1 4 1 70
51 1 1 5 0 35
76 1 1 8 0 70
110 2 1 14 0 50
238 2 0 17 1 45
92 1 0 5 1 65
113 2 1 4 1 60
178 2 0 32 0 80
66 1 1 6 1 60
98 1 1 7 0 45
73 1 0 13 0 80
250 1 1 4 0 40
58 1 1 20 1 60
87 1 1 17 0 80
90 1 0 13 0 50
81 1 1 9 0 65
163 2 0 19 1 40
257 1 1 6 0 50
102 1 1 15 0 65
2 1 1 9 1 55
197 1 1 5 1 55
109 2 0 17 0 80
28 1 1 12 1 55
36 1 1 12 1 55
27 1 0 18 1 45
82 1 1 8 1 60
209 1 1 4 1 50
99 1 1 16 0 70
219 1 1 11 1 60
106 2 1 14 0 55
129 2 0 20 0 70
23 1 1 11 1 60
224 1 1 17 1 50
240 1 1 5 1 55
208 1 0 6 1 65
256 2 1 9 0 90
227 1 1 17 0 55
97 1 0 15 1 75
95 1 0 17 0 80
133 2 1 21 0 40
184 2 0 7 0 40
243 1 0 3 1 50
177 2 0 3 1 40
164 2 1 10 0 55
226 1 0 9 1 80
126 2 0 18 0 110
19 1 1 16 0 80
189 1 1 4 1 75
160 2 1 5 0 40
50 1 1 18 0 65
188 2 1 12 0 55
71 1 0 19 1 60
186 2 0 21 0 100
16 1 1 12 1 60
210 1 1 18 0 65
183 2 1 8 1 40
96 1 1 6 0 50
89 1 1 21 0 35
143 2 0 33 0 80
214 1 0 17 0 40
24 1 1 9 0 55
132 2 0 20 0 70
223 2 1 5 1 80
38 1 1 18 0 55
100 1 1 23 0 70
134 2 1 7 1 70
45 1 1 16 0 60
46 1 1 16 1 60
169 2 0 18 0 80
218 1 1 11 0 45
64 1 1 16 0 65
41 1 1 17 1 60
119 2 0 21 0 65
79 1 0 16 0 45
259 2 0 17 1 50
198 1 1 11 0 45
137 2 0 18 0 70
222 1 0 5 1 60
34 1 0 18 0 60
150 2 1 5 0 40
