ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
109 2 0 17 0 80
69 1 0 18 0 75
28 1 1 12 1 55
36 1 1 12 1 55
54 1 1 21 0 50
211 1 1 6 0 55
249 2 0 12 1 80
233 1 0 3 0 55
198 1 1 11 0 45
153 2 1 9 0 45
217 1 1 14 0 55
62 1 1 14 0 60
86 1 1 3 0 70
262 2 1 17 0 80
178 2 0 32 0 80
44 1 0 18 0 70
194 1 0 10 1 50
3 1 1 8 0 55
222 1 0 5 1 60
93 1 1 5 0 65
216 1 1 6 1 70
156 2 0 11 0 60
189 1 1 4 1 75
264 1 1 3 0 40
200 1 1 14 1 40
38 1 1 18 0 55
102 1 1 15 0 65
236 1 0 11 0 60
67 1 1 12 0 60
187 2 0 16 0 40
18 1 1 16 1 80
177 2 0 3 1 40
76 1 1 8 0 70
239 1 0 3 0 40
55 1 1 5 0 65
224 1 1 17 1 50
257 1 1 6 0 50
255 1 0 10 1 60
2 1 1 9 1 55
201 1 1 4 0 20
235 1 1 4 1 55
150 2 1 5 0 40
126 2 0 18 0 110
10 1 1 12 1 65
96 1 1 6 0 50
195 1 0 14 1 75
94 1 1 15 0 80
263 2 0 17 0 65
71 1 0 19 1 60
253 1 1 10 0 70
100 1 1 23 0 70
52 1 1 15 0 30
134 2 1 7 1 70
79 1 0 16 0 45
65 1 1 8 1 40
64 1 1 16 0 65
158 2 0 10 1 60
113 2 1 4 1 60
57 1 1 18 1 70
74 1 1 21 0 50
73 1 0 13 0 80
27 1 0 18 1 45
82 1 1 8 1 60
170 2 1 3 1 70
251 1 1 5 1 60
58 1 1 20 1 60
16 1 1 12 1 60
110 2 1 14 0 50
132 2 0 20 0 70
252 1 1 6 1 60
19 1 1 16 0 80
181 2 1 7 0 100
104 2 0 22 0 50
183 2 1 8 1 40
206 1 1 7 1 40
80 1 0 11 1 60
164 2 1 10 0 55
209 1 1 4 1 50
205 1 0 5 1 60
228 1 1 6 1 50
256 2 1 9 0 90
225 1 1 3 0 45
184 2 0 7 0 40
162 2 1 8 1 70
95 1 0 17 0 80
165 2 0 34 1 80
163 2 0 19 1 40
21 1 1 20 1 80
143 2 0 33 0 80
99 1 1 16 0 70
176 2 1 4 1 70
245 1 1 5 1 60
50 1 1 18 0 65
106 2 1 14 0 55
46 1 1 16 1 60
33 1 1 9 0 65
207 1 0 4 1 40
192 1 1 11 0 60
15 1 1 7 1 60
92 1 0 5 1 65
5 1 1 8 1 65
97 1 0 15 1 75
53 1 1 16 0 65
218 1 1 11 0 45
103 2 1 22 1 60
121 2 0 18 0 70
98 1 1 7 0 45
129 2 0 20 0 70
4 1 1 6 0 30
186 2 0 21 0 100
214 1 0 17 0 40
81 1 1 9 0 65
89 1 1 21 0 35
34 1 0 18 0 60
70 1 1 11 0 65
133 2 1 21 0 40
41 1 1 17 1 60
68 1 0 14 0 80
101 1 1 5 1 80
51 1 1 5 0 35
243 1 0 3 1 50
88 1 1 16 1 70
66 1 1 6 1 60
43 1 1 19 0 65
240 1 1 5 1 55
30 1 1 9 1 50
131 2 0 11 0 70
227 1 1 17 0 55
146 2 1 6 1 50
173 2 0 14 1 70
90 1 0 13 0 50
119 2 0 21 0 65
226 1 0 9 1 80
118 2 0 17 0 70
32 1 1 20 0 80
87 1 1 17 0 80
259 2 0 17 1 50
123 2 0 19 1 100
221 1 0 11 0 40
31 1 0 19 0 60
85 1 1 7 0 40
223 2 1 5 1 80
23 1 1 11 1 60
160 2 1 5 0 40
179 2 0 21 1 80
238 2 0 17 1 45
45 1 1 16 0 60
1 1 1 13 0 50
137 2 0 18 0 70
13 1 1 16 0 55
