ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
243 1 0 3 1 50
1 1 1 13 0 50
146 2 1 6 1 50
79 1 0 16 0 45
98 1 1 7 0 45
181 2 1 7 0 100
7 1 1 14 1 65
72 1 1 6 1 80
16 1 1 12 1 60
74 1 1 21 0 50
26 1 1 8 1 65
156 2 0 11 0 60
85 1 1 7 0 40
19 1 1 16 0 80
132 2 0 20 0 70
13 1 1 16 0 55
84 1 1 12 1 55
43 1 1 19 0 65
96 1 1 6 0 50
186 2 0 21 0 100
6 1 1 22 0 55
22 1 1 7 1 60
68 1 0 14 0 80
28 1 1 12 1 55
249 2 0 12 1 80
134 2 1 7 1 70
263 2 0 17 0 65
118 2 0 17 0 70
170 2 1 3 1 70
5 1 1 8 1 65
93 1 1 5 0 65
10 1 1 12 1 65
11 1 0 5 1 80
4 1 1 6 0 30
175 2 1 7 1 60
240 1 1 5 1 55
62 1 1 14 0 60
189 1 1 4 1 75
226 1 0 9 1 80
200 1 1 14 1 40
80 1 0 11 1 60
208 1 0 6 1 65
251 1 1 5 1 60
133 2 1 21 0 40
123 2 0 19 1 100
73 1 0 13 0 80
162 2 1 8 1 70
54 1 1 21 0 50
24 1 1 9 0 55
3 1 1 8 0 55
221 1 0 11 0 40
61 1 1 6 1 70
201 1 1 4 0 20
88 1 1 16 1 70
105 2 0 5 0 50
40 1 1 23 0 60
94 1 1 15 0 80
183 2 1 8 1 40
129 2 0 20 0 70
23 1 1 11 1 60
215 1 0 7 1 50
259 2 0 17 1 50
32 1 1 20 0 80
205 1 0 5 1 60
256 2 1 9 0 90
66 1 1 6 1 60
34 1 0 18 0 60
206 1 1 7 1 40
222 1 0 5 1 60
177 2 0 3 1 40
27 1 0 18 1 45
214 1 0 17 0 40
121 2 0 18 0 70
253 1 1 10 0 70
58 1 1 20 1 60
176 2 1 4 1 70
86 1 1 3 0 70
252 1 1 6 1 60
64 1 1 16 0 65
45 1 1 16 0 60
92 1 0 5 1 65
82 1 1 8 1 60
101 1 1 5 1 80
194 1 0 10 1 50
219 1 1 11 1 60
236 1 0 11 0 60
97 1 0 15 1 75
163 2 0 19 1 40
198 1 1 11 0 45
192 1 1 11 0 60
33 1 1 9 0 65
160 2 1 5 0 40
227 1 1 17 0 55
254 1 0 15 0 50
217 1 1 14 0 55
169 2 0 18 0 80
41 1 1 17 1 60
103 2 1 22 1 60
53 1 1 16 0 65
131 2 0 11 0 70
216 1 1 6 1 70
264 1 1 3 0 40
258 2 1 11 0 55
250 1 1 4 0 40
126 2 0 18 0 110
119 2 0 21 0 65
161 2 0 18 1 80
197 1 1 5 1 55
44 1 0 18 0 70
229 1 1 7 0 50
102 1 1 15 0 65
99 1 1 16 0 70
57 1 1 18 1 70
225 1 1 3 0 45
67 1 1 12 0 60
207 1 0 4 1 40
100 1 1 23 0 70
31 1 0 19 0 60
187 2 0 16 0 40
255 1 0 10 1 60
50 1 1 18 0 65
110 2 1 14 0 50
55 1 1 5 0 65
184 2 0 7 0 40
228 1 1 6 1 50
211 1 1 6 0 55
178 2 0 32 0 80
38 1 1 18 0 55
224 1 1 17 1 50
71 1 0 19 1 60
173 2 0 14 1 70
2 1 1 9 1 55
46 1 1 16 1 60
14 1 1 19 0 70
69 1 0 18 0 75
150 2 1 5 0 40
89 1 1 21 0 35
109 2 0 17 0 80
15 1 1 7 1 60
193 2 0 17 1 65
106 2 1 14 0 55
223 2 1 5 1 80
158 2 0 10 1 60
90 1 0 13 0 50
153 2 1 9 0 45
76 1 1 8 0 70
51 1 1 5 0 35
104 2 0 22 0 50
87 1 1 17 0 80
210 1 1 18 0 65
