ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
16 1 1 12 1 60
90 1 0 13 0 50
6 1 1 22 0 55
68 1 0 14 0 80
11 1 0 5 1 80
74 1 1 21 0 50
201 1 1 4 0 20
126 2 0 18 0 110
205 1 0 5 1 60
186 2 0 21 0 100
26 1 1 8 1 65
2 1 1 9 1 55
240 1 1 5 1 55
46 1 1 16 1 60
255 1 0 10 1 60
10 1 1 12 1 65
52 1 1 15 0 30
176 2 1 4 1 70
221 1 0 11 0 40
62 1 1 14 0 60
44 1 0 18 0 70
109 2 0 17 0 80
161 2 0 18 1 80
36 1 1 12 1 55
101 1 1 5 1 80
123 2 0 19 1 100
110 2 1 14 0 50
245 1 1 5 1 60
169 2 0 18 0 80
219 1 1 11 1 60
23 1 1 11 1 60
164 2 1 10 0 55
87 1 1 17 0 80
79 1 0 16 0 45
262 2 1 17 0 80
94 1 1 15 0 80
102 1 1 15 0 65
253 1 1 10 0 70
31 1 0 19 0 60
216 1 1 6 1 70
85 1 1 7 0 40
104 2 0 22 0 50
192 1 1 11 0 60
38 1 1 18 0 55
51 1 1 5 0 35
264 1 1 3 0 40
99 1 1 16 0 70
73 1 0 13 0 80
165 2 0 34 1 80
229 1 1 7 0 50
193 2 0 17 1 65
21 1 1 20 1 80
178 2 0 32 0 80
194 1 0 10 1 50
50 1 1 18 0 65
53 1 1 16 0 65
27 1 0 18 1 45
14 1 1 19 0 70
95 1 0 17 0 80
210 1 1 18 0 65
223 2 1 5 1 80
98 1 1 7 0 45
103 2 1 22 1 60
195 1 0 14 1 75
236 1 0 11 0 60
76 1 1 8 0 70
207 1 0 4 1 40
209 1 1 4 1 50
137 2 0 18 0 70
215 1 0 7 1 50
84 1 1 12 1 55
249 2 0 12 1 80
206 1 1 7 1 40
43 1 1 19 0 65
258 2 1 11 0 55
18 1 1 16 1 80
5 1 1 8 1 65
150 2 1 5 0 40
72 1 1 6 1 80
189 1 1 4 1 75
93 1 1 5 0 65
187 2 0 16 0 40
259 2 0 17 1 50
45 1 1 16 0 60
233 1 0 3 0 55
40 1 1 23 0 60
1 1 1 13 0 50
88 1 1 16 1 70
81 1 1 9 0 65
4 1 1 6 0 30
70 1 1 11 0 65
214 1 0 17 0 40
208 1 0 6 1 65
243 1 0 3 1 50
263 2 0 17 0 65
197 1 1 5 1 55
173 2 0 14 1 70
22 1 1 7 1 60
228 1 1 6 1 50
188 2 1 12 0 55
13 1 1 16 0 55
252 1 1 6 1 60
34 1 0 18 0 60
175 2 1 7 1 60
225 1 1 3 0 45
69 1 0 18 0 75
222 1 0 5 1 60
28 1 1 12 1 55
146 2 1 6 1 50
66 1 1 6 1 60
198 1 1 11 0 45
181 2 1 7 0 100
92 1 0 5 1 65
129 2 0 20 0 70
65 1 1 8 1 40
179 2 0 21 1 80
211 1 1 6 0 55
153 2 1 9 0 45
217 1 1 14 0 55
131 2 0 11 0 70
80 1 0 11 1 60
238 2 0 17 1 45
32 1 1 20 0 80
200 1 1 14 1 40
234 1 1 8 1 60
251 1 1 5 1 60
7 1 1 14 1 65
239 1 0 3 0 40
71 1 0 19 1 60
58 1 1 20 1 60
19 1 1 16 0 80
163 2 0 19 1 40
54 1 1 21 0 50
96 1 1 6 0 50
119 2 0 21 0 65
105 2 0 5 0 50
160 2 1 5 0 40
235 1 1 4 1 55
82 1 1 8 1 60
55 1 1 5 0 65
254 1 0 15 0 50
121 2 0 18 0 70
67 1 1 12 0 60
184 2 0 7 0 40
226 1 0 9 1 80
132 2 0 20 0 70
183 2 1 8 1 40
224 1 1 17 1 50
156 2 0 11 0 60
3 1 1 8 0 55
